"ID","age","momID","dadID","RRS","HvsW","sex","gen","alive","gendead","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
235,23,0,0,1,1,1,0,0,1,4,2,2,2,8,1,14,4,2,2,4,1,1,9,20,1,2,1,1,1,1,2,4,2,3,1,31,1,9,1,3,10,1,28,5,1,3,26,2,8,1,7,2,4,1,2,2,3,1,5,1,3,18,4,1,1,1,5,1,5,1,1,3,1,1,1,8,1,9,5,14,1,9,1,6,1,2,6,1,3,3,4,8,4,5,3,4,1,1,6,6,9,8,3,3,20,4,13,8,3
258,23,0,0,1,1,1,0,0,1,2,2,35,10,15,23,13,14,5,7,5,14,6,1,1,1,23,2,7,11,1,1,1,5,6,1,3,4,2,1,1,2,26,2,13,1,1,4,1,3,4,2,6,1,20,18,4,4,4,6,6,5,3,7,1,6,8,1,2,17,3,2,1,2,8,2,2,2,3,1,14,3,2,1,13,13,1,1,18,28,32,5,2,1,4,1,1,1,2,1,3,1,11,9,7,6,3,11,3,1
259,23,0,0,1,1,1,0,0,1,19,4,5,6,12,1,2,1,2,22,2,1,10,1,1,2,24,1,5,1,1,1,15,1,1,1,24,2,1,5,5,6,1,1,1,17,1,1,10,3,16,1,1,7,8,11,3,30,1,1,4,2,9,4,1,4,4,23,4,11,7,2,2,2,1,13,1,5,1,21,1,16,8,14,3,13,17,1,1,1,15,11,18,2,6,1,5,31,12,10,1,10,1,6,3,5,10,2,3,2
261,23,0,0,1,1,0,0,0,1,3,2,1,7,8,10,1,5,1,1,4,14,7,2,9,18,1,9,2,6,1,2,1,3,1,2,5,1,1,3,1,1,12,1,2,2,2,9,9,4,11,9,17,9,11,1,1,11,18,4,11,1,5,21,1,7,2,7,9,10,2,12,2,3,1,3,2,1,3,11,17,1,1,1,7,17,11,1,11,1,5,1,5,3,16,15,1,1,1,1,3,5,27,1,2,3,26,1,16,1
268,23,0,0,1,1,1,0,0,1,5,13,1,4,1,2,11,2,1,1,1,1,1,5,1,7,1,4,1,7,1,2,4,1,8,5,1,9,1,2,1,14,6,3,1,4,1,2,7,2,6,3,1,5,19,30,2,1,6,10,1,5,1,10,1,23,9,1,8,6,4,5,3,1,2,2,1,2,1,1,17,1,4,2,4,7,2,1,1,1,1,14,2,1,2,2,3,1,3,2,16,11,3,7,13,2,6,2,5,1
291,23,0,0,1,1,0,0,0,1,3,8,6,2,2,6,9,1,3,9,4,6,3,2,8,22,3,1,7,2,1,1,8,3,2,5,1,1,1,2,1,3,1,15,13,1,1,22,1,1,7,1,6,6,1,1,15,1,15,8,1,3,7,5,9,12,1,13,2,15,7,12,3,12,1,6,1,1,6,3,1,2,1,10,5,10,1,1,4,1,1,2,32,1,1,9,3,18,1,1,6,7,3,1,7,27,14,1,2,16
356,23,0,0,1,1,1,0,0,1,1,1,9,11,12,6,2,10,1,1,1,10,2,15,4,2,5,5,4,3,4,2,4,1,4,14,7,1,2,7,4,2,1,2,7,23,12,3,2,1,6,1,4,1,13,19,1,1,2,2,1,2,1,2,1,1,1,7,4,1,1,1,21,1,1,5,15,8,7,17,1,4,5,2,1,1,14,1,4,5,21,6,6,10,1,1,4,15,11,1,5,2,2,3,1,1,19,1,16,5
358,23,0,0,1,1,0,0,0,1,1,1,15,2,2,1,7,3,4,2,14,6,25,1,2,3,1,1,3,7,23,17,1,1,1,2,1,4,2,2,17,16,1,6,8,24,3,3,2,3,4,3,1,23,1,6,1,1,1,2,2,3,2,5,1,2,3,16,6,9,1,1,11,1,4,2,1,4,1,1,16,2,6,2,3,1,7,13,5,1,1,2,1,5,1,4,6,1,1,5,2,2,6,2,3,3,14,26,12,12
366,23,0,0,1,1,1,0,0,1,1,1,1,6,1,1,2,15,2,4,3,8,2,2,2,1,17,3,9,14,3,7,3,6,2,20,2,1,8,7,1,24,1,2,5,3,12,17,1,3,1,1,2,2,2,15,3,3,2,1,2,1,1,2,1,3,4,1,1,1,1,5,12,9,1,1,5,1,1,5,2,2,11,1,1,21,1,6,2,5,3,1,3,13,8,1,1,1,3,3,3,23,1,23,8,2,2,2,1,10
425,23,0,0,1,1,0,0,0,1,1,1,1,2,5,5,3,1,5,23,2,4,3,1,1,1,5,3,1,1,1,1,4,5,3,5,1,5,2,1,1,3,20,1,28,5,1,4,2,4,6,3,22,7,1,3,1,4,3,7,5,4,1,9,6,2,12,1,25,5,1,6,5,1,17,18,5,1,3,3,3,3,2,2,5,1,1,6,1,3,1,5,2,6,4,2,9,2,23,24,6,4,1,3,3,25,3,5,4,6
440,23,0,0,1,1,1,0,0,1,1,27,7,14,1,1,4,13,30,12,3,1,10,12,5,3,2,11,7,10,1,21,6,2,4,34,1,2,1,2,1,5,1,6,10,2,5,3,6,1,1,9,2,5,21,18,11,1,4,22,25,6,7,2,6,7,2,15,8,1,2,1,2,1,1,2,2,9,1,1,8,4,2,7,3,13,4,1,7,15,12,1,9,21,9,1,6,6,2,14,2,6,3,1,6,1,1,2,6,3
449,23,0,0,1,1,1,0,0,1,6,12,10,7,2,1,1,2,2,9,16,6,4,9,2,1,2,1,1,2,1,1,2,3,9,2,1,2,2,2,18,1,1,8,23,1,3,1,20,3,1,9,9,3,6,7,4,4,1,1,2,10,4,2,1,2,1,3,2,2,5,2,5,3,1,4,1,2,14,25,2,1,1,33,6,1,5,4,1,10,2,1,1,1,1,34,12,8,4,24,7,5,15,1,1,6,1,1,2,4
453,23,0,0,1,1,0,0,0,1,1,25,1,1,1,7,9,6,18,4,2,3,1,5,10,8,7,1,1,2,1,4,1,1,2,8,4,4,5,5,5,4,4,15,2,4,1,1,4,25,10,1,3,3,1,1,3,13,1,5,1,1,1,18,7,1,11,1,6,5,2,22,2,3,4,7,12,17,2,5,2,4,8,13,20,1,2,8,1,2,11,11,1,21,1,2,4,3,2,5,1,10,12,10,4,1,2,1,13,3
455,23,0,0,1,1,0,0,0,1,10,5,3,9,19,1,1,1,1,1,4,3,1,1,3,7,3,4,1,10,3,11,2,2,2,6,3,6,1,1,1,1,4,19,1,1,3,10,6,3,3,2,4,30,9,17,1,2,1,28,1,8,1,1,3,4,7,1,3,4,1,15,1,27,2,3,4,8,6,3,1,3,20,7,1,5,3,1,4,22,1,4,4,2,3,3,3,4,7,12,1,4,1,2,2,5,5,16,3,2
468,23,0,0,1,1,1,0,0,1,2,1,1,2,1,10,2,2,4,10,1,3,1,4,2,1,1,4,17,8,13,6,4,8,1,1,4,1,2,10,1,2,1,1,1,1,18,5,13,1,2,2,14,3,2,1,2,3,1,5,23,20,2,3,1,13,5,2,7,8,9,7,1,15,9,3,1,13,1,2,2,1,1,7,4,10,2,1,11,7,6,3,9,1,1,3,20,1,4,1,1,3,2,1,3,1,2,11,1,5
470,23,0,0,1,1,1,0,0,1,3,8,10,2,6,5,3,6,3,9,19,1,1,1,23,2,6,9,1,3,6,1,3,32,1,1,1,7,9,5,8,12,1,1,14,1,16,16,1,2,9,1,2,1,3,15,17,6,1,5,9,5,1,9,7,30,1,2,4,1,3,2,1,10,1,1,11,20,1,1,9,3,1,3,3,8,1,2,11,1,9,1,1,7,22,3,1,10,2,1,1,6,1,2,2,1,9,5,2,4
481,23,0,0,1,1,0,0,0,1,1,7,3,16,3,3,9,8,2,2,2,3,14,7,3,4,27,3,8,1,2,8,2,4,1,3,3,2,3,24,8,2,4,3,2,2,2,6,7,3,28,1,1,1,28,2,10,5,3,7,10,32,1,21,7,1,1,15,9,5,4,7,15,3,10,4,3,9,1,1,1,5,7,2,7,7,11,17,5,21,4,7,1,6,6,12,1,14,1,3,1,2,5,8,1,5,4,1,5,2
7,23,0,0,1,1,0,0,0,2,12,20,2,2,1,1,5,9,7,2,3,11,1,1,1,1,2,3,5,1,1,14,9,2,2,1,1,1,7,1,1,3,2,4,3,3,5,6,5,4,5,1,2,10,2,3,2,2,10,3,5,1,2,1,1,1,1,2,1,8,1,4,4,1,5,9,1,4,4,1,1,4,4,24,3,15,20,1,6,1,6,1,5,2,2,1,1,2,1,5,3,2,2,16,15,1,16,14,2,3
14,23,0,0,1,1,1,0,0,2,1,18,1,1,17,5,6,1,4,20,16,13,2,8,17,1,9,1,1,1,1,12,1,2,4,1,1,9,10,22,2,2,1,21,10,19,2,1,1,1,1,5,3,4,1,1,1,2,2,13,1,11,2,30,2,4,6,1,4,18,20,1,1,6,1,2,1,1,3,1,1,6,1,2,1,2,4,1,2,3,19,1,1,13,29,5,8,2,23,1,2,1,18,1,1,1,1,5,14,15
22,23,0,0,1,1,1,0,0,2,12,1,9,15,4,15,13,1,5,1,1,25,2,8,19,16,2,1,3,11,6,3,1,2,8,7,4,1,13,4,17,2,2,1,25,1,5,14,5,1,2,1,1,2,4,1,9,1,2,1,5,5,1,1,1,3,1,7,1,1,1,2,1,2,16,7,24,1,11,5,11,6,1,12,1,4,1,4,1,1,1,34,1,1,3,18,1,1,1,1,10,13,1,1,5,6,1,11,1,1
34,23,0,0,1,1,1,0,0,2,20,1,11,1,1,1,1,7,4,8,1,4,1,5,1,8,1,1,15,1,3,1,3,11,2,1,1,3,12,3,9,12,1,2,1,5,1,14,1,1,1,1,2,1,1,1,9,14,1,10,5,10,5,1,3,3,2,6,3,10,8,3,3,17,9,4,1,1,4,1,2,6,16,4,4,4,1,4,1,3,1,2,6,1,1,3,4,3,1,1,3,5,7,1,1,1,1,1,3,1
68,23,0,0,1,1,1,0,0,2,1,7,3,9,1,6,31,3,2,10,1,1,7,3,19,7,2,1,2,6,22,4,2,4,4,1,3,8,1,4,17,1,6,2,1,1,1,3,2,13,1,15,2,7,4,5,2,1,3,26,14,2,11,2,1,1,1,5,2,11,1,2,7,2,6,1,1,2,1,22,1,2,3,2,1,1,1,23,12,1,3,10,1,2,17,1,6,2,1,4,13,1,1,1,19,1,3,3,4,2
149,23,0,0,1,1,0,0,0,2,1,4,1,1,3,1,15,15,2,9,4,2,1,1,23,1,12,3,12,12,1,11,20,1,13,1,16,7,2,4,2,8,4,1,3,10,3,25,7,4,2,1,5,10,2,2,3,2,8,1,1,2,1,1,16,2,8,2,2,5,1,6,1,2,1,9,5,1,18,1,15,4,6,1,1,8,10,2,4,6,2,7,14,1,1,2,11,28,3,10,6,13,1,1,3,1,8,1,1,11
188,23,0,0,1,1,1,0,0,2,14,4,14,2,1,7,3,2,14,2,5,4,10,4,5,1,1,1,1,1,2,8,14,2,1,3,5,6,2,3,2,1,8,6,1,5,5,2,1,11,17,3,3,1,12,2,1,5,7,1,3,20,1,2,15,2,6,2,4,11,1,1,1,6,2,1,2,14,2,21,5,2,7,1,2,4,1,3,2,3,4,5,10,5,1,1,1,1,9,1,9,1,1,1,1,7,1,6,2,31
208,23,0,0,1,1,0,0,0,2,11,1,1,5,1,9,7,1,6,4,2,1,1,6,1,2,5,1,9,12,10,11,1,20,1,19,12,27,1,2,1,10,3,1,3,11,6,14,1,9,16,1,12,1,27,1,1,1,3,1,13,15,3,12,1,4,2,3,2,1,1,2,2,17,1,9,2,1,3,5,4,3,9,5,2,4,1,4,2,1,2,1,1,21,2,10,1,6,3,1,4,5,1,2,2,1,1,1,9,3
249,23,0,0,1,1,1,0,0,2,4,6,9,1,4,1,2,9,23,1,1,5,1,19,5,1,3,22,1,5,20,3,1,3,2,6,14,3,13,5,1,17,5,1,1,4,15,4,8,1,3,16,1,2,2,3,13,10,2,4,20,1,2,1,1,3,26,4,10,2,1,16,1,2,18,1,3,21,1,1,1,7,1,1,6,1,1,1,1,4,16,3,1,4,6,3,1,1,12,12,2,1,3,1,34,14,4,4,4,5
269,23,0,0,1,1,0,0,0,2,3,1,5,2,5,6,4,1,2,17,8,2,1,5,3,14,16,12,6,1,4,1,17,5,18,6,4,3,1,1,10,4,2,2,12,1,1,1,2,20,3,17,9,22,4,3,4,9,5,1,2,1,11,1,1,19,1,1,1,9,1,1,2,6,10,1,3,1,4,15,2,1,5,6,1,2,1,4,1,2,1,6,1,1,2,2,3,9,1,5,10,3,10,2,15,1,1,2,2,2
272,23,0,0,1,1,1,0,0,2,1,3,1,2,17,7,4,2,7,20,5,2,3,14,2,1,3,10,6,2,2,3,13,1,2,2,1,1,16,9,3,5,1,1,15,1,3,1,3,2,5,1,10,26,1,18,1,2,1,3,21,5,1,2,8,10,1,16,6,14,7,1,14,10,4,1,3,2,12,1,2,1,1,1,7,1,5,1,1,2,2,19,6,2,3,3,4,6,2,5,1,7,8,9,1,32,1,1,20,3
333,23,0,0,1,1,1,0,0,2,7,4,11,2,1,2,1,2,1,3,4,2,3,1,14,2,4,27,1,1,22,1,9,6,29,2,20,3,8,4,2,3,1,4,1,9,6,1,4,4,8,27,1,1,5,3,3,1,3,2,1,1,3,11,2,1,1,15,14,4,2,14,4,5,14,1,2,6,1,3,1,2,1,4,1,1,6,1,2,2,8,9,1,1,1,4,1,6,12,1,3,2,11,4,2,1,8,1,1,1
348,23,0,0,1,1,1,0,0,2,1,19,3,2,1,3,1,5,1,1,3,4,3,1,16,1,18,1,9,5,1,8,8,24,3,2,1,3,2,24,2,3,5,1,4,3,4,1,1,1,1,4,15,2,3,7,1,1,1,12,4,4,2,5,1,4,8,1,1,4,2,4,20,1,11,1,3,2,18,13,19,2,2,4,2,4,2,1,3,4,1,5,11,11,2,3,3,3,4,2,9,14,25,1,2,2,8,1,7,2
379,23,0,0,1,1,0,0,0,2,1,16,5,1,1,8,2,2,11,1,3,1,7,10,4,1,1,1,1,1,1,1,5,5,4,1,1,4,1,8,29,3,2,4,3,11,2,1,1,26,12,2,14,3,3,5,10,1,1,6,2,9,1,6,15,1,9,15,7,4,1,7,4,9,3,30,15,1,2,12,1,6,1,1,4,6,14,1,3,1,5,7,4,1,6,10,1,1,3,3,2,2,27,13,21,4,15,1,5,3
383,23,0,0,1,1,0,0,0,2,25,3,11,7,19,8,7,1,1,5,1,4,1,12,14,2,2,3,1,2,12,1,2,1,1,1,15,1,9,2,3,4,7,19,5,8,5,5,1,4,2,8,5,1,5,16,1,1,26,1,1,9,1,3,31,4,6,18,1,27,13,1,3,3,6,7,3,18,2,2,1,3,13,4,9,1,9,7,4,13,1,18,3,2,3,6,2,10,19,8,6,4,1,1,22,5,28,7,1,10
392,23,0,0,1,1,1,0,0,2,1,1,3,7,1,2,1,3,17,1,1,7,16,2,1,2,1,7,2,4,3,7,5,1,9,1,5,11,1,13,2,2,1,11,11,4,10,4,3,2,5,11,3,9,6,3,1,7,2,3,1,8,2,9,1,5,2,14,1,2,6,1,1,22,3,2,1,1,4,3,2,1,2,1,1,1,1,1,7,1,8,1,25,1,1,30,8,4,10,13,1,1,1,9,8,1,14,4,7,1
395,23,0,0,1,1,1,0,0,2,8,4,3,17,4,4,10,1,5,1,2,9,2,1,12,2,1,1,10,3,1,1,6,10,4,3,2,1,3,4,14,13,3,1,4,1,1,1,24,1,7,1,3,17,6,14,17,10,2,6,3,2,8,3,1,9,10,1,3,1,1,1,1,7,5,16,18,4,21,2,15,4,11,1,1,1,9,5,7,25,1,6,3,4,1,2,5,15,19,3,3,1,6,1,8,16,22,15,4,4
411,23,0,0,1,1,1,0,0,2,2,1,1,1,1,1,15,6,1,1,4,1,1,2,4,4,6,1,2,1,3,1,2,2,2,2,2,3,3,1,1,6,1,1,5,1,2,4,2,1,7,5,1,14,1,9,1,7,18,2,1,1,5,3,1,3,1,21,6,10,3,9,10,18,1,2,6,4,1,1,20,1,18,1,2,19,1,2,3,2,1,19,2,1,2,1,2,3,10,1,3,1,12,1,1,1,1,1,17,6
413,23,0,0,1,1,0,0,0,2,11,2,1,7,6,2,24,3,1,4,2,4,9,1,3,6,2,12,9,1,1,3,2,1,1,5,4,1,1,2,6,1,6,2,1,8,12,10,1,1,7,7,1,12,1,4,8,2,1,21,5,7,1,6,2,31,1,1,1,2,3,2,2,3,2,6,3,31,2,4,7,1,1,23,3,11,18,16,22,1,5,31,1,3,7,2,4,1,1,2,14,13,3,3,1,2,9,8,1,1
430,23,0,0,1,1,1,0,0,2,1,3,2,1,3,1,2,1,2,4,1,20,13,1,6,4,17,1,10,9,1,5,8,6,1,2,14,2,1,1,1,2,1,5,1,1,9,13,7,12,3,5,1,2,3,4,3,1,1,2,2,3,2,3,1,18,2,1,1,18,2,21,1,9,1,7,11,1,10,13,1,9,2,2,25,2,4,2,9,6,6,4,2,8,13,1,10,1,20,1,5,3,26,18,13,13,3,11,1,2
452,23,0,0,1,1,0,0,0,2,1,1,8,10,2,5,1,1,2,1,7,17,7,3,1,6,10,9,4,4,5,3,6,2,1,32,11,1,3,3,4,8,6,7,4,1,2,2,1,1,1,1,11,2,6,1,4,1,3,5,1,14,21,5,10,2,5,8,9,1,1,3,2,2,1,4,2,2,12,3,4,2,2,1,4,2,8,2,3,2,6,4,15,2,1,1,1,1,10,2,19,1,3,1,1,13,3,6,3,15
454,23,0,0,1,1,0,0,0,2,2,3,2,6,1,13,1,2,16,3,1,5,6,15,5,1,2,1,1,17,5,2,5,1,3,1,7,5,2,11,2,5,16,1,1,6,14,4,1,1,1,3,5,21,3,10,10,12,1,3,4,11,2,10,4,3,26,22,1,24,7,1,1,3,1,9,2,7,5,1,1,3,19,19,2,1,5,2,10,4,1,4,1,4,1,2,8,5,1,2,9,4,7,2,1,2,6,7,4,4
469,23,0,0,1,1,1,0,0,2,3,1,1,8,1,1,28,11,12,6,9,4,1,2,4,8,1,1,1,1,20,1,1,2,6,1,1,15,14,21,1,17,1,1,15,1,1,1,3,32,1,1,1,19,5,1,4,1,2,3,4,16,2,1,2,4,1,2,5,1,6,6,1,12,18,3,11,1,5,15,7,1,15,2,1,2,8,1,1,22,4,1,2,24,1,1,11,1,2,8,7,1,2,14,6,5,1,7,4,1
480,23,0,0,1,1,1,0,0,2,6,1,19,1,1,2,4,1,2,1,8,26,3,1,13,7,1,1,1,2,1,5,1,1,2,12,1,17,1,1,1,3,2,9,3,3,2,16,2,2,3,2,1,1,10,7,19,1,2,6,3,1,24,6,2,1,15,8,1,7,23,2,1,1,1,1,11,1,7,1,1,1,2,1,5,17,12,2,1,4,1,12,4,7,1,1,14,3,2,2,1,1,5,2,8,8,9,1,15,1
486,23,0,0,1,1,0,0,0,2,8,3,1,1,5,1,1,2,3,2,2,23,12,9,2,1,7,2,17,4,3,6,1,4,1,4,4,8,1,6,3,2,4,1,21,1,24,1,4,17,7,2,6,2,3,7,1,27,2,7,1,1,8,2,1,6,2,6,1,11,1,26,4,1,34,9,2,1,16,19,4,13,12,1,5,1,4,6,4,11,1,7,2,2,1,3,6,2,2,12,17,1,1,20,13,1,7,7,19,1
443,7,0,0,1,1,0,0,0,3,1,1,16,11,1,17,1,20,1,1,1,2,18,3,10,2,2,2,3,3,1,8,7,9,8,1,2,8,6,1,12,4,4,4,2,1,1,3,5,2,2,28,16,3,20,5,16,1,2,1,2,1,1,1,2,23,2,3,4,11,26,4,31,1,4,19,1,3,12,12,8,3,10,5,2,6,1,1,3,1,1,1,3,15,1,7,8,1,4,1,6,22,1,1,11,8,2,18,10,3
3,23,0,0,1,1,1,0,0,3,2,6,19,2,33,1,16,4,1,4,3,4,1,3,3,1,3,1,10,6,3,8,1,1,2,5,11,1,6,1,1,2,8,5,1,2,15,30,10,1,8,1,5,1,2,3,1,1,1,2,13,2,2,1,1,2,1,1,4,2,17,3,5,9,9,1,1,4,1,11,3,2,2,8,2,9,3,2,9,13,4,1,18,8,22,1,1,2,6,2,6,1,1,5,10,1,1,14,6,2
18,23,0,0,1,1,0,0,0,3,4,4,9,1,1,4,4,1,10,9,1,1,6,7,5,13,3,3,1,22,17,1,1,12,8,1,3,2,8,2,8,2,2,2,7,1,3,4,20,7,1,2,1,2,10,1,3,10,4,21,5,2,1,14,1,10,1,28,2,1,1,9,1,11,17,6,8,1,2,12,3,1,8,1,8,11,1,1,1,19,1,7,1,3,2,10,18,1,1,1,8,3,14,2,8,1,11,1,4,1
40,10,0,0,1,1,0,0,0,3,7,1,5,7,3,1,1,3,3,7,7,1,3,8,17,1,1,18,1,1,3,18,2,8,1,1,5,1,19,4,9,2,24,21,29,2,1,3,1,2,2,3,1,1,32,2,11,20,21,1,2,1,1,1,4,21,1,2,1,12,2,1,8,7,1,5,1,2,2,1,1,9,1,9,10,2,3,2,1,1,12,7,2,3,1,15,6,13,1,1,1,1,16,1,2,3,2,11,1,5
100,23,0,0,1,1,0,0,0,3,1,1,1,1,1,1,32,1,1,1,7,1,10,1,1,1,4,1,1,2,2,1,1,1,4,8,3,16,2,1,1,6,6,2,13,4,5,5,3,1,7,11,1,1,1,2,1,6,1,2,2,2,1,12,7,4,11,1,3,10,6,13,1,1,4,1,1,2,3,1,1,16,2,3,10,15,1,12,8,2,7,12,8,19,3,3,2,1,1,10,2,5,2,24,1,1,1,19,1,8
103,23,0,0,1,1,0,0,0,3,19,1,15,20,1,1,1,1,2,17,4,1,4,3,2,10,12,5,1,2,4,2,1,1,10,1,9,3,1,1,2,1,2,19,4,2,1,7,3,13,3,4,25,33,10,18,3,22,9,1,6,16,1,1,3,2,8,1,1,1,1,8,19,17,2,4,3,2,3,6,4,10,4,2,2,3,3,6,16,1,2,5,3,6,1,4,1,2,1,1,1,1,2,16,1,18,2,12,2,8
163,23,0,0,1,1,1,0,0,3,6,1,9,1,1,2,25,5,1,3,1,7,10,15,27,1,1,4,1,3,6,3,5,6,2,19,2,1,1,13,1,1,1,3,1,4,1,1,7,2,1,1,3,3,1,2,4,3,13,4,10,1,1,20,1,1,4,1,2,5,2,5,2,1,4,1,1,9,15,4,7,6,29,4,2,2,17,5,18,1,2,9,1,2,10,3,11,7,7,4,1,5,1,1,1,4,1,9,1,1
170,23,0,0,1,1,1,0,0,3,1,1,1,4,1,1,12,4,4,20,8,12,7,9,1,7,1,1,2,1,1,2,1,1,11,6,1,1,3,1,3,14,5,2,1,8,10,2,9,2,1,2,2,3,16,4,11,11,13,2,23,10,1,2,1,2,12,1,7,4,2,6,15,14,2,6,1,3,2,15,20,1,6,1,1,1,5,4,2,4,1,7,4,1,2,2,6,1,2,1,1,27,14,12,5,1,1,1,2,10
183,23,0,0,1,1,0,0,0,3,1,5,1,2,2,6,8,4,2,1,5,16,6,24,1,4,2,10,3,5,1,4,2,3,2,4,4,4,1,2,6,9,1,2,8,4,1,1,9,1,1,7,2,3,4,1,8,1,2,2,1,1,2,1,1,4,3,1,1,4,10,1,2,3,30,5,2,6,9,1,1,9,9,1,7,4,4,7,20,9,4,4,1,10,13,6,1,5,5,7,2,22,1,5,3,3,5,5,1,8
203,23,0,0,1,1,0,0,0,3,1,9,6,1,2,1,1,3,12,16,11,11,15,1,2,6,1,19,1,2,9,2,1,2,1,3,10,1,4,1,1,1,1,14,1,17,3,11,2,7,1,5,29,1,3,1,1,2,4,7,5,1,4,3,3,2,1,4,15,10,31,13,8,12,4,1,1,3,3,1,3,1,2,2,1,22,7,2,6,6,2,5,1,6,6,1,13,4,8,2,1,4,5,2,4,5,4,6,2,1
