"ID","age","momID","dadID","RRS","HvsW","sex","gen","alive","gendead","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
360,23,0,0,1,1,0,0,0,1,7,3,14,2,14,1,1,2,6,2,1,6,5,1,2,5,1,2,1,1,1,5,16,7,1,12,1,4,3,1,2,15,4,1,2,4,2,1,1,14,4,8,1,4,1,1,1,1,1,9,25,22,1,1,31,3,25,25,1,10,1,1,1,1,4,1,1,10,5,4,14,2,4,1,4,6,15,4,8,1,3,2,10,3,5,1,6,1,2,3,9,4,1,4,1,5,1,1,2,2
367,23,0,0,1,1,0,0,0,1,7,3,4,1,1,21,1,1,1,1,1,5,6,5,1,15,1,7,3,1,3,5,12,2,1,2,2,1,9,1,1,11,10,9,5,5,7,4,10,17,13,1,3,7,7,5,5,1,3,1,1,4,4,5,3,19,12,2,13,3,1,1,1,2,12,1,13,3,2,6,5,13,5,1,6,3,2,16,1,12,2,1,1,3,14,1,1,6,10,2,8,3,12,5,1,16,6,3,3,24
376,23,0,0,1,1,0,0,0,1,21,3,7,17,2,1,1,1,1,21,3,1,11,6,1,5,8,3,25,3,1,4,2,1,7,11,2,3,2,1,1,3,1,1,3,7,10,10,7,5,1,2,2,3,2,4,1,1,7,1,1,1,3,6,4,14,4,4,1,15,18,14,3,2,2,1,15,3,1,5,3,3,3,2,11,1,4,8,1,6,6,1,1,4,21,7,1,8,13,3,6,6,1,2,1,1,1,12,10,2
384,23,0,0,1,1,1,0,0,1,15,1,2,5,10,1,19,3,1,6,5,5,3,1,24,3,6,3,10,1,7,2,9,1,2,25,2,12,1,13,5,7,7,1,1,6,8,8,4,1,1,6,16,2,1,3,1,1,1,3,1,10,12,7,10,8,8,2,1,12,4,1,8,2,16,1,9,1,1,1,3,5,7,5,1,5,4,3,4,1,1,19,2,9,5,2,3,2,28,1,1,6,20,1,14,2,2,13,20,9
404,23,0,0,1,1,1,0,0,1,1,4,1,1,12,9,1,2,1,8,8,1,4,4,19,1,1,1,3,1,14,2,2,1,1,14,1,4,1,4,2,2,8,7,2,2,4,13,4,1,1,1,10,1,1,13,1,2,5,2,8,4,3,20,1,3,7,3,15,3,14,24,4,5,8,17,13,2,2,2,8,8,1,8,10,9,1,1,7,11,1,2,1,5,1,3,2,1,21,2,1,24,1,2,6,1,3,4,1,1
415,23,0,0,1,1,1,0,0,1,1,13,8,2,4,3,1,2,2,6,2,7,12,2,1,10,15,5,14,1,4,12,3,17,1,5,1,1,3,19,2,1,4,1,2,14,2,19,3,1,3,4,1,4,5,1,1,10,1,1,3,11,22,1,4,27,1,22,8,3,6,1,2,2,18,1,14,9,1,12,2,2,6,19,6,21,12,4,1,3,2,7,1,1,1,6,1,1,1,1,2,4,3,1,1,2,3,1,2,2
418,23,0,0,1,1,1,0,0,1,1,6,1,4,3,9,11,8,3,1,2,1,1,3,3,30,5,1,13,5,3,15,18,9,26,2,1,1,1,2,1,1,2,1,17,7,1,3,2,6,2,2,1,11,4,7,9,1,1,5,9,2,5,8,1,14,2,6,1,1,22,9,13,11,17,15,7,1,1,2,4,1,15,1,1,4,7,1,2,6,1,1,3,1,4,2,2,1,1,3,6,9,8,3,6,5,2,2,1,2
443,23,0,0,1,1,0,0,0,1,1,9,3,1,3,1,3,1,6,9,11,3,1,1,1,8,1,1,6,3,2,13,11,2,10,10,8,17,4,2,2,20,2,1,2,1,1,1,1,2,1,1,5,4,6,1,3,6,1,8,15,10,9,7,1,2,1,3,7,9,1,12,2,1,1,4,1,1,2,4,7,2,2,12,31,8,5,19,2,1,3,12,1,16,2,1,2,4,3,25,1,1,2,1,2,14,8,1,13,20
451,23,0,0,1,1,1,0,0,1,1,1,3,2,8,3,11,13,2,1,1,1,8,4,4,8,1,7,4,1,2,5,28,2,5,8,1,1,7,28,1,16,8,2,5,1,2,1,3,1,6,1,8,1,4,1,1,2,2,10,19,1,1,7,10,1,5,4,18,4,2,3,2,3,1,23,1,1,2,3,2,3,6,1,1,3,11,2,1,17,5,18,4,5,7,1,6,7,2,2,1,1,15,2,1,3,8,16,4,10
473,23,0,0,1,1,0,0,0,1,2,26,2,14,1,1,1,1,1,1,1,26,1,17,2,15,10,3,4,1,9,19,2,2,10,1,1,2,5,23,2,2,1,6,5,12,1,5,1,8,1,8,13,1,3,1,17,2,3,6,1,1,9,1,9,6,5,1,3,3,1,1,8,16,10,3,1,1,2,1,4,6,1,9,1,2,1,18,2,2,3,12,1,11,1,12,2,1,2,3,1,27,29,22,1,4,1,2,5,11
478,23,0,0,1,1,1,0,0,1,3,15,1,2,1,5,3,1,4,4,1,25,17,1,1,3,1,6,6,1,1,1,3,1,2,1,2,27,2,2,4,22,5,1,14,3,4,10,1,1,1,5,9,4,1,1,2,1,1,1,1,4,24,3,1,5,1,1,1,5,12,1,1,1,3,1,1,21,2,1,3,21,1,6,2,3,7,6,2,15,9,5,1,7,13,1,2,3,2,8,1,10,1,1,5,1,7,2,12,2
479,23,0,0,1,1,0,0,0,1,1,1,1,3,2,13,1,4,7,28,7,5,8,4,10,1,8,1,20,1,2,2,1,3,2,1,4,5,1,1,18,12,1,15,3,8,10,2,1,3,1,5,2,1,4,3,6,2,5,7,1,3,4,1,1,2,1,2,10,12,1,1,3,1,3,6,2,17,21,12,11,1,21,5,6,2,3,1,1,11,1,17,2,3,2,23,9,3,2,3,1,1,2,1,5,5,1,1,9,2
485,23,0,0,1,1,1,0,0,1,19,4,2,5,17,6,6,2,1,8,10,7,1,3,1,10,1,3,3,3,3,3,3,16,3,8,17,24,6,3,1,11,5,6,2,2,1,2,9,4,2,17,19,7,17,4,1,11,5,1,3,1,8,1,4,20,5,6,1,1,1,5,1,7,2,1,2,14,12,1,13,6,10,1,2,1,8,7,2,1,1,13,3,1,1,11,8,7,2,1,1,4,2,3,22,1,1,2,4,1
2,23,0,0,1,1,0,0,0,2,5,2,19,2,4,9,2,3,7,1,4,1,1,2,1,1,14,6,2,4,8,1,6,12,10,5,2,6,9,3,1,3,2,2,1,4,12,5,2,2,4,1,6,11,3,3,14,2,3,1,4,1,4,10,2,1,1,21,4,1,1,6,4,3,2,29,10,1,4,3,1,1,1,2,1,1,3,2,6,12,6,4,3,5,1,15,8,23,3,1,6,1,1,1,2,1,1,11,1,11
22,23,0,0,1,1,0,0,0,2,28,2,8,1,27,2,4,5,1,2,7,1,1,3,1,10,5,1,10,1,1,23,3,4,1,5,16,1,5,7,1,2,5,17,2,5,1,7,20,1,3,1,1,5,10,22,1,2,2,1,1,3,13,2,1,2,2,4,1,7,1,2,3,10,1,15,1,2,1,1,3,2,12,13,7,14,1,2,2,1,1,6,5,9,5,8,2,9,5,10,4,1,5,1,3,1,3,1,1,3
39,23,0,0,1,1,0,0,0,2,1,2,1,5,4,1,3,3,2,2,2,2,14,5,9,3,3,1,13,1,4,1,1,2,4,1,2,7,2,1,2,3,3,1,12,2,15,3,2,7,1,26,3,8,3,9,14,1,1,1,6,2,11,1,9,7,1,27,2,3,2,22,1,2,1,7,1,7,1,11,5,1,1,5,6,11,11,11,1,6,1,1,4,1,1,9,16,1,3,10,1,4,2,1,1,4,1,2,15,1
46,23,0,0,1,1,0,0,0,2,1,1,1,1,1,2,1,13,4,8,6,4,11,16,10,7,1,7,2,18,2,2,1,1,1,2,19,27,14,3,1,13,6,7,1,5,2,1,9,8,2,1,19,8,1,1,4,4,1,19,1,1,1,6,14,1,2,5,15,6,2,1,5,11,1,18,4,1,1,19,11,2,7,1,16,1,1,1,27,6,5,3,6,5,6,7,2,3,2,2,18,2,1,16,3,1,3,7,2,6
47,23,0,0,1,1,0,0,0,2,2,18,2,1,2,2,23,6,1,12,1,1,9,5,1,6,3,4,2,5,4,20,7,7,8,2,15,2,6,2,3,4,8,1,1,2,14,17,1,2,1,2,6,11,9,3,15,3,6,1,4,2,2,1,2,2,1,1,2,13,1,1,19,1,2,1,5,15,2,5,2,5,1,3,7,1,6,2,24,3,2,13,15,13,1,4,1,4,1,4,5,2,4,3,4,1,1,4,10,18
69,23,0,0,1,1,0,0,0,2,7,5,2,11,1,1,1,9,13,1,30,4,2,1,4,3,8,1,2,3,1,1,1,21,1,4,1,1,18,22,12,4,2,2,4,1,1,18,8,26,1,1,1,1,11,1,1,10,16,3,1,12,6,5,3,1,26,1,2,11,1,1,3,8,5,7,5,5,7,1,9,1,2,10,4,13,27,14,3,6,1,2,21,15,2,7,1,14,1,3,1,4,9,1,11,7,2,4,5,4
75,23,0,0,1,1,1,0,0,2,3,15,14,4,1,1,2,3,1,2,1,1,7,22,9,1,1,3,32,4,18,7,1,22,1,1,3,4,2,12,2,2,3,1,2,3,5,1,1,9,6,5,3,4,1,13,2,1,2,24,2,1,4,3,1,1,2,4,11,12,3,3,1,3,11,2,7,1,1,1,1,11,3,5,6,1,3,4,2,12,4,1,8,7,1,7,16,2,8,3,2,1,1,1,9,4,8,9,1,5
78,23,0,0,1,1,1,0,0,2,2,1,1,1,15,4,17,2,6,1,1,1,2,1,5,15,1,7,3,8,1,2,7,1,9,1,5,7,2,1,6,22,1,5,3,1,4,1,2,9,1,2,30,1,20,1,1,10,5,1,1,3,1,2,1,1,1,13,1,6,1,5,4,12,1,11,2,1,2,1,2,4,3,8,1,4,2,1,13,4,2,3,3,3,26,2,4,4,1,4,2,2,3,1,8,16,4,1,1,2
84,23,0,0,1,1,1,0,0,2,2,4,12,3,8,7,6,1,11,2,1,2,1,3,14,6,7,10,12,3,5,1,10,10,4,7,1,1,2,1,1,4,16,12,1,4,1,1,1,17,4,3,1,2,17,7,8,2,1,4,2,4,7,2,3,1,8,1,5,4,5,3,2,2,1,2,1,16,3,4,2,10,2,7,6,1,1,5,10,1,1,1,2,4,1,14,1,2,3,3,2,1,19,12,1,1,19,2,27,14
120,23,0,0,1,1,0,0,0,2,5,2,1,3,7,2,6,24,1,17,7,3,1,3,6,3,2,1,28,2,9,2,1,1,1,9,2,3,13,4,13,1,1,3,2,1,6,6,6,1,1,7,5,2,19,5,1,9,1,3,5,4,5,12,8,8,2,6,2,22,3,1,3,1,5,9,1,2,12,1,25,2,1,3,4,3,9,2,2,4,9,2,1,14,23,5,2,1,23,3,2,1,1,1,2,8,3,5,2,14
155,23,0,0,1,1,0,0,0,2,3,3,2,1,1,6,3,15,6,2,22,6,1,1,7,3,5,1,1,1,2,8,1,2,3,1,21,3,1,1,24,13,2,2,3,29,22,3,3,4,2,3,1,1,8,4,3,1,4,4,2,1,1,1,5,1,6,2,1,8,2,1,2,3,2,3,9,2,4,1,4,1,2,1,2,12,1,5,19,4,32,3,2,5,2,5,15,3,4,2,6,5,1,5,2,29,20,1,3,4
156,23,0,0,1,1,0,0,0,2,10,2,21,14,24,2,1,3,2,2,1,5,2,8,1,4,2,3,1,9,11,1,3,6,1,2,7,1,2,4,20,1,3,1,1,3,1,1,1,1,1,3,1,2,2,2,9,5,9,21,1,6,11,7,6,9,2,1,2,2,12,15,1,2,13,2,19,5,6,27,2,2,9,15,1,1,2,1,13,5,12,9,9,15,21,15,9,2,6,1,1,4,3,4,4,13,15,11,1,4
222,23,0,0,1,1,1,0,0,2,2,1,1,1,3,6,1,2,3,4,5,1,2,2,6,5,3,4,3,2,15,1,1,1,7,3,4,13,2,1,13,1,14,5,6,3,2,3,1,2,7,4,3,3,18,1,1,1,18,1,2,2,1,1,3,12,3,4,4,2,2,2,6,17,2,19,3,1,18,1,1,1,2,1,7,1,2,6,23,19,4,6,1,2,5,6,1,1,1,6,16,3,1,3,1,3,1,5,1,2
254,23,0,0,1,1,1,0,0,2,12,1,5,5,16,4,4,3,1,8,1,2,16,10,5,4,8,1,2,1,18,1,1,15,2,30,11,13,8,8,3,6,2,1,31,6,10,9,1,14,1,10,2,20,6,1,1,2,13,6,6,15,1,1,9,1,2,5,7,14,4,4,4,1,11,7,1,4,10,4,6,4,3,19,4,4,12,1,1,11,1,4,2,2,1,8,1,10,4,2,15,5,4,5,7,5,1,7,1,1
258,23,0,0,1,1,1,0,0,2,8,1,1,3,28,1,1,4,1,1,5,3,1,9,1,13,23,7,14,1,5,6,24,2,5,21,20,3,3,1,1,2,2,7,1,1,10,1,1,3,8,1,22,1,1,19,4,25,14,10,1,4,17,1,2,1,2,2,3,2,13,4,8,1,18,9,2,1,3,1,3,1,5,4,13,1,11,1,2,2,16,1,10,2,3,2,4,4,4,23,3,1,2,1,1,1,6,2,7,1
291,23,0,0,1,1,1,0,0,2,6,1,4,1,28,5,17,1,4,1,21,8,3,8,18,2,1,20,1,9,2,3,1,1,2,4,10,3,1,1,1,1,2,1,2,1,4,1,1,13,17,1,17,2,1,1,5,7,1,6,1,2,4,20,20,6,1,1,1,25,2,9,1,2,21,2,1,7,4,1,11,1,2,2,1,4,3,1,1,8,1,1,1,1,1,5,7,1,8,18,3,1,1,12,4,9,10,7,1,1
312,23,0,0,1,1,1,0,0,2,7,3,4,2,1,3,18,1,1,19,7,1,1,4,1,23,2,2,22,7,1,1,2,15,1,8,2,1,3,10,1,2,4,18,18,1,2,2,1,17,1,2,8,1,8,27,1,1,1,1,1,1,2,2,6,1,1,2,1,2,7,14,1,4,1,8,3,1,13,4,9,3,11,5,2,3,1,16,5,7,4,18,7,1,5,11,3,6,3,2,2,3,1,7,9,2,2,2,2,1
325,23,0,0,1,1,1,0,0,2,2,1,4,7,1,1,5,7,3,1,14,1,7,9,1,2,25,10,2,4,6,4,3,17,2,1,1,5,3,1,1,1,6,7,3,1,1,2,8,7,5,8,8,7,11,1,1,1,8,6,1,1,21,3,17,25,1,7,1,3,1,24,15,4,1,2,3,1,24,18,5,2,3,33,14,1,5,3,1,2,1,4,3,3,2,15,17,1,5,1,3,1,9,1,1,9,13,3,13,1
378,23,0,0,1,1,1,0,0,2,14,21,1,2,24,1,5,3,1,12,1,1,15,3,1,10,14,23,3,2,7,1,5,1,2,2,11,8,5,11,32,1,18,1,2,4,3,1,2,1,5,1,2,8,5,7,12,30,1,2,1,1,2,4,3,4,3,1,8,1,9,1,2,21,1,2,9,2,4,4,1,4,7,2,13,5,30,4,5,1,3,1,6,6,15,5,4,1,6,5,1,1,15,2,3,11,6,1,10,1
397,23,0,0,1,1,1,0,0,2,8,3,4,3,25,14,2,2,1,7,2,3,5,5,7,3,1,3,5,3,4,1,16,5,2,1,4,6,15,6,4,1,1,9,4,1,17,1,1,20,6,1,16,10,4,7,4,5,2,1,17,3,2,4,1,4,3,1,2,20,2,1,1,3,1,1,1,6,6,5,1,6,2,21,1,4,9,4,7,12,1,1,1,4,3,1,2,3,1,1,1,13,6,3,21,3,4,1,2,1
455,23,0,0,1,1,0,0,0,2,8,1,7,1,3,2,2,18,11,7,2,16,2,2,1,1,17,1,1,4,13,5,2,6,6,4,1,3,20,1,1,1,1,4,3,8,1,1,2,3,3,1,3,1,13,1,13,10,12,12,1,2,2,1,1,12,4,5,2,1,5,8,1,4,1,1,12,1,1,5,1,7,1,1,1,29,5,3,2,2,4,13,2,15,3,3,1,2,3,6,4,1,4,1,17,1,1,4,3,9
456,23,0,0,1,1,0,0,0,2,3,1,6,4,3,1,1,1,1,13,18,2,1,2,1,1,3,4,10,3,1,4,12,1,3,1,3,1,4,1,29,7,5,3,33,10,10,3,4,8,9,13,5,1,3,10,7,1,8,1,9,2,3,4,1,4,6,11,1,26,2,17,16,3,1,2,1,1,1,2,1,14,12,4,19,16,1,1,3,9,16,2,2,8,2,3,5,2,1,1,2,1,1,1,8,8,1,9,8,13
468,23,0,0,1,1,1,0,0,2,1,3,3,1,1,2,4,1,2,26,1,1,24,3,1,4,1,7,1,5,7,1,6,2,1,3,8,1,14,3,4,3,5,1,1,2,3,2,7,2,4,1,1,1,13,7,2,1,11,9,1,9,16,2,4,3,2,6,7,1,16,26,6,5,1,3,10,2,2,1,4,12,3,1,1,34,10,15,18,1,4,3,2,1,1,1,9,1,2,2,1,5,26,5,1,21,11,4,1,11
492,23,0,0,1,1,0,0,0,2,24,1,5,1,1,2,3,1,1,1,2,5,16,5,9,3,9,1,15,12,5,2,2,2,10,7,1,1,3,13,7,1,1,15,21,5,6,12,2,8,4,6,4,3,9,1,23,2,20,7,1,1,1,16,1,1,2,20,3,3,11,3,1,1,2,8,4,1,2,10,3,6,4,5,12,1,10,1,1,2,3,1,2,10,2,1,20,8,2,1,1,3,2,9,3,3,2,7,6,1
27,23,0,0,1,1,1,0,0,3,5,5,8,1,12,1,2,9,1,2,7,1,2,2,2,1,2,7,4,23,5,1,3,19,18,3,12,4,1,1,1,1,16,1,3,2,15,1,6,1,1,4,3,12,3,1,9,1,10,1,2,1,2,4,2,5,10,14,13,1,2,7,1,1,9,20,18,6,1,5,10,17,12,13,6,1,2,4,9,11,6,8,14,1,4,17,2,10,1,3,3,1,1,1,13,1,1,1,3,2
57,23,0,0,1,1,0,0,0,3,10,6,2,1,1,1,12,2,10,5,1,8,3,6,19,1,1,1,1,7,1,1,15,1,15,8,1,7,3,3,3,2,8,1,2,1,1,2,21,4,14,1,6,8,1,14,4,1,3,1,3,6,4,2,4,1,4,3,1,2,1,15,1,1,1,34,11,2,3,5,2,2,1,4,10,1,8,1,2,1,7,12,7,1,3,13,2,1,2,1,17,1,9,1,1,3,3,1,4,2
62,23,0,0,1,1,1,0,0,3,5,5,2,7,1,7,1,1,6,2,1,2,10,2,9,3,11,1,3,3,7,2,4,1,19,1,2,1,18,7,4,1,15,1,4,1,2,4,2,6,9,2,4,3,3,11,5,2,1,2,11,1,2,13,3,3,3,1,1,2,2,5,1,1,4,1,4,5,1,2,7,3,8,3,16,28,3,2,1,4,1,1,1,1,1,1,1,12,24,7,1,2,2,5,1,22,6,21,4,22
105,23,0,0,1,1,0,0,0,3,8,4,2,4,13,1,3,1,5,4,4,6,1,13,3,9,2,3,3,2,7,10,1,17,2,20,1,8,5,1,3,1,5,9,8,2,2,1,1,16,5,1,4,3,1,4,1,2,1,1,5,5,2,1,15,2,1,1,2,8,2,11,3,17,1,2,1,7,1,16,1,27,1,1,1,30,10,1,27,7,12,5,2,3,5,2,9,12,1,2,2,5,4,2,1,5,29,1,1,3
117,23,0,0,1,1,0,0,0,3,2,7,8,2,1,4,2,3,10,3,3,5,5,1,2,1,15,7,14,1,1,3,1,1,5,1,13,5,1,1,1,10,1,13,3,9,2,1,2,2,11,1,3,3,2,1,1,6,4,28,4,19,1,2,1,3,4,2,1,26,3,5,6,1,2,1,7,9,1,2,9,3,5,17,2,1,1,10,4,8,1,1,1,1,4,1,1,7,1,1,1,17,2,3,15,6,10,5,2,1
134,23,0,0,1,1,1,0,0,3,1,10,9,10,1,12,2,1,4,2,8,1,3,6,10,1,3,2,7,1,4,2,12,3,2,10,3,7,1,2,26,4,11,32,6,2,6,28,3,2,2,2,2,19,1,1,4,7,3,3,7,1,3,27,2,3,2,1,20,11,8,1,1,2,9,2,1,3,12,5,2,2,10,1,1,6,1,3,4,8,5,2,1,3,1,1,1,3,10,1,7,3,4,14,1,2,1,1,3,3
181,23,0,0,1,1,1,0,0,3,1,4,1,1,2,18,19,1,2,4,7,1,6,2,4,7,17,1,5,1,1,4,1,2,1,1,2,1,18,21,1,1,9,1,3,14,8,1,8,4,1,3,4,2,6,9,1,4,4,15,10,3,13,1,1,5,3,8,2,1,5,2,6,1,4,5,2,1,4,1,1,2,10,2,2,1,1,1,7,2,2,1,12,1,3,3,13,1,5,31,21,1,6,6,1,8,2,4,1,2
198,23,0,0,1,1,1,0,0,3,35,1,1,6,10,25,1,4,1,7,1,20,12,7,4,1,17,8,5,6,12,2,4,21,10,2,15,1,9,7,8,23,2,8,9,3,2,8,2,28,1,5,4,1,4,3,1,1,2,1,4,2,1,1,1,1,10,3,5,4,5,4,15,2,1,8,10,1,7,1,7,3,2,2,1,4,21,1,1,1,3,2,22,1,1,10,4,5,1,4,1,1,17,3,2,1,13,1,1,1
213,13,0,0,1,1,1,0,0,3,2,9,21,1,4,1,12,3,8,18,1,4,1,1,1,3,1,2,11,16,7,8,1,1,2,25,5,4,1,7,8,4,1,1,6,5,10,8,1,27,4,1,2,9,1,4,10,4,13,7,1,17,2,1,1,1,2,3,17,1,4,13,1,10,1,1,8,27,6,1,1,3,12,8,1,1,12,4,1,2,3,1,3,5,1,5,1,1,26,5,2,1,2,1,2,4,1,3,12,2
260,23,0,0,1,1,0,0,0,3,1,2,7,1,1,3,6,1,3,1,21,7,1,2,6,3,13,20,11,9,15,1,4,11,8,1,1,19,9,3,1,7,1,4,1,4,1,8,7,4,1,1,9,15,4,1,1,1,1,1,19,3,6,9,1,8,1,4,5,4,5,10,1,2,7,6,1,21,2,2,1,10,23,2,2,11,9,1,6,2,3,1,1,2,3,12,1,2,3,1,1,5,2,1,11,4,2,1,1,6
