"ID","age","momID","dadID","RRS","HvsW","sex","gen","alive","gendead","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
2078,10,1573,1648,0.999440281519821,1,0,64,0,74,3,5,1,18,17,6,1,1,2,5,1,10,7,2,7,2,2,1,2,1,8,1,15,9,9,1,6,2,4,10,6,4,1,1,3,7,18,7,17,6,7,32,7,1,1,7,13,2,4,1,5,1,1,17,4,1,5,8,1,6,7,15,2,1,5,13,3,13,2,14,3,21,14,1,1,1,11,2,13,1,1,8,2,1,5,1,1,1,1,1,8,6,3,1,1,10,4,1,3,16
1761,23,1350,1385,1.00549829329726,1,0,51,0,74,1,1,7,7,2,5,3,1,4,2,3,12,1,1,1,1,2,5,9,2,9,1,1,1,2,2,1,1,3,13,3,2,3,3,10,1,2,7,5,7,1,18,1,3,6,1,18,2,9,7,3,2,13,17,5,2,3,1,3,1,3,5,2,2,29,1,13,11,4,11,17,1,8,3,4,12,2,5,11,2,13,2,6,6,20,1,3,1,16,1,3,1,1,1,8,1,1,1,1,1
1762,23,1590,1471,0.998586749936018,1,1,51,0,74,8,6,1,1,2,6,3,1,5,3,20,2,12,1,1,3,11,23,1,3,1,5,1,2,13,5,1,10,2,10,1,1,1,7,1,1,1,2,8,1,1,32,1,1,8,12,2,1,1,13,19,2,6,1,7,1,1,5,4,5,12,11,8,1,12,6,1,1,2,1,13,1,1,1,9,4,5,1,1,2,2,1,1,1,2,1,5,2,3,9,3,3,1,5,2,3,8,2,7,20
1763,23,1416,1572,1.01599405842452,1,0,51,0,74,1,7,2,13,20,6,1,1,5,1,1,1,2,3,1,20,4,1,14,1,2,2,10,1,14,1,3,3,1,3,4,1,1,1,1,2,19,2,2,21,5,7,3,1,6,7,1,3,4,3,5,1,1,2,5,2,3,2,16,12,3,11,1,8,9,3,1,1,6,3,1,2,1,2,1,6,2,12,10,27,6,7,3,8,2,4,1,4,2,8,1,9,14,25,1,3,4,21,3,4
1764,23,1600,1441,1.01330064184774,1,0,51,0,74,19,1,1,2,1,4,1,32,6,2,1,2,3,11,1,1,10,2,1,1,1,2,7,15,2,13,8,1,4,1,2,3,2,2,2,7,2,17,1,3,3,6,8,7,2,1,3,1,1,2,1,1,1,14,4,5,25,1,1,1,20,12,9,1,3,19,6,12,1,6,6,1,4,1,1,1,1,3,23,8,1,2,10,12,2,1,3,4,7,22,5,1,8,5,8,2,1,4,4,4
1765,23,1384,1354,0.999290794503686,1,0,51,0,74,3,1,3,1,1,2,1,1,6,17,1,14,1,9,1,2,1,9,3,1,2,2,1,8,27,1,5,20,1,4,1,1,1,10,3,1,1,27,16,3,5,8,1,1,2,4,1,9,2,2,8,1,2,14,16,2,1,2,3,3,12,1,1,1,4,21,1,15,4,3,4,2,17,2,2,1,3,6,1,1,2,15,1,1,1,9,4,8,4,2,6,13,3,4,14,7,2,32,4,1
1766,23,1567,1478,0.993687102641543,1,1,51,0,74,1,4,1,4,1,1,28,11,4,6,18,5,15,1,7,3,1,6,1,7,6,3,1,6,8,2,1,1,1,14,1,1,5,9,3,2,6,5,2,2,11,14,3,1,1,1,2,3,8,7,3,1,1,4,7,1,1,17,7,5,15,6,5,1,1,1,1,2,2,1,4,24,4,11,4,5,1,2,6,1,5,1,1,13,21,1,21,1,3,1,1,4,4,1,6,1,1,9,1,2
1767,23,1635,1497,1.00453306641276,1,1,51,0,74,3,1,1,5,13,5,1,1,1,3,12,17,1,3,2,3,12,6,5,1,1,7,2,8,1,1,1,2,10,2,1,8,2,3,6,1,2,3,1,8,22,3,2,1,2,1,6,2,3,1,2,6,1,7,4,1,15,25,5,4,7,20,2,2,12,5,1,5,12,1,2,6,1,1,1,6,11,1,2,5,1,21,6,1,3,3,5,2,3,1,28,1,3,3,1,18,5,2,4,2
1768,23,1568,1536,0.997708847589411,1,0,51,0,74,7,1,13,12,1,3,1,15,1,10,1,1,3,1,5,1,17,1,5,1,5,7,3,20,9,1,10,2,3,3,1,1,1,5,5,2,4,2,2,1,1,6,11,1,11,2,2,2,3,9,4,1,2,20,3,9,1,7,12,5,3,12,13,2,2,1,25,1,13,3,1,11,1,11,1,3,3,7,1,1,13,5,1,1,13,1,23,18,1,2,9,1,25,1,2,1,4,2,1,6
1769,23,1398,1307,1.0091830876727,1,0,51,0,74,3,4,11,6,1,2,3,3,1,24,7,7,1,5,8,4,3,1,20,1,1,1,1,2,5,1,7,1,11,1,1,2,2,4,1,2,11,1,6,6,1,1,2,1,7,2,5,2,5,2,4,1,3,4,1,4,6,12,32,2,12,1,1,2,1,12,2,8,1,1,18,5,8,13,1,5,1,1,18,2,6,1,20,30,3,1,8,1,2,9,1,3,5,20,11,27,1,14,4,4
1770,23,1590,1471,1.00001578454431,1,0,51,0,74,1,6,1,1,2,6,6,1,2,5,4,2,12,1,1,1,11,5,1,3,1,2,1,2,15,5,11,5,2,10,1,3,1,2,11,1,9,2,8,1,5,1,1,1,8,8,2,1,13,5,1,1,6,5,1,5,1,5,7,5,12,3,8,2,12,6,1,1,2,1,13,11,2,1,9,4,5,1,1,2,2,1,2,1,1,16,5,2,3,9,3,3,1,5,1,3,8,2,4,4
1771,23,1356,1475,1.00408525215667,1,0,51,0,74,10,1,1,1,1,2,1,1,2,5,1,4,1,4,1,1,1,1,1,7,2,14,1,4,1,20,8,4,2,6,6,6,1,2,1,2,27,6,2,1,1,1,1,14,16,1,1,11,14,17,16,1,2,1,3,6,2,5,3,3,5,1,1,1,14,1,1,3,1,1,1,1,2,5,1,15,6,14,1,23,21,10,1,1,1,5,1,4,2,13,5,3,1,5,5,6,6,8,2,10
1772,23,1226,1450,0.995952281983704,1,1,51,0,74,1,16,25,4,5,1,1,2,5,21,4,6,1,5,1,21,2,4,1,5,18,1,25,1,1,5,5,1,2,1,11,1,1,3,1,10,5,2,6,3,3,18,1,1,1,12,13,1,3,6,4,14,1,5,6,1,3,3,4,9,1,3,2,8,4,10,1,13,1,8,10,2,9,1,1,1,1,1,26,1,2,1,1,7,6,27,1,1,8,1,5,7,5,2,11,14,24,5,25,17
1773,23,1392,1418,0.997546980540117,1,0,51,0,74,1,4,2,19,4,2,10,2,20,1,12,2,5,6,4,1,4,9,1,3,8,4,3,2,1,16,3,5,3,1,1,1,2,2,2,7,3,5,6,3,5,1,3,1,8,1,1,4,1,13,5,1,1,26,2,3,1,2,1,11,2,3,3,15,1,2,3,4,9,8,15,7,1,2,7,3,8,1,2,5,6,2,2,3,6,8,2,2,6,1,5,8,3,1,4,1,2,2,5,15
1774,23,1327,1232,0.998531717893548,1,1,51,0,74,1,2,1,4,2,2,1,6,22,1,12,1,4,5,2,4,6,2,8,5,11,2,1,2,8,2,11,6,3,4,1,1,1,7,17,12,2,1,1,2,1,5,11,14,6,3,18,4,6,3,2,6,6,4,4,6,2,14,4,1,3,20,1,1,1,2,17,1,6,17,8,2,22,7,7,3,2,3,3,7,7,8,1,1,1,2,1,9,1,22,1,11,1,5,4,29,25,1,16,2
1777,23,1574,1207,1.00575742411458,1,1,51,0,74,4,6,7,1,2,3,3,2,1,16,5,12,9,13,2,19,1,6,1,1,4,17,1,1,6,12,7,2,1,12,4,11,5,13,10,5,20,4,2,1,1,1,7,7,6,3,1,8,6,19,3,6,13,13,10,2,3,1,5,2,5,5,5,4,3,2,13,13,2,4,17,9,8,8,13,2,15,5,3,5,16,3,6,13,20,8,2,1,4,8,1,11,3,21,1,14,5,9,12,1
1778,23,1654,1430,1.01068318364227,1,0,51,0,74,1,1,1,1,1,3,15,1,6,9,1,2,5,3,1,12,13,3,1,2,8,15,3,1,2,1,2,1,1,11,5,1,1,3,2,16,1,13,1,1,2,1,18,3,1,1,3,1,16,2,9,3,4,6,5,6,2,1,3,2,5,12,1,1,7,14,2,1,2,1,10,1,17,5,1,5,1,21,3,7,7,26,4,1,18,1,6,3,2,23,1,16,1,21,1,1,2,1,1,2
1779,23,1390,1325,0.997720292291277,1,1,51,0,74,7,3,5,1,1,11,1,1,1,5,1,1,8,22,2,3,1,26,1,4,4,1,1,2,2,1,1,1,12,1,1,1,1,7,4,1,6,1,6,1,21,4,1,4,4,1,6,3,1,1,1,1,1,1,4,8,12,3,5,2,5,6,1,3,16,11,1,1,1,14,12,12,5,1,6,5,27,11,3,6,3,10,19,9,2,22,8,4,3,1,5,3,5,1,5,1,32,1,8,1
1780,23,1483,1655,1.00807192099177,1,0,51,0,74,2,4,2,2,2,2,1,2,16,2,12,2,3,15,4,4,1,1,6,1,1,1,9,8,4,23,5,1,21,11,1,1,26,4,5,5,1,3,3,11,3,3,2,4,1,1,2,1,1,1,8,4,4,5,1,3,3,5,2,1,3,13,7,5,6,6,1,1,4,19,1,1,8,1,1,27,4,2,4,4,12,12,1,1,9,8,14,6,1,9,5,1,16,3,13,3,2,1,5,1
1781,23,1453,1652,0.997741943816386,1,1,51,0,74,1,1,2,1,1,5,1,2,16,5,4,7,1,12,10,6,6,1,1,4,4,1,4,3,10,10,5,6,4,2,1,17,1,14,1,3,3,3,6,2,2,4,10,5,1,1,11,9,2,1,9,17,2,4,1,17,3,5,13,1,11,1,2,1,1,4,1,2,3,12,8,2,1,1,5,1,1,4,1,2,2,10,3,1,1,1,1,2,5,28,4,29,4,1,2,18,1,1,1,2
1783,23,1477,1426,0.995209636535331,1,0,51,0,74,1,19,1,2,8,4,2,7,10,5,13,3,2,30,4,5,4,4,4,1,1,1,12,1,6,3,2,19,1,1,1,3,1,6,17,4,1,7,1,6,19,1,2,2,17,3,9,3,16,1,2,7,19,5,5,1,15,1,3,5,5,6,22,1,7,6,1,1,1,3,10,2,1,4,1,5,1,8,2,7,3,9,11,1,1,14,1,10,2,1,2,3,7,1,1,7,2,21,8,4
1784,23,1336,1520,0.99969020271948,1,1,51,0,74,1,2,1,1,2,5,1,17,2,21,26,1,1,3,7,1,6,1,11,3,14,4,5,1,1,19,9,1,1,5,15,1,1,17,17,10,1,1,7,2,5,2,13,2,11,1,5,9,6,1,1,2,6,1,1,2,9,5,4,2,3,5,12,1,2,3,1,2,3,11,17,1,13,7,12,2,1,6,3,5,1,1,2,2,21,5,7,2,7,5,13,1,1,1,6,14,21,1,14,13
1785,23,1247,1367,0.987872925898254,1,1,51,0,74,16,6,1,1,1,13,1,16,1,1,2,5,10,2,1,7,1,5,2,1,1,5,1,3,6,4,1,7,7,3,1,1,6,4,1,1,1,25,1,16,1,29,3,1,27,2,1,1,1,15,16,4,6,2,1,8,3,3,5,6,3,2,1,11,9,2,13,4,2,6,2,15,1,1,1,8,2,1,7,4,1,12,10,5,27,1,1,1,3,10,7,19,3,4,1,7,5,3,17,23
1786,23,1231,1437,0.995877989002648,1,1,51,0,74,3,2,17,1,2,1,1,28,5,1,4,12,3,5,3,2,2,21,2,3,7,1,13,6,2,1,12,18,2,6,5,6,2,26,7,1,1,1,7,5,1,4,2,7,1,2,13,1,3,3,4,1,2,9,6,1,3,1,4,1,1,9,3,9,1,5,1,1,1,8,1,1,9,1,2,2,1,2,4,3,6,12,1,2,6,1,32,14,8,1,5,1,11,2,4,13,24,6,14,9
2210,6,2078,2000,1.00191429094092,1,1,69,-99,75,3,1,1,1,6,5,1,1,5,6,1,2,2,9,7,1,1,5,2,32,1,7,15,12,9,9,2,1,4,6,6,3,1,17,3,3,18,16,6,4,7,3,7,5,1,1,13,2,1,1,1,11,17,1,1,1,5,5,6,4,15,4,1,5,5,3,3,14,14,1,21,2,1,12,1,1,2,1,13,9,8,1,2,3,5,5,1,2,1,12,6,1,1,9,1,2,1,6,16,1
2187,7,1854,1889,1.01190129615077,1,1,68,-99,75,8,1,1,1,15,1,3,1,13,1,11,6,1,1,5,1,1,1,9,1,25,5,1,1,10,1,3,2,2,1,18,9,14,6,3,1,3,3,3,4,4,5,5,1,1,8,9,1,4,1,2,8,4,2,7,1,14,8,12,12,4,1,10,1,1,1,1,2,18,3,2,2,11,3,1,4,4,5,5,3,8,1,1,3,4,1,2,1,28,5,6,2,2,3,18,1,2,3,2,1
2189,7,1685,1935,1.00448356881347,1,1,68,-99,75,3,1,1,2,1,5,1,1,3,1,1,3,6,6,1,5,9,3,1,1,7,1,1,1,1,31,2,1,1,1,1,2,4,2,6,1,8,2,1,1,8,1,3,7,16,1,1,4,3,7,3,6,3,2,4,1,2,1,26,2,1,1,1,9,25,5,2,1,9,2,10,2,7,9,11,1,3,1,3,9,19,27,11,5,1,4,8,2,1,1,3,5,2,1,1,1,4,19,4,1
2193,7,1801,1831,1.00634204303486,1,0,68,-99,75,16,1,1,23,1,2,1,14,4,21,6,6,4,7,2,1,6,23,1,1,1,8,2,13,2,1,1,17,1,4,14,1,8,22,1,1,7,25,17,13,8,18,1,4,1,1,3,4,5,1,1,7,1,1,1,1,21,1,2,3,8,3,22,1,3,7,23,1,20,7,21,11,2,1,13,1,1,2,4,8,11,15,10,3,2,1,3,2,2,2,15,5,2,9,1,1,1,1,5,8
2149,8,1769,1933,1.00242233113447,1,0,67,-99,75,3,15,6,1,2,1,3,1,1,1,7,2,1,8,4,1,3,1,20,4,1,6,1,1,5,1,7,2,1,3,2,3,4,1,1,2,11,23,6,1,1,1,1,1,2,1,2,1,2,16,4,1,3,3,4,4,12,2,32,5,12,2,1,3,12,1,2,4,1,3,5,6,8,5,5,27,1,8,18,10,1,27,20,5,1,4,1,10,2,4,3,5,5,7,11,7,14,2,4,19
2158,8,1868,1754,1.00532969001938,1,0,67,-99,75,8,7,16,9,2,1,1,2,5,1,4,9,5,1,1,25,23,1,1,21,6,2,7,4,5,1,1,2,11,2,14,1,3,1,33,2,1,6,6,21,13,2,1,6,8,2,1,4,2,11,2,1,4,2,12,19,15,1,3,12,1,1,1,2,6,1,1,13,1,3,1,2,1,2,1,6,1,3,1,21,1,3,12,8,3,1,2,4,9,1,30,3,1,25,7,4,2,1,12,1
2130,9,2019,1821,1.00509667378383,1,1,66,-99,75,1,11,8,1,5,5,3,10,1,5,1,1,4,3,8,1,1,1,16,1,2,3,20,8,2,1,5,7,11,1,4,8,4,3,6,1,1,4,13,2,3,19,9,1,2,8,2,5,9,1,5,1,3,1,1,1,3,15,16,1,7,2,1,26,8,1,2,1,3,13,11,11,3,13,7,2,5,7,1,2,1,16,3,1,3,1,3,11,2,3,1,2,5,17,1,8,7,8,11,2
2094,10,1590,2091,1.00319336482445,1,1,65,-99,75,8,3,1,9,1,2,6,23,2,2,4,2,3,3,1,2,6,21,1,14,4,2,2,2,15,1,1,5,2,5,1,20,1,10,1,4,9,2,3,1,1,5,1,24,8,4,3,7,1,6,19,7,6,10,1,5,1,22,7,11,1,8,8,9,12,30,1,3,2,1,13,1,2,2,9,7,4,4,1,6,1,1,1,2,1,14,3,24,12,1,10,4,1,24,1,1,1,1,4,4
2097,10,1543,1599,1.00546393723681,1,1,65,-99,75,2,1,4,2,1,1,1,18,6,1,6,13,5,2,3,2,6,17,5,1,13,1,27,1,1,8,1,1,5,9,1,1,6,1,3,5,1,2,6,2,5,1,1,2,2,4,1,1,6,4,1,11,7,3,9,1,5,5,1,1,12,3,2,17,1,1,1,1,2,1,3,1,17,6,15,1,3,5,1,2,1,14,8,13,1,4,14,6,4,28,2,29,5,2,1,2,2,6,5,1
2100,10,1873,1917,1.01363659471889,1,1,65,-99,75,1,1,2,23,5,1,1,4,24,1,1,1,1,3,1,2,4,2,5,2,2,3,1,8,2,5,3,2,1,3,1,5,1,3,1,2,1,7,3,1,29,3,1,4,8,1,1,25,2,6,5,3,2,8,5,2,5,11,16,7,3,2,1,1,8,3,2,1,5,3,1,3,3,1,4,5,2,1,5,3,12,16,3,9,2,3,3,1,3,11,31,1,6,4,7,11,7,1,3,10
2101,10,1985,1662,1.00699564675349,1,1,65,-99,75,3,2,1,19,35,1,3,8,1,8,1,2,1,2,1,1,3,11,5,3,15,2,5,2,16,15,24,1,2,2,4,8,4,9,4,1,1,4,1,2,19,3,6,5,14,4,1,20,10,3,4,9,1,26,1,1,2,1,11,11,1,13,1,1,1,2,1,3,2,27,3,8,12,3,7,3,7,3,4,6,2,2,1,1,8,3,1,10,1,1,1,1,2,1,1,13,3,1,20,13
2105,10,1947,1664,1.00709693530072,1,1,65,-99,75,8,1,1,3,1,4,17,8,6,4,4,2,2,11,3,1,10,2,1,1,1,1,10,13,9,1,6,18,9,1,2,8,4,2,4,1,6,1,26,3,4,1,2,5,2,1,3,13,7,11,1,1,19,14,5,1,6,1,10,11,1,1,22,1,17,3,1,2,1,2,3,6,4,1,2,1,16,4,4,1,3,2,13,1,1,1,3,4,1,1,7,7,2,1,1,11,21,25,13,2
2108,10,1849,1649,1.00721757036277,1,0,65,-99,75,18,3,14,1,1,9,1,11,3,4,1,1,9,1,2,5,10,2,7,7,11,6,8,4,1,16,3,24,7,14,4,12,4,1,1,6,27,5,2,1,14,1,1,1,4,4,3,2,2,10,17,4,14,1,2,3,2,5,2,2,1,1,1,1,1,2,3,4,2,14,2,3,5,6,1,5,6,7,1,12,1,9,3,2,3,20,3,1,2,1,13,3,20,1,7,6,11,4,1,2
2116,10,1644,1951,1.00694336674353,1,0,65,-99,75,1,3,1,19,5,2,9,10,1,29,20,4,1,1,1,1,6,19,32,1,1,3,1,1,6,8,1,5,2,1,28,2,1,1,1,1,1,4,16,9,1,4,5,1,1,1,2,4,5,1,6,11,8,4,1,2,5,5,8,8,1,6,7,13,3,1,1,2,5,24,1,10,1,3,6,3,9,2,6,1,2,3,1,2,2,1,6,5,8,1,1,3,1,5,6,5,1,2,21,1
2084,11,1645,1592,1.00854361206833,1,0,64,-99,75,2,4,2,21,20,18,1,1,1,1,2,3,1,3,1,4,1,5,2,9,7,1,5,1,9,5,3,2,2,11,18,2,24,7,2,3,18,6,9,9,5,11,11,2,6,1,3,1,6,2,5,14,1,1,1,6,3,1,4,18,2,6,1,13,2,1,1,1,8,9,1,4,8,6,5,2,2,1,2,2,4,1,9,6,13,2,4,11,3,2,9,2,4,1,1,2,1,6,6,11
2088,11,1866,1931,1.00490440362525,1,0,64,-99,75,4,1,5,2,1,1,10,2,20,3,5,18,6,1,17,3,5,13,13,4,1,1,2,3,2,6,1,2,1,3,12,5,1,1,23,1,11,1,1,1,11,2,20,2,8,1,5,3,1,2,14,2,4,4,1,9,2,1,1,3,6,2,1,4,3,1,1,2,1,2,7,1,11,1,1,7,1,2,4,1,11,7,1,1,2,18,2,1,1,2,6,4,3,2,2,1,1,4,5,1
2050,12,1691,1744,1.00153671088365,1,1,63,-99,75,8,5,16,8,4,1,1,1,1,4,1,5,1,7,5,11,5,2,1,2,6,2,7,11,2,1,1,3,11,1,14,7,2,2,14,1,1,1,1,21,16,1,4,5,4,1,1,2,2,4,1,4,1,2,12,3,2,5,6,1,1,1,3,1,1,4,16,8,3,7,3,1,12,1,12,8,4,1,1,3,3,6,12,8,2,3,16,1,9,2,30,1,1,9,7,2,1,8,1,16
2042,13,1676,1678,1.00803292345114,1,0,62,-99,75,2,1,1,15,7,2,1,7,8,29,21,1,4,3,1,9,9,2,3,2,1,3,8,1,2,1,2,10,3,30,8,3,3,3,1,1,5,4,11,5,1,1,14,3,1,2,1,4,6,1,1,1,1,14,8,4,15,2,6,7,3,6,1,3,8,1,1,1,2,18,3,3,1,1,4,2,7,1,12,1,2,2,2,2,1,1,2,6,1,1,1,1,1,1,1,1,6,2,1,4
2022,14,1434,1744,1.0135532513063,1,0,61,-99,75,2,2,1,8,2,11,3,1,1,4,5,5,1,4,3,11,3,4,2,2,2,2,2,11,1,1,1,3,3,2,1,4,1,2,1,1,1,7,3,2,6,1,14,5,1,1,3,2,2,4,10,4,6,1,1,3,16,5,4,2,1,1,10,4,6,4,21,8,3,7,2,11,5,5,2,8,5,1,22,3,4,6,3,10,22,3,2,6,6,12,1,1,6,9,1,2,1,8,2,1
1984,15,1822,1845,1.00808017610375,1,1,60,-99,75,2,1,5,1,3,1,2,1,1,2,1,1,18,9,1,1,23,1,7,6,1,4,15,12,4,13,4,7,6,4,29,10,6,23,20,14,3,4,1,1,2,2,1,17,3,12,5,8,4,2,3,9,4,17,12,1,1,23,1,17,1,5,4,1,1,1,6,11,2,1,14,1,1,2,12,3,1,5,5,7,1,1,8,2,1,1,2,3,1,1,17,4,1,4,1,1,10,19,2,4
1986,15,1878,1530,1.00334790634398,1,0,60,-99,75,2,22,1,14,1,1,23,1,16,3,1,1,4,2,3,4,7,3,7,2,1,1,3,1,9,2,5,3,7,9,10,2,1,1,1,3,7,22,21,1,22,5,1,1,3,8,3,11,1,6,2,1,6,7,5,1,2,1,1,1,4,15,3,1,1,2,2,16,16,2,1,1,28,18,8,2,10,2,3,2,1,3,1,4,3,2,22,7,14,1,1,1,4,21,7,4,24,2,2,1
1992,15,1819,1784,1.00268340945046,1,0,60,-99,75,7,2,1,1,1,5,2,17,21,2,6,1,10,1,1,7,4,1,5,3,1,4,16,1,8,1,4,9,1,1,4,1,9,17,10,17,1,1,19,7,18,5,3,2,6,1,1,9,1,1,14,2,1,6,3,1,15,9,9,2,21,3,1,12,9,3,1,1,5,11,3,17,2,13,1,12,3,6,1,5,7,1,7,2,27,21,18,2,1,7,1,13,2,1,4,6,3,21,20,14
1998,15,1457,1739,1.00117654992369,1,0,60,-99,75,5,19,3,1,5,32,2,16,12,1,1,12,12,3,8,1,1,5,1,3,14,1,4,3,4,9,1,13,4,3,17,12,23,17,1,1,7,3,1,11,2,1,20,1,1,2,23,1,6,7,6,3,5,2,2,2,3,2,1,5,3,1,3,1,1,1,10,4,12,1,1,10,1,7,1,12,8,1,23,19,5,21,1,3,1,2,2,4,1,4,1,1,2,4,11,1,1,5,20,13
1999,15,1454,1767,1.00372604099377,1,0,60,-99,75,1,1,1,5,1,5,6,1,1,3,4,12,1,3,1,2,1,6,3,1,4,1,9,2,15,1,11,2,1,10,4,8,2,3,6,1,16,2,8,1,2,3,29,1,6,2,3,6,2,3,1,2,10,7,1,4,5,15,1,5,4,20,8,2,19,5,1,1,8,1,13,2,4,1,3,6,5,1,3,5,1,1,4,1,2,3,5,5,12,3,1,28,1,3,2,1,2,5,2,2
1945,17,1463,1437,1.01651627393098,1,0,58,-99,75,2,2,2,1,3,1,3,28,6,2,7,1,1,5,11,7,17,21,5,3,15,1,2,6,13,1,2,18,6,1,1,1,6,26,1,1,4,1,22,5,2,10,1,7,1,1,7,11,2,2,8,21,6,9,1,1,3,6,7,2,3,13,4,9,1,5,1,1,1,8,15,1,15,1,1,1,1,23,9,3,7,6,7,2,17,1,3,14,3,1,1,2,1,1,1,5,1,4,2,9
1841,21,1324,1409,1.01973129197468,1,1,54,-99,75,6,3,19,1,1,4,2,26,12,9,10,1,1,1,7,3,6,2,1,11,1,3,17,1,12,2,1,3,8,2,1,3,1,13,3,1,3,1,4,1,1,11,1,1,2,8,29,18,2,1,5,5,1,6,1,2,2,8,1,7,1,2,2,2,4,2,13,25,2,1,1,21,2,13,2,2,19,1,6,2,1,1,5,4,9,1,1,2,2,3,4,2,1,1,6,4,4,5,1,3
1845,21,1425,1509,1.00358477802203,1,1,54,-99,75,1,6,6,1,1,7,1,1,2,3,15,1,9,5,3,1,5,1,3,6,1,4,12,2,13,5,7,1,4,10,4,10,23,10,1,14,16,4,1,1,26,2,3,17,12,1,3,8,1,2,9,6,17,6,9,1,5,23,17,2,8,5,1,4,8,1,11,1,1,13,1,1,1,2,3,4,5,14,11,7,18,1,3,2,1,1,12,3,4,1,4,16,4,2,1,14,1,19,4,7
1824,22,1661,1402,1.00653816832614,1,1,53,-99,75,1,2,3,1,1,1,2,2,1,9,1,9,1,1,1,9,3,2,26,1,7,1,1,2,9,6,1,3,6,1,1,11,24,5,2,4,1,6,9,23,2,2,3,11,3,2,4,1,4,1,7,11,6,4,1,6,1,6,1,19,10,3,1,1,2,2,1,1,3,5,4,1,5,3,6,4,2,7,14,1,1,10,9,2,4,7,3,3,3,16,4,9,4,17,1,14,12,1,6,3
1832,22,1247,1598,1.00406189095913,1,0,53,-99,75,16,3,7,23,1,2,2,6,1,6,1,3,8,4,1,21,1,5,5,3,1,1,1,9,11,1,4,2,6,1,1,4,3,22,2,5,1,4,3,5,1,3,1,4,7,1,2,10,1,4,16,6,4,1,4,13,14,6,9,7,3,1,8,12,9,25,13,1,8,4,1,2,1,5,5,2,2,1,7,2,1,16,10,10,27,3,1,2,2,10,5,1,3,1,1,2,2,14,17,1
2263,5,1689,1867,1.00257076738163,1,0,70,-99,75,1,6,1,1,1,8,9,1,8,5,3,1,1,3,1,9,11,6,3,1,1,18,15,2,15,5,9,11,2,4,5,2,2,4,6,1,2,28,13,8,1,5,7,2,6,2,7,3,1,7,14,16,2,3,1,1,1,6,2,1,3,1,10,3,1,14,1,8,6,1,1,4,22,29,3,2,1,5,11,4,8,3,10,4,2,3,1,10,16,1,1,2,2,5,2,33,6,2,2,2
2268,5,1832,2114,1.01453123341147,1,0,70,-99,75,16,2,7,4,2,1,2,1,1,10,3,11,8,1,1,7,5,1,3,2,1,15,1,2,11,13,2,18,1,4,4,1,22,26,2,1,4,1,5,22,3,10,4,3,1,1,10,3,1,9,16,19,4,2,13,2,6,3,9,2,1,5,8,4,9,5,1,9,8,1,1,3,1,6,2,1,2,23,7,3,16,6,10,1,27,1,1,14,10,16,1,29,3,6,1,1,2,1,17,2
1788,23,1375,1321,0.994696201591381,1,0,52,0,75,11,1,1,4,8,1,2,1,1,1,12,18,1,4,2,1,2,19,7,3,17,2,1,2,5,1,4,3,12,2,1,2,1,11,5,2,4,7,17,11,2,5,7,1,1,2,1,29,15,1,3,24,1,3,6,2,1,6,2,1,5,1,21,18,9,4,1,1,14,1,4,1,1,1,1,2,2,11,2,1,6,1,3,1,1,19,4,7,1,1,1,1,21,1,14,9,1,5,1,2
1789,23,1363,1332,1.00149769457636,1,0,52,0,75,2,2,2,18,1,3,1,2,8,5,27,1,3,5,1,16,2,11,8,3,1,29,4,8,15,4,1,7,9,24,8,7,8,20,11,1,4,7,1,1,6,13,7,1,1,3,2,9,1,1,24,1,7,1,1,2,1,3,16,1,1,1,7,1,1,3,19,4,1,2,1,7,3,3,6,15,2,9,1,4,1,20,3,1,3,1,2,1,1,2,7,3,1,2,1,1,25,8,4,10
1790,23,1320,1281,0.998062365689144,1,1,52,0,75,16,3,2,1,2,1,8,1,1,3,3,1,1,6,4,3,7,9,32,1,2,1,8,2,16,6,1,1,2,1,2,1,5,2,3,1,3,2,1,1,19,8,1,3,4,4,9,4,3,18,4,3,26,4,3,24,6,17,1,26,15,12,7,4,3,1,3,3,1,8,3,10,1,4,3,4,3,21,1,20,1,19,1,11,2,1,3,3,8,1,1,1,8,7,1,1,1,6,1,4
1791,23,1508,1344,0.991209015779033,1,0,52,0,75,22,1,1,1,1,1,1,9,12,9,10,20,3,2,7,7,1,2,8,1,9,1,23,5,3,1,3,3,1,2,13,1,2,1,2,3,6,22,3,1,5,21,13,21,2,2,2,4,5,5,9,19,10,1,15,1,6,1,1,2,7,15,2,17,4,4,2,1,8,3,1,1,6,18,3,2,2,1,1,5,5,1,1,1,19,5,1,1,5,2,1,21,3,2,9,16,1,1,15,1
1793,23,1663,1418,0.994217372846175,1,0,52,0,75,1,2,12,3,5,2,3,1,1,1,17,3,3,1,1,4,19,8,2,3,2,4,1,21,6,16,24,5,2,1,4,1,14,2,17,1,28,5,2,8,1,4,29,3,2,1,3,5,22,13,9,16,16,1,5,13,1,2,8,11,12,3,1,15,3,2,1,4,7,1,13,7,4,2,5,3,1,11,6,9,7,2,1,11,1,2,3,3,13,1,3,8,1,3,10,1,2,2,12,15
