"ID","age","momID","dadID","RRS","HvsW","sex","gen","alive","gendead","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
288,23,0,0,1,1,0,0,0,1,3,14,2,1,3,8,28,6,2,1,13,1,1,2,7,1,1,9,4,12,1,17,24,16,1,2,2,1,16,12,14,23,1,1,1,15,3,1,5,1,2,6,5,1,5,8,33,6,9,23,4,1,7,3,1,3,22,1,11,1,12,9,13,1,1,5,3,4,2,4,20,6,2,4,18,3,6,13,10,8,12,3,1,9,4,22,1,13,10,1,5,15,4,2,1,13,6,1,1,1
297,23,0,0,1,1,0,0,0,1,1,7,1,5,5,1,1,24,6,6,2,1,2,2,3,6,1,1,5,1,21,8,3,5,1,10,12,5,13,1,1,1,3,9,10,2,5,1,12,1,6,2,1,25,13,3,24,5,2,2,18,19,4,3,10,5,2,1,4,2,3,3,1,5,1,2,1,4,2,1,4,1,1,3,1,1,4,1,3,2,4,4,11,11,18,2,6,5,1,5,11,7,1,24,1,2,2,9,1,1
304,23,0,0,1,1,1,0,0,1,6,2,4,2,13,8,6,10,18,1,1,1,1,6,17,4,3,6,1,3,3,16,1,1,1,1,2,11,1,1,5,2,1,14,5,3,4,9,5,7,4,2,2,1,6,4,7,23,13,9,1,15,1,1,9,1,1,1,4,5,31,1,2,2,5,18,1,1,9,1,1,6,8,4,1,1,1,3,16,10,2,5,5,1,8,9,1,1,1,1,4,2,1,6,22,4,3,2,14,2
316,23,0,0,1,1,1,0,0,1,15,32,3,7,2,11,1,1,7,3,6,1,8,11,3,7,4,1,3,1,1,12,8,15,10,2,1,11,5,2,4,9,5,9,2,1,1,13,14,1,1,1,12,33,4,13,30,1,2,1,5,10,1,5,26,2,12,2,2,4,5,4,1,5,5,2,1,1,1,4,5,7,6,1,15,18,2,2,2,11,6,1,8,8,5,1,2,4,26,13,10,16,8,2,16,2,1,3,2,2
340,23,0,0,1,1,0,0,0,1,4,1,1,2,16,14,2,3,24,2,3,6,1,7,3,1,16,6,1,20,5,3,3,19,12,2,20,2,3,1,6,1,11,6,6,6,1,1,1,2,2,2,24,5,2,2,2,8,1,4,8,1,3,21,16,2,7,1,2,14,2,17,2,2,6,5,2,1,1,1,3,4,14,15,1,13,9,1,2,3,2,13,4,4,2,5,9,25,1,1,6,1,1,16,5,14,12,1,3,5
359,16,0,0,1,1,1,0,0,1,9,4,2,7,2,1,1,1,24,1,6,1,2,4,12,16,15,2,1,10,4,1,4,1,1,1,7,8,3,28,1,3,4,1,1,1,8,1,4,6,5,2,1,3,1,1,19,3,5,3,2,1,2,1,6,2,3,7,1,9,5,1,2,1,2,2,1,1,6,2,1,8,1,15,26,10,1,1,6,2,1,1,1,13,3,19,5,2,1,2,1,8,7,10,2,2,9,3,15,5
391,23,0,0,1,1,0,0,0,1,1,2,19,6,1,13,5,1,1,1,1,4,8,1,9,1,3,2,11,1,17,4,5,1,4,26,1,6,3,8,23,1,3,7,15,2,26,7,1,5,1,4,5,1,34,13,5,6,2,6,1,3,10,1,1,5,1,1,4,1,5,6,1,1,1,11,18,2,7,1,2,2,1,15,2,2,1,20,1,3,9,1,1,1,4,1,2,8,29,14,3,2,1,2,2,1,2,1,2,16
393,23,0,0,1,1,1,0,0,1,1,2,1,13,1,2,5,2,1,4,2,2,13,3,10,1,16,1,11,1,5,2,2,4,1,1,1,2,3,1,17,5,1,2,1,1,1,1,2,1,17,1,4,2,4,1,2,1,4,1,6,1,1,1,1,21,1,2,5,3,9,7,6,1,3,2,3,27,1,1,17,2,2,1,2,1,11,1,1,6,4,1,30,21,1,2,3,13,8,10,1,4,6,15,16,4,11,9,1,19
406,23,0,0,1,1,1,0,0,1,6,28,1,11,10,2,2,1,2,2,1,7,8,1,19,2,7,4,2,2,6,2,1,1,10,17,4,4,7,17,1,1,1,18,1,2,5,1,2,1,20,1,6,28,1,2,1,15,5,7,2,3,10,1,2,1,2,16,2,5,9,21,4,13,5,5,7,2,3,6,3,6,7,1,3,1,14,26,3,5,27,15,24,5,4,1,2,1,1,15,16,15,12,5,1,7,2,6,12,6
415,23,0,0,1,1,0,0,0,1,2,2,1,1,4,14,2,6,14,25,21,11,1,19,31,16,1,3,1,8,3,2,7,2,3,8,12,7,1,1,6,2,13,3,8,1,1,5,7,1,1,2,2,1,1,14,8,3,4,12,1,1,6,1,13,8,5,1,7,2,19,1,5,1,1,6,11,9,1,4,1,1,3,3,2,1,12,8,6,16,2,19,23,3,3,21,3,10,16,2,3,1,27,2,1,5,7,5,2,12
427,4,0,0,1,1,0,0,0,1,11,1,17,1,6,1,3,1,16,6,9,2,1,12,8,2,1,6,10,19,13,1,1,1,2,3,1,5,1,7,14,3,1,1,8,1,19,8,21,7,10,1,7,3,13,5,1,11,20,1,5,2,1,2,2,1,12,22,14,1,2,12,1,1,9,4,4,6,14,2,11,8,4,1,2,2,3,18,3,16,3,5,11,4,4,4,1,1,1,7,2,5,1,8,2,2,30,13,2,2
431,23,0,0,1,1,1,0,0,1,2,1,1,2,11,9,10,2,6,1,1,10,16,2,25,14,23,7,24,11,2,11,1,1,3,1,3,2,7,10,6,1,2,6,6,1,1,20,4,1,1,7,8,9,3,2,3,6,1,3,9,11,1,1,1,1,1,1,4,1,23,2,1,1,5,7,5,1,1,11,4,2,1,7,20,1,9,19,4,13,1,5,6,13,1,6,8,1,7,2,3,1,7,4,1,1,12,2,20,2
454,20,0,0,1,1,0,0,0,1,1,3,3,1,5,27,4,1,2,8,1,6,7,28,2,3,2,5,9,1,4,1,10,3,1,12,8,4,3,2,3,7,14,5,4,2,1,6,7,2,1,5,1,7,1,27,1,1,4,5,6,8,1,9,1,6,2,3,34,19,3,2,1,2,4,1,13,1,6,6,22,4,3,1,1,6,1,22,3,4,2,1,2,10,10,17,16,1,15,19,4,2,2,8,1,7,4,2,2,9
7,23,0,0,1,1,1,0,0,2,3,3,4,2,2,7,9,1,1,1,27,5,2,1,1,2,2,4,1,1,1,2,7,4,3,5,14,2,1,4,1,6,4,1,1,24,1,1,1,3,18,8,1,9,15,1,1,10,2,9,3,2,1,1,12,1,1,4,4,4,1,16,8,1,1,6,1,11,2,3,12,4,13,10,4,3,4,5,1,16,3,19,1,7,1,8,3,1,1,5,1,1,2,4,1,2,1,8,1,12
17,23,0,0,1,1,0,0,0,2,1,4,1,4,1,4,3,4,6,2,11,3,2,1,13,1,14,10,7,1,8,4,1,1,1,20,2,9,1,2,2,11,5,1,2,5,8,1,3,2,4,5,3,4,2,27,23,13,3,2,8,2,3,3,4,1,5,20,3,2,2,2,6,1,2,8,7,1,12,1,7,3,2,9,9,1,1,10,1,26,1,4,6,8,8,4,1,2,4,1,10,9,1,18,2,18,3,8,3,3
34,23,0,0,1,1,0,0,0,2,7,5,1,1,5,15,21,7,2,2,8,11,4,2,1,1,11,16,10,4,1,15,1,2,4,18,2,8,1,12,1,1,2,2,2,8,5,3,3,7,2,5,1,1,6,4,1,25,3,4,1,1,1,22,7,12,1,1,2,14,1,19,1,1,1,1,18,7,2,9,1,14,21,1,1,3,5,4,15,6,4,2,11,3,16,1,5,4,23,6,2,2,15,8,1,4,4,12,27,3
35,23,0,0,1,1,0,0,0,2,8,1,11,1,1,9,6,7,4,10,1,5,1,3,10,2,19,6,1,5,3,1,1,1,7,5,2,24,15,12,1,22,1,10,1,2,2,2,1,2,4,3,12,1,2,1,14,9,1,7,1,6,16,5,1,18,1,6,8,7,1,2,1,3,1,2,2,10,2,2,4,2,12,1,2,8,1,1,2,2,1,15,1,8,1,1,4,2,8,1,27,1,8,11,4,1,2,8,1,3
72,23,0,0,1,1,1,0,0,2,1,3,2,2,1,2,3,1,1,3,2,2,1,4,2,3,1,1,3,1,3,1,1,8,13,1,2,1,1,7,1,1,16,7,1,5,8,1,1,1,3,14,21,1,10,15,14,7,2,1,5,17,13,2,5,1,5,4,1,11,1,1,2,5,1,16,1,1,7,21,6,1,1,4,12,9,2,9,1,1,1,4,2,1,4,11,5,10,3,3,1,4,11,11,1,1,1,2,7,18
84,23,0,0,1,1,1,0,0,2,1,4,12,1,3,8,1,4,11,14,1,3,5,1,3,22,1,1,2,1,3,4,1,6,3,2,11,16,1,11,10,8,1,1,1,1,4,9,1,5,3,10,1,6,7,1,3,2,1,1,16,17,10,2,1,2,2,23,10,1,2,3,4,1,1,11,5,2,1,9,20,1,26,1,1,1,3,3,7,3,5,2,14,2,4,1,14,3,1,7,9,3,8,5,5,5,7,1,1,10
101,23,0,0,1,1,1,0,0,2,1,5,3,13,1,7,24,1,7,5,31,4,2,1,1,10,1,1,19,1,7,8,12,18,11,31,7,1,1,1,1,4,7,1,2,10,25,7,3,1,8,1,3,1,3,6,1,7,1,1,6,1,1,4,2,7,4,1,2,1,12,1,8,4,5,1,13,20,1,8,13,4,5,15,3,2,2,1,15,8,6,1,22,1,1,1,1,2,9,1,1,1,9,1,22,5,14,4,1,8
119,23,0,0,1,1,0,0,0,2,2,2,3,4,2,1,2,4,1,14,2,15,6,4,7,21,4,1,5,1,12,1,5,7,6,2,10,2,3,8,2,1,7,18,15,1,1,4,23,3,4,4,4,1,1,18,3,2,1,6,3,1,1,2,11,9,18,1,1,4,5,1,2,1,2,1,6,4,2,1,4,8,2,3,2,12,6,8,10,9,15,20,23,15,3,3,2,8,2,2,2,3,5,3,2,2,2,8,1,1
120,23,0,0,1,1,1,0,0,2,4,5,14,2,7,1,3,8,6,1,1,17,1,1,21,1,1,2,6,1,2,2,9,11,8,2,1,1,1,3,2,2,12,8,16,7,1,16,1,9,1,1,1,6,2,1,1,5,25,1,4,29,6,1,7,6,20,5,2,1,3,1,2,5,2,1,4,17,23,1,1,3,5,15,3,21,6,2,1,19,2,2,3,3,2,2,3,5,5,7,3,1,1,5,1,1,1,15,7,2
147,23,0,0,1,1,1,0,0,2,9,14,2,13,4,12,5,1,2,1,6,3,5,1,13,22,6,6,4,8,2,1,7,2,2,1,16,2,19,6,6,1,1,5,1,2,11,14,13,1,1,1,1,9,9,11,24,12,19,4,1,3,4,9,8,3,1,1,5,2,2,9,5,1,1,1,3,1,11,1,3,16,1,4,1,1,1,1,2,13,1,16,2,1,9,1,3,3,2,1,7,5,15,22,5,4,2,3,9,6
180,23,0,0,1,1,1,0,0,2,1,14,1,23,24,1,1,2,9,1,1,7,2,1,1,9,8,3,5,1,1,5,7,1,2,3,1,1,26,9,6,9,14,1,1,13,3,1,1,1,13,1,2,1,27,6,1,12,1,3,4,4,1,4,1,10,1,1,3,1,1,11,1,11,4,12,5,5,21,2,3,7,4,1,2,5,1,2,29,2,1,12,2,3,1,12,2,4,1,14,3,1,1,8,1,1,9,1,1,9
234,23,0,0,1,1,0,0,0,2,1,1,1,1,6,1,2,1,10,2,4,4,1,2,1,1,2,1,3,1,1,1,1,4,9,1,1,10,5,1,4,1,2,18,1,1,1,6,12,5,1,8,6,5,2,1,1,13,6,4,3,1,7,11,5,13,16,1,4,12,1,6,3,2,1,1,2,7,1,9,14,1,1,1,19,1,3,8,8,4,1,13,2,2,13,8,31,2,8,5,1,1,14,9,19,11,1,22,9,1
269,23,0,0,1,1,0,0,0,2,8,1,1,5,5,1,1,2,1,2,13,1,1,1,11,6,23,1,9,19,20,4,1,6,1,5,1,7,1,4,17,1,2,3,6,1,1,3,15,1,3,1,3,8,5,3,1,2,1,3,30,5,3,6,2,1,3,5,12,22,19,1,2,3,3,1,9,1,1,3,1,1,7,6,6,1,3,2,1,4,1,29,2,10,2,5,1,1,2,2,12,14,12,8,1,8,9,5,6,1
284,23,0,0,1,1,0,0,0,2,1,26,1,3,4,6,1,2,1,2,19,1,3,2,2,14,2,2,2,1,2,25,6,4,11,1,4,1,18,9,1,29,1,14,19,2,1,1,1,2,1,12,10,1,1,2,1,4,2,9,1,4,1,1,7,10,4,12,2,4,4,2,4,7,7,8,7,9,17,2,3,2,1,1,2,2,1,3,3,1,13,5,5,3,19,12,2,14,5,2,1,1,1,6,8,1,5,3,1,24
295,23,0,0,1,1,1,0,0,2,1,2,26,1,1,1,1,14,1,2,1,3,6,1,3,1,1,2,3,2,1,1,5,4,7,15,6,4,2,8,1,4,3,11,2,3,2,2,2,2,14,4,1,7,1,18,1,11,20,11,11,1,1,7,5,14,2,2,3,2,1,2,3,17,5,12,1,2,1,1,3,1,1,7,1,4,1,7,2,1,7,28,4,6,14,1,1,1,5,12,1,2,1,16,1,12,1,3,10,2
300,23,0,0,1,1,0,0,0,2,10,4,6,1,1,5,1,1,1,2,7,2,2,12,1,20,23,1,1,7,1,23,2,29,3,1,16,17,6,3,3,6,1,19,1,2,2,3,2,19,1,18,2,7,15,4,1,1,17,4,24,3,1,6,3,3,18,8,2,1,2,15,2,11,18,3,16,2,1,1,1,1,1,3,1,1,1,5,2,4,1,3,2,3,2,1,26,1,7,1,2,15,32,1,3,4,3,1,10,3
333,23,0,0,1,1,0,0,0,2,1,12,9,2,5,3,8,5,2,2,2,1,2,1,4,1,5,2,2,1,1,3,3,2,1,5,1,5,1,7,7,6,2,5,1,4,6,9,3,3,1,1,12,5,4,2,3,1,1,9,8,12,26,4,1,10,9,9,4,10,4,1,2,13,1,9,6,21,13,3,9,14,9,1,10,21,4,5,1,5,1,1,2,2,1,1,20,1,7,1,9,3,21,1,3,1,9,7,3,1
337,23,0,0,1,1,0,0,0,2,12,6,27,2,11,1,9,1,3,3,3,1,7,1,4,7,10,12,1,2,21,1,2,17,1,1,1,2,1,3,12,3,5,1,2,4,2,1,1,11,1,1,22,2,16,2,3,13,2,1,3,25,1,4,1,5,3,4,1,1,1,2,3,9,5,5,21,4,1,2,7,1,4,5,3,4,1,3,7,11,2,5,9,1,1,1,1,1,2,4,8,2,8,19,5,2,1,1,2,1
349,23,0,0,1,1,0,0,0,2,1,14,2,3,4,2,9,9,7,1,3,8,3,10,1,3,2,2,9,1,6,12,2,1,2,9,1,4,1,1,1,1,1,1,3,3,6,1,1,1,2,1,4,3,1,1,5,6,1,10,10,2,2,2,7,8,4,1,20,1,12,3,3,1,2,8,4,1,6,3,2,2,9,16,1,2,7,4,1,2,1,1,2,5,22,2,1,3,12,6,2,2,9,1,2,3,1,6,6,3
351,23,0,0,1,1,0,0,0,2,25,2,5,11,8,5,1,9,1,12,1,3,1,1,18,2,2,6,1,3,1,1,3,5,1,1,11,2,1,8,4,3,14,2,1,1,7,2,5,13,2,1,3,15,21,1,1,1,3,2,1,3,1,1,6,1,4,1,11,3,1,8,1,8,1,11,7,1,9,4,1,2,3,9,11,1,1,1,3,2,2,1,18,3,10,1,3,3,8,2,2,1,9,1,1,10,6,1,1,2
368,23,0,0,1,1,0,0,0,2,1,6,6,1,3,1,2,1,1,5,1,1,1,4,3,1,8,1,2,2,11,1,1,1,3,6,1,1,1,1,9,3,5,2,3,1,1,10,6,3,4,1,7,1,1,2,3,9,11,1,1,4,25,1,11,1,3,6,3,1,4,4,1,9,2,6,1,14,1,6,1,3,8,4,2,1,3,1,3,1,2,8,3,4,9,2,8,6,15,2,8,4,5,1,1,1,8,10,1,13
372,23,0,0,1,1,1,0,0,2,9,3,1,1,1,4,7,7,29,2,20,2,2,1,6,10,1,3,3,1,19,21,12,2,3,4,1,13,1,1,1,18,1,11,3,1,2,15,2,19,8,1,2,16,1,10,4,17,11,2,11,1,2,1,5,2,5,7,3,6,21,1,2,15,7,10,11,8,1,1,1,1,1,2,1,12,12,9,1,21,2,1,5,1,1,1,1,1,1,1,6,5,1,6,4,6,1,1,2,4
388,23,0,0,1,1,1,0,0,2,1,7,2,1,1,1,1,1,15,2,2,1,1,20,1,1,7,1,2,1,2,1,3,4,1,1,4,1,6,5,10,19,8,1,5,1,1,11,2,10,1,2,4,1,3,3,2,31,3,4,1,1,1,3,2,1,3,1,2,24,9,5,1,4,7,1,1,1,1,1,13,2,3,1,3,1,1,17,1,16,2,9,5,1,4,21,15,1,1,19,4,1,6,2,15,10,3,1,6,7
402,23,0,0,1,1,0,0,0,2,1,1,1,7,1,5,6,1,2,2,7,6,12,18,1,26,3,1,7,8,1,4,13,1,1,3,5,1,2,1,1,5,2,2,1,2,20,4,3,4,2,2,5,15,15,3,6,3,1,1,1,1,8,1,2,17,12,4,1,3,1,3,12,12,1,5,3,1,5,5,13,1,1,8,1,26,1,1,1,1,10,16,5,2,10,1,7,6,3,5,9,2,2,11,2,3,2,17,2,2
411,23,0,0,1,1,0,0,0,2,2,5,10,3,13,2,24,1,1,4,1,1,18,2,1,2,10,2,2,10,31,1,20,1,17,4,1,1,1,7,1,1,1,5,12,2,1,2,1,1,12,1,20,3,6,6,1,1,4,10,5,6,5,1,4,2,1,26,1,1,7,3,1,2,24,2,8,1,11,1,1,17,14,1,1,2,5,1,33,4,1,1,2,1,6,2,15,2,14,3,17,8,2,3,1,2,14,1,2,3
430,23,0,0,1,1,0,0,0,2,1,7,4,1,1,1,24,1,5,7,1,3,2,1,2,6,1,1,2,7,1,2,1,1,1,3,3,2,1,11,3,1,19,2,11,4,10,1,1,17,27,3,4,1,7,1,6,1,1,21,20,5,2,2,1,6,1,1,1,16,1,1,3,2,1,20,1,6,3,3,1,3,4,1,11,9,8,1,6,4,3,2,1,7,7,5,17,2,2,4,4,2,2,3,1,4,2,1,2,1
476,23,0,0,1,1,0,0,0,2,9,7,1,9,7,4,1,3,2,3,5,1,1,1,2,3,1,2,2,1,2,18,9,7,2,2,2,1,15,1,14,6,2,1,23,3,1,2,7,4,15,2,3,1,6,3,1,1,8,7,10,3,11,2,2,9,2,5,4,3,1,10,3,6,2,3,4,2,3,4,26,3,1,9,19,16,17,1,18,4,2,4,3,2,28,3,2,2,4,3,17,2,5,2,1,4,1,2,4,1
495,23,0,0,1,1,1,0,0,2,2,12,1,2,11,2,1,4,5,1,1,6,4,2,3,1,3,12,2,3,2,1,1,13,10,3,1,3,1,20,22,1,17,4,3,10,1,3,21,1,6,3,2,1,15,1,6,4,6,2,2,19,1,6,6,1,8,1,6,11,1,1,1,1,3,5,21,7,2,1,1,20,3,9,2,13,12,16,23,1,1,8,1,19,1,3,3,12,8,1,2,2,3,1,3,8,1,1,2,1
14,23,0,0,1,1,1,0,0,3,1,12,4,1,2,2,1,16,11,15,5,6,11,5,1,1,20,2,7,6,5,1,1,3,2,3,1,3,3,2,19,9,2,4,6,4,17,1,6,7,1,1,2,12,1,8,1,2,10,1,1,1,2,1,2,8,24,16,7,1,14,1,1,6,2,2,9,13,1,1,1,1,1,3,14,1,15,3,2,4,1,2,3,7,4,4,1,2,2,2,30,2,7,1,1,2,6,4,3,4
38,23,0,0,1,1,1,0,0,3,1,8,2,1,19,1,3,4,1,5,1,1,4,11,8,2,1,7,1,2,2,1,1,1,15,13,4,22,4,5,5,1,13,1,9,8,9,7,12,5,1,1,1,7,9,1,16,9,4,3,2,3,15,7,1,12,2,14,1,11,2,1,1,2,2,1,1,4,6,2,6,31,3,30,11,5,1,1,10,1,2,18,3,2,1,6,6,2,2,13,1,15,1,6,2,11,1,1,2,1
53,4,0,0,1,1,0,0,0,3,1,1,3,1,1,1,11,3,26,9,1,1,4,1,3,1,5,2,8,2,1,2,3,3,3,1,1,1,12,2,26,3,21,1,15,16,13,12,22,12,4,1,2,1,12,6,6,16,2,1,4,4,3,1,10,1,11,3,2,32,22,5,1,1,4,5,1,1,1,29,3,4,5,4,7,1,1,2,1,1,8,1,11,1,14,2,1,4,7,1,1,2,5,1,3,8,5,5,9,26
83,23,0,0,1,1,0,0,0,3,3,8,1,2,24,4,1,5,2,5,4,2,2,3,7,1,2,15,2,6,5,8,3,9,4,2,4,2,5,4,1,1,7,1,1,3,12,30,6,2,6,10,1,1,14,1,2,2,1,4,9,6,4,25,2,1,4,2,1,4,11,1,2,3,3,1,10,1,21,5,1,3,15,4,1,4,1,1,3,23,2,1,3,2,4,6,1,17,1,23,3,1,2,3,7,2,4,3,4,6
107,23,0,0,1,1,1,0,0,3,3,7,6,14,3,3,7,12,8,4,1,3,7,1,2,5,6,8,3,2,2,8,3,3,3,11,14,6,4,1,4,1,1,1,9,2,2,3,8,3,3,2,21,1,4,2,1,13,1,6,2,12,5,7,12,4,4,8,10,2,1,2,6,14,3,5,4,9,25,24,1,1,1,1,2,5,2,2,4,18,4,4,9,6,2,1,6,3,13,1,1,7,27,2,1,3,1,1,3,1
122,21,0,0,1,1,1,0,0,3,1,1,1,3,6,1,1,22,1,23,1,2,1,1,2,4,2,4,1,1,7,27,7,5,11,6,1,3,1,2,4,8,1,2,1,24,25,10,1,10,7,6,14,1,3,4,32,2,9,4,1,7,1,12,2,13,4,3,2,4,2,1,1,14,14,13,1,1,2,2,2,12,2,24,2,2,3,7,7,3,17,3,8,3,19,1,4,18,1,7,3,2,1,2,14,3,5,9,3,4
134,23,0,0,1,1,0,0,0,3,1,1,2,2,15,5,1,8,1,1,1,1,13,25,1,2,16,1,14,1,1,1,1,18,1,1,1,6,3,4,6,4,1,3,4,1,33,16,13,2,30,20,7,1,14,1,3,1,3,1,3,3,1,1,1,12,4,1,20,2,3,9,7,2,1,6,7,1,3,1,17,1,1,3,7,5,8,4,1,3,2,9,4,4,9,25,1,1,1,10,2,5,7,1,1,6,1,4,1,6
154,23,0,0,1,1,0,0,0,3,11,1,14,13,1,18,1,5,3,1,4,3,2,3,5,2,3,6,3,2,29,4,2,1,18,18,2,1,2,8,1,7,22,1,6,2,2,1,22,10,1,4,1,1,5,1,2,27,15,1,1,4,1,2,20,2,29,1,3,8,15,19,25,5,14,8,11,2,27,1,1,3,5,1,1,26,2,4,19,1,6,3,1,6,2,4,6,3,3,2,8,6,5,16,2,4,1,1,8,9
163,23,0,0,1,1,0,0,0,3,6,3,2,1,1,1,1,1,11,1,14,8,1,6,2,4,2,6,19,14,18,2,2,1,12,2,2,6,8,4,2,5,1,1,1,1,17,1,2,1,1,1,1,3,6,7,9,2,1,15,4,4,6,16,16,13,2,3,1,4,3,1,5,1,2,2,2,7,1,8,1,1,2,1,4,2,2,3,1,1,1,26,5,1,23,20,5,1,4,1,1,1,1,2,5,2,5,2,1,7
183,23,0,0,1,1,1,0,0,3,19,8,1,1,6,3,2,1,15,15,3,2,2,8,11,2,7,7,2,1,17,2,5,1,6,1,1,16,1,15,1,18,5,1,8,1,15,8,15,1,2,1,6,4,1,2,7,20,6,3,12,2,8,1,2,2,1,26,4,1,1,4,5,3,1,5,8,2,1,2,29,11,2,12,4,1,1,2,4,6,2,2,3,1,4,4,2,1,1,2,8,1,9,1,15,1,5,1,1,22
