"ID","age","momID","dadID","RRS","HvsW","sex","gen","alive","gendead","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
201,23,0,0,1,1,1,0,0,1,13,3,1,29,2,1,1,1,17,11,4,11,14,1,1,15,1,2,4,1,7,3,5,6,5,5,8,1,9,1,1,13,3,1,1,3,2,19,11,4,1,13,9,7,16,5,1,2,13,4,1,1,1,1,1,13,1,4,2,5,1,4,1,2,1,1,7,1,2,1,1,2,4,3,4,4,1,6,2,1,6,6,6,1,3,6,13,1,1,1,1,1,4,3,4,2,1,7,1,3
216,23,0,0,1,1,1,0,0,1,2,4,4,16,2,7,2,9,10,7,10,3,19,21,22,3,1,15,9,2,2,12,26,1,3,1,1,27,1,4,8,6,13,4,3,20,1,2,3,1,13,1,27,4,1,16,4,1,22,2,21,28,6,2,1,2,1,3,1,2,1,6,1,11,2,4,15,6,3,29,29,1,10,4,2,1,5,1,12,15,1,1,3,3,9,1,11,2,5,4,1,1,5,7,1,2,1,1,3,1
221,23,0,0,1,1,1,0,0,1,8,1,21,3,1,5,4,3,4,12,3,1,5,8,3,1,2,2,16,5,3,3,4,16,1,6,1,6,2,4,1,1,2,2,13,8,3,1,4,1,1,1,6,2,1,11,3,1,24,1,2,6,6,13,2,9,2,4,6,4,11,2,7,24,4,2,2,14,3,7,3,3,9,31,2,7,6,3,4,1,3,12,13,2,14,1,8,3,3,28,10,11,1,12,11,4,3,5,3,2
227,23,0,0,1,1,0,0,0,1,6,1,1,2,16,10,1,16,1,3,3,3,19,1,28,13,1,1,1,22,3,2,5,2,3,4,19,7,4,2,10,4,7,2,7,3,11,7,5,6,1,9,1,4,10,3,12,1,3,25,1,5,2,1,6,2,1,11,1,1,4,3,2,1,1,15,1,8,15,3,3,22,6,1,2,2,2,1,20,1,8,5,1,9,1,19,1,2,11,1,2,15,1,2,4,3,1,3,2,7
247,23,0,0,1,1,0,0,0,1,10,1,3,2,3,3,12,8,2,2,2,2,2,4,12,7,8,1,19,9,10,1,1,12,25,2,32,5,7,9,3,6,2,10,2,2,1,2,5,1,1,28,1,1,1,1,31,1,23,2,1,2,5,1,8,18,8,2,4,7,11,1,6,3,3,9,2,2,12,2,1,15,15,1,1,12,1,1,4,6,1,17,1,1,1,1,1,1,1,2,2,4,4,3,16,1,6,2,1,1
258,23,0,0,1,1,1,0,0,1,3,1,6,1,2,4,9,6,1,4,3,6,7,4,1,11,9,2,6,7,6,3,4,18,5,23,1,1,8,2,1,2,8,8,3,3,1,1,2,6,2,7,2,1,1,5,3,13,1,24,1,5,4,2,3,2,1,4,3,2,9,6,1,2,3,8,4,2,1,1,2,2,3,1,1,8,3,16,12,17,11,12,8,17,20,4,2,4,8,1,7,1,1,15,3,1,2,15,4,1
276,23,0,0,1,1,1,0,0,1,9,1,8,1,6,1,6,1,1,1,2,1,6,2,1,3,2,1,2,18,6,4,3,4,3,13,6,1,25,3,1,4,18,2,3,1,1,3,8,1,1,2,1,14,10,1,2,3,6,6,1,1,11,1,18,10,18,5,13,5,1,12,3,33,1,6,3,31,6,1,6,8,2,5,2,2,1,1,2,4,7,2,2,8,1,22,1,1,3,5,3,1,2,8,2,1,14,4,5,5
288,23,0,0,1,1,0,0,0,1,13,1,2,13,14,3,7,1,1,14,6,2,5,2,1,1,1,2,5,16,4,2,3,3,1,1,22,1,15,2,1,2,1,2,1,1,22,1,5,6,9,13,1,12,1,7,1,3,18,1,2,7,5,14,14,9,1,1,6,1,7,20,1,6,1,8,5,10,1,4,1,3,2,4,10,11,2,9,2,3,5,3,1,1,7,2,1,7,4,1,2,2,2,1,17,1,1,2,2,3
290,23,0,0,1,1,0,0,0,1,18,2,1,1,18,22,2,1,1,1,1,12,5,6,1,8,30,3,12,1,8,1,1,5,21,10,4,6,1,1,17,7,19,16,8,1,4,15,2,1,1,22,2,1,10,1,1,15,1,2,10,4,1,21,6,11,1,11,19,1,3,1,1,2,1,4,1,9,1,7,6,1,10,2,1,1,7,2,3,7,4,1,1,4,29,1,9,1,4,20,17,4,2,24,1,1,3,4,13,4
291,23,0,0,1,1,1,0,0,1,2,17,4,1,2,2,5,1,5,1,5,5,1,2,3,1,3,6,2,2,1,18,20,1,1,15,28,14,11,6,4,12,1,11,1,7,13,2,5,1,2,6,2,6,3,8,10,4,1,1,1,2,2,1,4,3,4,1,9,2,8,4,4,12,5,12,6,1,10,1,1,6,3,9,1,5,9,2,1,17,14,8,1,1,1,2,2,2,3,5,11,4,2,1,1,15,5,5,6,2
345,23,0,0,1,1,0,0,0,1,1,1,5,1,22,1,1,8,25,4,1,1,16,7,2,2,1,5,1,2,7,2,1,1,3,16,3,13,1,13,5,3,8,6,1,9,1,7,26,1,1,2,4,3,9,2,2,2,7,1,2,2,12,1,8,4,12,20,1,13,26,2,3,3,1,2,3,15,3,4,1,6,8,34,2,1,3,1,6,2,9,2,4,1,1,4,1,3,6,15,14,2,1,24,14,5,28,4,4,20
350,23,0,0,1,1,0,0,0,1,1,5,15,7,1,1,12,6,1,1,1,8,11,1,10,1,1,28,1,3,2,1,6,2,2,2,1,2,6,4,2,7,1,4,11,1,16,31,1,4,1,1,3,7,10,1,1,1,10,1,4,10,4,5,1,5,14,1,15,3,13,3,1,9,16,8,18,1,1,2,1,10,1,3,4,1,2,1,20,1,1,4,19,1,1,2,2,10,2,4,6,4,9,2,1,1,1,12,1,2
428,23,0,0,1,1,1,0,0,1,15,1,4,1,1,1,1,1,1,1,9,6,2,14,20,8,20,1,1,13,1,1,1,3,1,7,23,1,13,3,13,5,7,1,1,12,2,14,1,1,2,4,3,17,1,2,4,6,1,2,17,2,1,2,6,1,10,8,2,1,28,15,26,2,1,23,33,3,1,2,6,2,9,1,2,4,3,1,7,7,3,6,13,4,1,10,13,2,1,18,23,8,3,2,1,19,22,1,7,13
466,23,0,0,1,1,1,0,0,1,2,4,1,3,2,1,1,1,1,17,1,1,26,3,8,3,2,16,6,9,13,12,4,3,3,1,1,2,1,8,1,1,1,13,10,1,19,12,4,12,1,1,9,6,12,2,1,10,3,7,1,4,5,3,1,1,12,2,9,2,3,1,1,4,1,2,1,2,1,3,22,22,4,5,5,1,12,1,1,1,3,7,1,5,3,1,3,2,1,1,25,1,1,2,1,3,1,20,5,5
468,23,0,0,1,1,1,0,0,1,7,10,1,12,12,9,1,8,1,4,1,2,1,3,1,3,13,6,10,2,14,4,1,1,15,2,1,2,12,9,1,1,16,2,13,2,17,1,13,2,11,2,1,1,10,4,9,4,2,2,1,3,10,6,7,1,2,1,9,1,5,11,11,3,2,11,1,7,1,1,1,1,5,6,1,11,2,14,2,3,6,21,17,13,25,1,5,3,3,27,1,10,1,4,2,3,4,1,11,9
475,23,0,0,1,1,1,0,0,1,7,1,2,17,2,6,1,1,15,4,4,3,10,1,1,3,8,17,8,13,6,25,1,6,1,1,2,3,14,1,18,2,8,1,6,2,1,13,1,1,1,2,2,1,2,1,1,3,7,3,13,16,10,9,3,1,2,2,8,7,1,2,1,8,6,17,2,13,16,3,5,1,1,2,4,13,7,5,1,22,1,3,12,3,10,6,2,7,1,5,2,3,27,13,1,6,2,2,4,2
496,23,0,0,1,1,0,0,0,1,1,21,1,4,1,3,1,1,3,1,11,14,2,2,3,1,1,12,3,1,21,6,4,3,1,1,1,25,5,1,4,1,1,32,10,3,7,4,1,13,3,2,1,1,3,12,1,3,1,1,2,2,14,2,13,5,10,4,4,9,32,2,12,7,1,29,1,5,2,1,9,1,1,1,1,2,5,1,1,1,12,5,1,15,1,2,3,21,28,1,7,3,6,3,1,11,2,5,1,7
125,5,0,0,1,1,0,0,0,2,5,4,12,4,5,2,1,2,4,1,4,3,4,6,4,2,3,2,9,2,1,7,2,3,19,5,1,3,3,8,9,5,4,1,19,1,1,12,1,2,5,7,1,4,8,1,1,8,1,3,4,2,21,4,16,4,1,2,9,1,3,9,14,7,1,1,1,1,6,9,30,1,4,5,1,8,1,1,5,1,3,8,13,2,2,5,2,4,4,1,15,7,2,31,2,1,1,10,6,4
13,23,0,0,1,1,1,0,0,2,2,2,1,3,5,5,2,3,2,24,11,2,17,17,5,1,9,1,1,3,13,11,1,1,1,6,1,2,1,23,3,3,1,1,7,1,1,21,1,1,3,1,30,9,15,25,2,1,2,25,9,1,11,3,2,7,3,4,5,4,26,1,23,1,2,2,4,23,3,2,2,3,2,10,9,8,2,6,9,1,18,1,1,2,1,1,18,10,1,2,4,5,8,10,1,2,16,2,9,4
26,23,0,0,1,1,0,0,0,2,9,1,5,2,3,17,5,1,11,1,1,2,6,11,3,2,1,2,3,1,1,1,3,2,3,33,14,18,11,10,7,3,5,3,9,11,3,15,8,1,3,1,17,3,2,16,12,1,4,4,12,1,7,6,27,8,3,1,1,2,2,1,10,9,7,3,7,27,2,8,1,1,2,2,1,1,3,3,4,3,3,1,2,1,1,12,14,1,8,1,21,1,11,1,2,13,1,1,7,12
44,23,0,0,1,1,1,0,0,2,14,4,17,25,1,1,1,5,16,18,10,2,6,1,1,16,2,1,1,13,2,4,2,4,12,3,21,2,2,19,1,4,3,2,21,1,5,7,3,32,8,1,5,4,3,1,7,1,9,12,1,6,4,1,2,1,1,6,6,1,5,1,8,1,25,1,4,6,3,9,7,1,21,1,2,2,1,1,2,6,1,21,2,5,1,7,7,1,1,9,4,7,2,1,5,1,1,11,2,24
126,23,0,0,1,1,1,0,0,2,1,10,1,16,1,2,1,15,2,2,2,5,1,1,23,1,4,1,35,3,1,1,2,2,1,3,3,28,1,1,3,9,7,11,1,2,2,22,4,2,15,14,14,1,1,1,2,15,1,17,25,2,1,1,1,2,14,4,1,15,2,5,3,1,1,2,1,3,4,2,1,2,7,4,1,17,4,6,2,2,1,28,12,32,1,1,1,4,3,5,4,10,3,6,4,3,23,1,19,6
141,23,0,0,1,1,0,0,0,2,12,3,4,2,9,1,11,1,12,6,1,8,5,2,2,3,1,16,1,9,3,1,8,1,2,9,2,4,1,16,1,4,3,3,1,2,3,1,26,5,1,6,1,18,2,6,1,4,7,1,1,3,5,7,1,1,5,1,4,1,8,7,2,3,4,1,3,3,1,2,3,1,5,2,15,8,2,2,1,1,6,1,1,11,5,2,4,2,1,1,10,15,1,5,1,11,3,1,3,6
148,23,0,0,1,1,1,0,0,2,1,3,11,1,2,2,1,1,5,2,13,2,11,1,1,1,2,4,1,5,7,7,1,8,13,3,2,10,5,1,5,2,14,1,10,5,2,9,5,10,1,2,1,2,4,1,12,4,2,3,8,1,14,3,1,2,3,19,2,1,1,5,7,17,1,2,6,2,1,7,5,5,12,14,2,4,14,13,18,9,1,6,16,1,1,14,5,3,1,1,3,2,1,17,1,1,1,6,24,6
160,23,0,0,1,1,1,0,0,2,7,2,4,2,3,8,1,9,1,6,25,6,2,1,6,1,1,1,4,1,3,1,1,1,11,12,2,7,2,4,12,2,3,1,16,3,3,1,2,10,5,24,1,1,3,1,3,1,25,1,2,3,3,2,1,6,18,1,3,4,3,10,3,15,8,11,30,5,1,1,7,5,12,1,1,2,4,4,1,1,1,4,6,3,1,15,2,1,1,15,9,1,1,2,10,4,3,3,5,1
209,23,0,0,1,1,1,0,0,2,8,11,1,9,2,1,1,1,27,2,19,3,6,12,1,17,1,1,14,16,1,20,1,4,1,5,1,2,14,4,7,12,4,3,6,4,2,8,4,1,2,3,1,1,9,6,1,29,13,3,7,12,10,9,7,1,6,1,6,25,2,1,13,1,4,2,5,1,1,13,1,14,21,1,12,1,1,8,1,1,2,1,1,1,1,4,1,3,1,3,3,2,2,3,22,5,1,3,6,1
235,23,0,0,1,1,1,0,0,2,1,6,13,1,2,13,6,2,10,1,3,16,1,1,1,6,3,13,2,1,13,27,13,11,12,1,29,19,18,4,2,14,2,7,16,7,10,3,1,1,3,13,3,6,6,3,6,1,1,5,1,2,2,4,2,4,2,1,1,28,6,1,5,16,1,2,4,3,2,2,9,13,22,2,3,3,8,4,1,14,2,6,14,1,6,7,8,7,2,3,7,3,3,31,3,10,2,1,2,17
248,23,0,0,1,1,0,0,0,2,1,4,22,7,6,6,1,1,5,2,5,3,19,2,3,2,26,4,2,1,1,1,1,2,17,2,9,18,25,3,2,6,17,10,3,2,4,1,2,7,1,4,1,2,2,2,4,2,3,4,1,21,1,1,1,3,2,1,2,1,18,3,7,3,5,3,1,1,4,2,1,1,16,11,11,6,1,1,8,1,1,3,2,1,1,2,2,2,18,1,2,18,3,23,24,8,3,34,9,4
309,23,0,0,1,1,1,0,0,2,2,1,7,1,2,3,5,2,2,1,7,2,9,2,2,1,2,1,7,6,3,15,3,1,2,5,12,1,2,2,1,2,11,2,34,15,9,24,2,1,1,3,12,1,2,1,1,1,4,3,6,16,2,1,1,2,8,5,4,1,19,12,1,2,2,1,11,5,1,5,12,2,4,1,1,5,7,1,2,1,1,1,1,3,1,7,10,2,5,12,4,2,11,1,7,3,2,19,10,2
320,23,0,0,1,1,1,0,0,2,1,29,6,27,2,1,4,9,8,4,9,6,2,5,7,1,1,3,5,1,2,2,2,1,27,1,2,15,11,1,5,20,25,1,12,3,2,3,4,1,5,1,4,1,3,4,31,6,1,2,2,2,1,17,3,4,14,5,2,3,9,9,3,1,13,3,1,3,3,9,4,2,3,8,11,1,5,25,2,1,1,1,1,3,3,12,2,1,1,1,3,4,13,14,16,8,2,5,3,1
321,23,0,0,1,1,0,0,0,2,19,9,5,1,2,5,1,21,11,7,2,4,10,1,2,3,16,1,22,19,1,14,3,1,3,2,1,16,6,7,2,5,1,2,8,1,1,4,1,2,1,2,7,2,2,2,2,2,2,2,1,2,1,2,9,18,1,9,20,30,5,5,3,6,6,18,7,7,9,3,1,1,2,17,2,1,9,3,25,2,1,1,1,1,13,14,15,1,2,7,1,4,1,1,2,3,2,1,4,2
325,23,0,0,1,1,1,0,0,2,1,1,1,28,5,18,1,5,17,14,8,4,1,9,2,9,2,2,2,3,5,2,1,3,2,2,27,1,2,1,1,22,1,4,13,29,17,13,1,1,5,1,1,4,1,8,9,5,1,5,1,9,2,3,1,2,11,2,1,5,2,1,8,4,1,16,27,9,9,3,10,2,1,26,1,6,1,5,12,2,1,1,2,1,1,8,3,3,5,2,6,1,1,1,20,1,1,7,1,1
333,23,0,0,1,1,1,0,0,2,2,1,23,10,3,3,1,1,1,2,11,1,3,4,5,1,21,4,24,5,1,1,26,2,10,1,1,6,2,12,3,1,15,1,1,4,2,11,1,3,2,2,14,3,6,1,6,1,1,1,16,1,12,1,1,1,10,2,12,3,1,1,1,8,3,5,8,1,1,1,2,26,4,1,1,1,11,5,8,2,1,11,3,7,2,9,6,3,9,1,2,8,2,1,7,1,1,5,9,4
346,23,0,0,1,1,0,0,0,2,2,2,3,2,2,20,6,1,9,1,5,3,2,2,1,8,1,5,3,9,4,4,1,5,9,2,1,1,12,4,12,1,2,2,4,25,2,1,4,1,1,25,1,1,1,1,27,11,10,2,3,1,21,2,3,1,2,1,20,3,1,4,12,2,12,1,7,4,1,5,1,2,3,3,4,1,1,4,7,15,2,2,1,28,5,2,1,7,4,9,8,3,1,4,24,2,2,2,20,11
410,23,0,0,1,1,0,0,0,2,6,1,1,1,4,23,3,13,1,3,9,6,4,1,7,1,26,2,11,2,1,4,15,12,2,6,11,13,1,2,18,8,1,24,23,9,2,1,9,1,5,1,13,4,1,1,20,2,8,1,1,8,1,1,1,1,3,1,2,1,1,2,5,3,1,6,1,4,5,4,1,1,2,17,2,1,11,1,5,7,2,6,1,13,2,1,2,10,1,2,1,16,22,6,4,2,2,2,1,2
414,23,0,0,1,1,0,0,0,2,3,9,1,2,2,2,1,4,1,1,2,4,7,1,1,1,10,12,1,3,1,1,1,1,1,7,2,14,6,14,4,1,1,5,18,16,17,4,1,4,1,7,28,10,10,2,1,2,2,1,2,31,1,1,1,5,4,1,23,6,7,3,2,3,12,7,1,1,4,19,2,3,3,8,5,3,3,9,1,1,3,6,2,5,12,2,15,1,9,1,15,2,7,13,1,21,17,11,1,3
454,12,0,0,1,1,1,0,0,2,3,4,15,22,4,21,1,1,7,1,1,3,1,9,4,2,1,5,6,9,1,3,8,7,25,6,2,6,5,1,3,11,11,1,3,2,5,21,3,1,1,2,5,11,15,5,2,1,5,3,2,1,1,7,1,6,3,3,22,2,12,11,2,20,2,7,1,7,2,6,1,3,1,19,3,8,4,5,23,23,6,2,1,2,16,1,3,1,14,5,7,19,1,1,22,2,1,2,4,3
477,23,0,0,1,1,0,0,0,2,9,1,3,2,4,12,1,3,1,9,5,1,4,4,1,2,1,5,1,1,3,1,29,25,31,2,10,1,2,1,1,1,1,6,1,2,1,1,1,1,1,25,2,1,3,8,1,2,2,2,1,6,3,2,1,10,4,1,2,9,1,2,1,1,15,5,1,2,3,3,3,2,3,1,1,8,9,1,18,2,2,1,9,7,1,17,18,2,5,8,1,1,3,14,1,16,25,3,2,6
486,8,0,0,1,1,1,0,0,2,1,1,20,2,1,1,9,6,1,1,5,1,1,1,1,7,11,16,5,1,8,3,1,3,7,2,1,3,9,1,5,3,12,2,8,10,2,12,10,1,18,1,1,14,1,11,2,1,6,4,1,1,23,6,3,2,2,10,1,4,1,15,8,2,2,4,3,1,3,23,11,5,12,12,1,2,1,9,8,2,1,2,2,1,3,14,3,3,7,5,1,1,19,3,8,1,1,1,4,2
491,23,0,0,1,1,0,0,0,2,1,10,24,1,1,2,12,2,1,3,16,17,1,1,1,1,1,17,1,1,9,1,14,1,5,1,1,12,2,2,6,10,1,3,8,16,1,2,1,1,4,13,1,14,12,4,2,7,2,1,13,2,5,2,1,25,1,4,3,19,2,1,3,8,14,1,8,9,6,1,4,29,3,4,7,4,15,2,1,9,6,2,2,2,5,5,4,4,1,17,4,4,2,2,1,21,2,16,3,4
495,23,0,0,1,1,1,0,0,2,1,2,5,22,1,19,2,1,3,7,3,1,3,5,2,2,2,7,4,1,4,17,20,2,2,8,1,4,4,1,5,1,10,1,1,3,2,1,9,15,1,6,1,1,6,11,3,4,3,24,8,4,5,3,2,1,27,6,2,1,2,1,3,1,11,1,4,1,1,3,4,15,1,1,1,4,6,1,1,1,3,1,4,1,1,27,1,1,5,1,1,1,9,11,1,22,12,1,6,7
29,23,0,0,1,1,1,0,0,3,4,2,1,12,1,1,1,1,2,1,1,13,2,4,1,4,1,1,1,4,1,6,16,1,8,7,2,1,10,13,3,1,1,1,3,1,2,2,16,4,1,1,20,1,29,5,3,25,2,3,1,17,2,1,8,9,1,2,3,5,5,6,1,1,9,1,1,3,1,7,27,2,16,1,11,2,1,21,2,10,4,4,1,8,3,5,1,10,2,26,1,1,4,1,2,6,5,2,5,1
30,23,0,0,1,1,0,0,0,3,1,7,2,1,25,15,25,2,9,1,1,11,4,5,16,4,2,18,1,13,1,1,1,6,2,3,5,34,1,2,2,4,11,1,1,4,16,1,1,1,2,1,7,1,1,12,1,1,1,3,5,3,1,1,6,1,12,9,11,1,10,16,6,1,1,1,1,2,1,9,2,3,22,6,1,2,1,2,15,11,2,1,2,4,5,1,26,3,2,2,4,1,1,2,17,10,1,4,4,4
46,23,0,0,1,1,0,0,0,3,2,2,5,2,6,11,1,17,20,1,9,3,1,2,5,2,8,6,3,7,1,2,2,10,1,3,1,5,1,5,16,5,1,1,6,4,2,1,4,6,1,5,15,1,1,2,3,9,1,1,2,1,1,2,11,2,26,2,2,10,9,2,1,1,24,1,17,1,16,6,1,15,2,21,7,13,7,1,8,3,3,24,3,17,3,9,20,18,3,4,1,6,4,1,1,2,1,4,27,3
48,23,0,0,1,1,0,0,0,3,5,16,7,1,1,5,3,3,1,8,1,1,5,10,1,3,2,14,2,22,1,2,9,30,4,11,4,18,2,1,5,10,4,2,6,3,20,5,5,2,1,2,2,10,5,2,1,1,2,2,3,4,1,3,32,4,1,1,5,5,1,2,4,5,1,1,1,6,2,27,1,2,1,10,1,1,5,4,2,2,4,3,2,4,7,2,5,7,2,1,2,2,13,19,2,6,2,3,2,3
52,23,0,0,1,1,1,0,0,3,6,6,2,1,8,2,15,1,18,1,1,2,19,3,16,1,1,4,2,10,1,1,8,3,3,2,1,9,17,6,1,3,4,12,2,2,4,5,16,5,3,1,2,1,30,1,1,18,1,3,1,2,1,3,1,1,20,3,4,13,1,2,1,2,1,4,1,5,14,6,1,1,13,5,5,3,10,1,2,1,1,7,1,1,6,14,2,14,1,1,1,1,1,2,1,1,1,2,2,1
55,23,0,0,1,1,1,0,0,3,1,9,11,7,2,3,2,1,22,9,7,12,6,21,19,1,10,5,15,1,1,1,2,1,3,3,6,18,32,3,1,1,3,2,22,1,5,2,1,1,27,4,6,6,2,13,6,1,4,1,5,2,2,23,12,4,1,13,6,2,7,1,1,4,1,1,17,4,4,17,14,2,15,3,8,13,24,6,9,1,1,3,4,1,27,3,2,4,2,9,7,20,1,2,2,1,2,1,6,4
70,23,0,0,1,1,1,0,0,3,4,4,13,13,3,1,1,5,6,15,6,7,3,3,11,6,4,9,1,17,7,1,15,6,1,2,3,5,25,1,2,17,11,1,17,1,2,1,1,1,5,3,3,1,6,9,13,1,9,8,2,3,2,4,2,7,6,1,1,20,8,17,4,26,1,3,3,12,1,8,1,18,5,1,5,3,1,1,16,1,1,13,1,2,7,4,7,1,1,1,2,6,1,7,5,3,3,11,2,12
84,23,0,0,1,1,1,0,0,3,1,8,1,4,8,6,1,2,2,1,1,10,9,1,3,3,13,20,9,2,3,13,1,5,1,6,1,6,16,7,1,11,23,11,7,3,6,2,20,6,5,1,4,16,1,10,1,9,2,5,2,1,1,1,1,2,10,7,20,2,3,1,1,1,3,17,1,7,6,2,1,2,1,1,1,1,7,13,1,4,2,13,18,6,1,1,1,1,8,4,6,3,3,1,8,1,5,6,1,13
90,23,0,0,1,1,1,0,0,3,1,1,4,5,7,1,12,6,1,5,2,1,8,7,11,3,9,14,3,23,4,1,30,14,6,2,4,1,1,1,1,5,5,1,4,3,1,3,2,1,9,14,1,3,1,6,9,2,1,7,7,1,5,5,15,4,3,2,3,4,4,3,7,1,3,1,1,8,3,9,13,1,12,4,20,30,2,3,3,6,17,23,3,1,2,14,3,10,16,1,11,16,1,2,2,1,10,2,1,6
