"ID","age","momID","dadID","RRS","HvsW","sex","gen","alive","gendead","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
403,23,0,0,1,1,1,0,0,1,12,1,28,2,1,12,1,11,2,2,6,3,4,1,4,17,6,1,1,1,1,1,7,2,1,2,1,8,2,2,10,22,1,4,2,2,1,2,1,1,1,1,15,5,11,1,1,1,1,6,18,21,1,1,5,8,4,13,1,7,13,3,1,2,2,7,18,5,32,3,1,2,1,1,8,5,1,11,1,4,1,4,2,7,1,2,3,10,1,1,1,3,1,1,2,14,1,10,13,6
418,23,0,0,1,1,0,0,0,1,2,2,1,1,1,4,18,1,3,2,1,2,2,1,5,1,1,1,2,8,20,3,1,2,1,3,10,4,2,3,1,3,1,6,7,3,1,31,5,1,1,4,1,8,1,5,6,2,1,15,18,1,18,1,1,4,10,7,2,1,2,14,2,3,9,12,2,15,1,12,7,1,24,3,1,1,20,2,4,1,1,1,5,3,8,5,9,10,5,5,12,3,20,7,6,1,3,6,2,1
447,1,0,0,1,1,1,0,0,1,5,7,6,1,6,2,3,2,2,3,2,1,16,4,1,1,1,6,14,2,2,1,1,1,13,5,1,3,5,2,15,2,3,8,1,10,31,3,2,1,22,1,2,2,1,2,1,1,29,5,5,1,4,7,17,1,3,1,15,3,2,1,4,3,4,5,1,2,1,1,3,3,9,3,24,5,15,2,10,1,5,14,1,3,14,14,10,9,1,3,19,1,2,9,3,4,2,1,20,2
454,6,0,0,1,1,1,0,0,1,2,2,3,3,7,2,4,1,4,2,7,12,1,1,1,14,1,3,11,21,1,1,1,14,11,8,2,1,24,1,6,14,1,10,4,7,12,2,1,7,1,1,11,6,1,1,1,1,5,2,1,23,28,10,2,7,3,9,4,7,16,6,2,12,1,4,23,4,6,1,3,7,1,14,5,30,7,1,2,10,1,1,2,3,11,18,14,5,2,6,4,2,5,1,5,3,4,7,1,2
477,23,0,0,1,1,0,0,0,1,1,1,4,2,6,9,14,8,2,1,4,20,4,1,5,20,9,6,1,3,5,14,12,13,1,3,1,4,1,2,1,4,12,1,3,4,7,2,3,12,7,6,3,4,30,7,2,21,5,7,2,1,3,3,2,2,10,1,2,6,8,1,8,1,2,2,29,2,8,6,5,2,6,10,4,3,1,6,4,11,1,1,5,4,8,1,3,1,16,9,7,3,2,1,2,1,1,1,3,10
494,23,0,0,1,1,0,0,0,1,9,17,1,4,3,6,6,1,8,5,9,2,1,7,3,1,5,20,1,1,1,20,10,2,27,2,7,3,1,4,4,4,2,7,2,2,1,1,17,1,8,3,4,5,6,1,1,13,1,20,7,13,1,8,2,1,5,1,4,3,1,8,1,2,7,1,2,27,2,24,2,2,4,1,1,9,4,1,4,3,2,14,11,6,17,15,1,13,7,3,1,3,1,5,2,17,9,6,1,1
119,5,0,0,1,1,1,0,0,2,2,4,6,2,24,13,16,2,6,3,5,4,10,1,10,6,3,1,1,9,11,4,3,1,16,14,1,7,30,2,3,18,11,2,14,3,1,2,1,6,1,24,1,1,2,4,1,2,3,3,10,5,13,5,1,14,1,10,2,1,6,1,16,3,23,7,2,1,24,1,2,5,1,8,1,1,5,2,1,12,1,1,2,1,4,8,1,6,2,6,1,2,1,1,1,1,6,24,1,1
27,23,0,0,1,1,1,0,0,2,10,1,3,1,34,18,21,1,4,1,4,3,2,3,3,2,20,17,3,1,1,1,1,1,2,15,2,10,1,4,10,4,2,2,18,2,10,2,14,7,8,1,1,2,1,3,1,1,1,1,1,5,4,3,1,1,21,2,12,6,22,3,5,1,1,25,12,1,1,1,9,1,1,2,7,5,1,16,11,10,7,1,16,2,1,1,2,3,1,2,2,2,1,1,1,11,1,1,3,25
51,23,0,0,1,1,1,0,0,2,11,1,1,15,4,2,1,1,1,1,2,20,1,7,1,4,5,10,1,6,15,20,2,2,1,2,1,2,2,1,27,6,5,1,2,3,2,1,1,1,15,3,3,1,15,12,11,1,6,1,1,1,16,1,2,3,6,1,11,23,1,22,1,2,24,6,6,3,4,1,14,21,1,6,8,7,11,3,3,31,11,22,1,1,8,1,16,2,6,3,3,1,7,7,10,2,3,1,19,2
54,23,0,0,1,1,1,0,0,2,2,22,12,16,1,3,4,1,1,3,7,26,4,1,5,3,5,3,3,1,8,9,1,2,5,3,16,3,3,1,16,1,5,7,1,25,1,1,8,1,7,16,1,3,1,3,1,20,1,3,2,9,3,10,1,1,4,1,2,3,4,1,8,4,3,2,3,5,8,7,1,3,1,3,14,6,1,7,11,2,3,2,7,1,5,8,1,1,10,1,3,1,30,1,4,8,20,17,8,1
87,23,0,0,1,1,0,0,0,2,3,6,2,5,1,2,4,28,1,3,4,2,4,6,4,1,7,2,14,14,7,13,1,1,1,2,15,26,13,2,6,1,3,2,14,7,3,4,1,1,2,4,11,3,1,2,5,4,3,1,2,1,3,8,1,2,1,2,1,1,7,3,1,21,10,2,3,8,1,12,5,24,2,3,1,10,2,1,11,2,1,17,3,15,10,3,16,4,7,15,9,6,18,3,1,2,1,1,6,33
139,23,0,0,1,1,1,0,0,2,2,5,1,1,18,2,1,15,19,7,1,2,3,1,1,5,3,2,1,2,9,6,1,1,1,1,11,1,10,1,8,18,3,2,2,1,4,5,2,1,1,1,1,1,2,1,1,1,1,5,1,8,2,2,1,6,19,2,8,11,6,1,1,6,20,1,2,2,2,1,19,1,4,1,1,3,8,7,2,11,1,6,1,3,3,1,3,3,6,2,17,11,8,5,5,1,3,4,2,5
159,23,0,0,1,1,1,0,0,2,6,1,2,1,1,23,1,23,2,3,7,2,6,2,2,6,11,1,2,1,2,14,6,4,12,2,1,3,12,2,2,6,2,2,6,4,1,4,12,5,4,2,3,3,8,4,23,11,8,3,11,1,3,2,3,25,6,2,2,2,2,1,1,1,6,1,3,13,6,5,10,8,1,1,1,11,14,4,3,1,3,1,18,3,2,19,2,2,15,6,1,3,1,2,1,1,1,1,1,4
223,23,0,0,1,1,0,0,0,2,8,5,10,8,6,2,2,1,1,1,1,2,28,3,2,5,1,14,1,2,11,1,6,2,1,11,5,3,3,2,2,1,1,1,19,18,15,1,4,11,1,5,2,4,13,27,1,9,1,4,4,1,16,1,11,2,1,4,3,1,3,2,1,4,4,1,1,8,4,2,1,14,12,4,2,3,5,2,1,1,16,8,2,7,7,1,3,2,7,2,4,9,2,1,30,2,1,1,3,8
236,23,0,0,1,1,1,0,0,2,5,1,2,1,2,7,16,7,1,6,11,1,1,11,2,6,5,2,1,11,3,8,1,1,3,1,3,3,2,17,1,3,1,1,16,2,16,2,24,7,1,3,1,10,5,12,6,5,5,2,2,9,8,1,6,5,1,7,15,1,3,10,2,1,6,3,2,5,19,15,1,2,1,1,20,7,13,1,3,2,1,5,4,1,5,5,7,1,1,3,4,15,5,4,2,10,9,1,3,14
251,23,0,0,1,1,0,0,0,2,2,2,1,1,3,1,3,1,7,14,3,10,6,1,2,1,4,11,6,4,5,12,1,5,2,2,1,7,1,11,1,10,1,8,6,1,1,1,1,6,3,6,1,1,3,1,32,1,1,4,6,2,2,2,1,2,8,1,11,22,7,9,3,3,3,2,1,1,1,1,7,2,4,10,4,4,2,2,5,1,3,2,14,1,10,13,2,24,3,19,12,4,2,2,9,2,15,8,1,9
282,23,0,0,1,1,0,0,0,2,6,21,1,1,1,1,16,2,2,2,10,1,8,1,4,6,1,5,3,1,2,8,1,2,2,2,10,9,26,3,1,6,2,19,3,2,5,2,3,3,1,1,1,2,10,1,1,2,19,1,3,4,2,2,1,4,3,2,1,3,3,1,5,1,4,3,1,2,2,25,4,1,17,4,13,2,4,21,5,4,3,5,24,21,5,12,1,20,15,1,21,3,1,1,1,3,1,1,1,2
283,23,0,0,1,1,0,0,0,2,1,5,2,9,15,1,8,3,8,1,1,4,1,1,15,8,3,1,14,1,1,17,25,20,1,1,1,15,3,1,4,4,11,1,5,3,1,1,3,2,1,7,1,3,1,1,3,4,1,4,5,1,9,2,5,5,6,9,1,6,1,2,2,1,6,16,5,18,5,1,1,1,2,12,1,1,4,1,6,7,30,32,27,1,2,6,2,2,1,1,1,5,4,7,2,16,1,3,3,13
284,23,0,0,1,1,0,0,0,2,1,1,7,1,15,1,2,2,1,1,1,2,4,8,8,1,12,1,8,8,4,18,1,1,2,1,6,1,3,26,9,1,1,8,1,5,2,5,8,2,1,4,5,6,16,3,11,1,6,3,4,2,8,17,15,4,5,1,1,1,14,1,15,2,2,2,1,1,4,1,2,20,4,1,2,3,3,1,2,22,32,9,3,2,4,1,5,1,1,1,3,1,21,1,4,1,2,2,4,2
326,23,0,0,1,1,1,0,0,2,2,8,1,3,2,1,1,3,3,1,7,7,12,15,3,19,9,1,2,17,1,19,2,1,3,29,1,4,5,30,2,8,4,9,4,3,6,18,5,1,4,9,16,1,2,2,1,11,1,6,2,2,2,1,2,17,1,2,1,18,1,5,2,3,3,1,1,2,9,4,8,21,1,1,2,1,5,1,9,2,1,1,3,2,11,15,7,2,5,1,5,19,1,3,1,1,2,4,5,17
333,23,0,0,1,1,0,0,0,2,2,5,2,4,4,7,6,1,6,5,2,1,2,7,1,1,2,13,15,1,22,2,3,3,3,10,4,11,6,2,1,13,2,1,6,1,3,9,9,1,1,2,13,2,7,11,10,1,1,13,22,2,2,1,4,10,1,1,2,2,2,2,3,3,1,6,7,4,16,12,1,5,1,8,1,1,7,5,1,3,8,18,1,1,1,2,1,4,1,13,3,19,1,5,13,1,1,1,1,16
351,23,0,0,1,1,1,0,0,2,9,1,1,8,1,1,1,1,1,15,7,9,3,3,10,1,1,6,2,1,2,1,1,1,1,5,8,2,11,2,4,1,2,1,5,3,2,4,1,3,14,19,13,8,6,18,16,2,9,2,14,5,1,13,15,3,1,16,1,19,2,1,1,32,16,8,6,1,4,1,23,9,1,5,1,4,8,3,10,2,1,16,3,4,3,1,2,18,1,1,1,8,2,2,1,7,7,1,1,7
372,23,0,0,1,1,1,0,0,2,5,10,2,5,1,5,1,1,6,1,3,1,4,13,8,6,1,1,2,1,1,7,3,4,6,5,1,1,1,5,2,2,11,6,7,5,4,16,1,6,20,1,14,2,5,3,9,2,2,5,17,1,4,1,2,8,8,4,2,2,2,1,1,1,2,2,28,4,14,2,18,3,2,1,3,2,3,1,1,5,3,3,1,24,11,4,5,3,10,6,5,4,30,1,9,10,3,1,2,9
376,23,0,0,1,1,0,0,0,2,1,5,6,7,5,1,1,17,7,1,1,1,8,8,5,1,1,4,1,1,1,1,7,1,6,1,1,3,1,8,5,3,1,5,6,13,11,1,2,7,12,1,6,20,2,24,21,2,1,1,1,1,4,10,10,2,2,10,5,1,2,1,2,2,12,4,1,10,5,1,17,1,11,3,2,6,6,1,25,1,1,4,2,1,4,1,2,19,6,23,10,2,1,2,1,12,1,4,1,1
440,23,0,0,1,1,1,0,0,2,7,1,1,3,1,2,4,10,2,2,6,2,2,21,2,4,1,1,2,1,3,5,1,6,3,10,10,1,10,5,1,14,5,3,3,4,5,11,3,6,1,3,1,2,10,4,1,1,5,2,2,17,2,11,1,3,10,8,1,4,10,1,2,1,1,1,5,10,11,1,11,1,5,3,4,1,1,9,2,4,3,5,1,3,11,3,4,3,3,5,1,2,4,8,21,3,5,30,1,9
452,23,0,0,1,1,1,0,0,2,1,1,4,9,24,3,32,1,1,27,13,12,1,4,2,1,1,3,8,2,1,6,5,18,2,5,1,3,16,1,3,1,2,3,5,1,8,8,1,1,1,6,32,2,8,23,6,1,1,10,2,14,5,4,1,30,17,1,14,1,7,1,1,4,9,16,1,11,2,2,1,13,5,3,10,1,1,12,1,3,3,2,20,8,3,7,3,15,1,6,7,10,1,10,2,7,1,3,1,1
461,23,0,0,1,1,0,0,0,2,7,7,1,2,15,3,13,2,3,28,4,4,3,14,6,2,2,1,12,2,1,13,2,6,4,1,1,3,3,6,5,10,3,3,4,5,21,1,1,2,2,1,1,2,2,2,11,7,3,6,20,2,3,16,2,2,3,1,16,1,18,1,2,5,2,19,5,5,2,2,3,1,11,6,1,21,4,5,1,1,1,1,5,1,3,3,1,4,9,2,5,2,6,1,2,5,1,12,1,1
476,23,0,0,1,1,0,0,0,2,1,4,1,1,1,3,3,5,2,2,9,6,4,5,2,1,2,4,1,23,1,3,13,3,6,15,4,12,1,3,22,9,10,8,1,1,2,1,1,1,6,10,4,1,1,8,1,1,3,4,6,18,11,2,1,7,14,19,8,4,1,1,1,7,5,1,2,1,2,1,1,1,2,2,5,1,19,3,1,5,7,1,1,9,3,1,19,1,1,1,1,8,2,6,12,1,3,3,2,1
483,23,0,0,1,1,1,0,0,2,27,3,11,1,8,8,7,2,1,3,1,6,3,1,19,4,20,1,1,1,12,3,16,14,4,10,11,20,6,15,2,6,1,4,3,8,1,8,8,1,1,3,1,1,2,13,4,3,18,1,1,4,17,6,3,2,2,2,23,7,2,1,2,31,6,1,4,4,1,3,1,9,1,22,4,5,24,16,1,6,1,5,10,23,2,1,1,3,1,19,2,1,2,5,1,9,17,4,3,1
484,23,0,0,1,1,0,0,0,2,15,11,1,1,4,19,17,2,12,10,1,4,3,13,1,1,1,1,4,2,2,5,3,7,6,1,1,5,2,1,3,7,3,4,12,5,1,2,1,12,1,13,1,1,1,1,34,4,10,3,1,2,1,1,6,2,1,1,1,5,4,3,1,13,2,2,2,1,20,5,11,1,4,2,1,1,1,5,16,6,19,1,1,1,1,3,15,1,4,1,1,2,2,13,8,5,1,4,2,3
186,7,0,0,1,1,1,0,0,3,3,1,10,3,3,5,1,7,5,1,1,4,1,1,1,1,4,4,3,3,2,3,2,2,1,6,7,3,3,4,2,3,1,10,21,1,19,11,1,1,20,21,4,4,1,2,2,7,2,7,1,2,17,10,12,2,2,21,3,1,8,1,2,19,2,7,12,4,1,2,11,15,10,1,1,5,7,1,8,1,1,1,4,13,1,4,4,2,2,1,7,1,5,1,4,9,5,25,4,1
49,23,0,0,1,1,1,0,0,3,1,1,6,21,1,1,8,4,3,15,1,10,15,2,2,2,4,21,1,1,5,3,12,1,1,1,10,2,1,3,5,7,7,19,1,1,1,8,13,9,7,16,5,16,3,3,6,2,19,1,2,2,8,1,15,9,2,1,16,5,3,7,5,1,16,1,11,2,12,1,2,16,1,1,2,7,1,23,15,23,5,1,4,27,1,6,11,13,1,13,13,2,2,3,1,2,1,2,4,1
50,23,0,0,1,1,1,0,0,3,7,13,4,1,7,17,2,1,6,1,1,3,1,2,6,2,1,3,2,8,6,12,24,25,1,5,1,3,6,23,3,1,8,10,22,1,5,2,2,1,2,5,25,3,7,2,3,1,1,1,2,6,2,1,1,1,5,1,2,7,2,6,9,4,12,16,4,4,26,1,13,1,1,1,1,1,8,1,2,3,3,13,13,7,2,12,2,3,14,19,1,1,15,14,2,1,8,7,1,5
74,23,0,0,1,1,0,0,0,3,3,1,1,5,4,1,9,3,5,1,4,1,7,1,1,6,2,5,2,3,7,1,1,6,1,1,4,1,1,1,2,2,4,3,11,4,1,2,5,2,2,1,4,5,7,1,1,1,1,3,2,2,2,2,2,13,10,4,25,18,1,1,2,1,19,1,1,1,2,1,3,5,1,1,1,2,3,26,8,2,10,1,1,2,1,1,8,1,1,7,17,1,2,1,1,1,6,21,17,23
123,23,0,0,1,1,1,0,0,3,5,1,2,7,16,3,22,2,3,1,1,7,19,21,4,16,3,15,11,1,4,1,1,9,1,10,9,4,1,9,7,3,1,3,1,5,1,1,1,4,1,9,2,16,7,1,3,6,2,3,10,1,1,16,3,4,15,13,6,14,1,7,3,15,1,10,5,2,2,1,2,1,1,5,1,2,14,10,1,1,3,1,1,1,1,1,4,1,1,1,6,1,1,3,1,32,3,5,3,8
147,23,0,0,1,1,1,0,0,3,1,7,13,3,3,4,16,3,14,1,1,1,6,12,1,15,1,8,1,8,2,16,2,1,2,7,3,27,4,2,1,2,1,8,1,1,2,2,1,1,11,13,1,1,15,4,7,1,8,1,1,1,4,6,2,2,1,10,4,4,3,1,1,1,6,6,1,6,4,1,10,1,2,1,3,2,13,1,1,1,2,13,8,4,2,2,3,1,23,1,7,1,2,1,12,1,1,7,25,12
156,23,0,0,1,1,0,0,0,3,4,5,1,16,20,4,9,2,8,1,5,1,1,16,3,1,2,1,3,20,2,1,10,8,5,20,2,1,1,2,1,2,3,26,7,1,1,5,1,1,3,3,1,3,1,11,4,2,2,5,9,8,8,1,7,2,1,4,1,3,10,2,3,5,12,1,2,1,2,1,1,2,13,14,9,1,1,18,2,1,5,1,14,1,10,3,2,3,4,4,1,18,6,1,11,1,2,2,1,1
167,23,0,0,1,1,1,0,0,3,26,1,1,14,2,23,1,7,3,1,8,8,6,31,1,5,1,1,3,11,1,4,1,4,1,2,1,5,1,3,1,21,8,13,5,10,8,1,1,2,1,17,2,2,1,4,2,12,1,12,1,1,1,1,5,10,2,3,4,1,6,1,5,2,1,1,1,1,1,1,7,6,28,2,11,9,1,3,7,3,5,2,27,1,7,1,1,1,5,5,1,3,1,18,10,9,14,1,3,2
202,23,0,0,1,1,1,0,0,3,6,19,3,6,7,12,3,5,6,4,1,17,3,1,4,11,2,1,12,18,4,1,3,23,1,4,11,4,1,3,1,1,2,5,15,1,2,8,8,4,1,1,2,4,1,6,6,1,1,4,2,2,2,1,1,10,4,26,1,5,2,1,13,2,4,2,5,1,3,10,2,1,4,8,2,3,1,10,2,1,22,1,2,2,10,1,8,5,3,1,1,24,4,5,6,5,31,4,4,3
216,23,0,0,1,1,0,0,0,3,3,1,1,1,8,15,4,15,6,6,33,2,7,17,1,4,1,18,3,4,3,1,5,3,5,3,6,4,3,2,13,24,9,10,2,2,1,1,8,8,3,5,1,1,2,13,1,15,1,9,16,2,1,8,7,5,1,8,3,18,3,1,1,6,2,3,3,14,1,2,1,13,25,1,4,5,1,5,25,8,3,7,2,2,7,1,1,4,1,8,1,7,1,2,2,2,3,4,7,1
247,23,0,0,1,1,1,0,0,3,12,25,2,1,1,2,3,1,9,1,6,2,1,1,14,4,10,4,2,27,3,4,20,5,4,7,3,3,7,1,2,2,1,5,7,4,1,1,1,2,1,6,8,2,4,5,9,1,5,1,2,2,2,1,9,6,1,6,9,13,2,8,2,1,1,2,4,1,6,21,4,3,4,1,10,5,2,4,1,1,7,15,1,1,8,1,5,3,1,2,2,8,2,20,4,1,1,12,6,1
261,14,0,0,1,1,0,0,0,3,1,4,1,6,4,1,2,1,1,2,1,6,1,3,1,19,3,4,1,7,1,4,6,1,4,4,13,11,8,1,1,14,8,2,2,1,2,4,15,11,8,2,2,6,1,11,1,1,4,5,13,5,1,1,1,2,1,2,4,19,5,1,1,1,3,6,2,5,2,3,1,6,3,17,10,3,2,1,4,1,1,2,12,16,9,1,18,1,5,4,11,1,13,1,6,1,6,3,10,2
262,23,0,0,1,1,0,0,0,3,6,1,14,5,1,2,14,2,1,14,6,9,10,5,2,1,28,16,2,3,2,7,1,8,13,14,13,19,12,7,17,20,12,2,1,2,1,2,8,5,2,7,2,4,5,4,2,1,4,6,26,1,4,16,3,4,3,1,2,5,4,2,4,11,2,1,5,1,1,1,4,6,1,1,1,1,1,3,2,1,1,1,1,9,4,6,2,11,5,1,3,4,5,3,4,1,7,17,11,1
270,23,0,0,1,1,1,0,0,3,1,9,1,1,4,22,3,2,20,10,2,1,7,4,24,2,1,9,1,12,2,1,1,7,1,2,2,2,7,1,1,2,1,2,1,2,1,5,4,6,8,4,1,2,4,5,3,28,1,5,9,15,1,1,3,6,9,2,25,2,1,18,5,1,2,10,1,1,6,26,1,3,14,2,3,2,1,5,6,9,26,20,1,2,4,10,4,7,2,9,1,11,6,6,1,2,4,3,4,1
