"ID","age","momID","dadID","RRS","HvsW","sex","gen","alive","gendead","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
133,23,0,0,1,1,0,0,0,1,2,1,3,2,2,1,1,24,7,5,1,29,4,5,1,1,2,2,1,1,1,3,1,8,2,2,3,1,2,2,2,7,1,1,4,11,6,1,6,9,1,3,3,1,1,8,8,2,4,1,2,8,1,3,3,4,9,3,3,1,11,1,3,1,12,5,15,1,17,19,1,23,1,3,8,31,1,4,8,13,1,5,7,28,7,12,19,1,4,2,15,5,1,9,2,1,2,5,3,9
204,23,0,0,1,1,0,0,0,1,9,1,17,1,23,1,4,8,1,1,1,1,4,22,3,22,2,1,16,2,4,4,1,8,2,3,2,1,1,5,1,1,6,8,3,1,1,1,24,4,14,1,17,13,4,1,3,3,10,11,5,1,5,15,1,1,6,1,7,1,3,1,14,4,20,5,1,12,2,6,2,10,4,5,4,1,5,9,1,2,1,7,1,4,12,2,30,1,1,3,16,1,2,4,6,1,4,1,1,6
253,23,0,0,1,1,1,0,0,1,1,8,1,4,1,7,1,6,3,1,6,1,2,1,1,13,4,1,2,2,1,1,1,20,2,6,6,6,4,2,20,19,5,1,4,1,6,33,1,4,10,13,3,4,10,22,1,2,21,24,1,1,17,5,2,1,4,1,9,3,2,18,6,2,2,16,13,4,6,19,1,5,3,11,1,4,3,1,2,4,15,1,9,8,1,23,5,7,2,15,18,10,13,4,6,2,1,10,21,5
278,23,0,0,1,1,1,0,0,1,5,10,1,1,3,7,2,2,1,1,2,7,1,8,1,7,1,2,1,1,1,1,1,8,4,2,5,2,1,14,1,2,5,3,3,4,1,10,1,2,17,15,3,7,1,4,2,1,5,5,4,6,3,2,3,3,1,1,2,5,1,2,2,3,1,6,9,2,9,5,12,9,1,2,8,3,2,6,2,6,10,1,2,1,13,1,6,2,2,1,1,4,1,1,21,16,6,2,3,5
296,23,0,0,1,1,1,0,0,1,1,11,6,1,9,32,1,2,3,4,2,10,1,12,2,9,5,1,1,4,2,19,1,5,15,1,7,1,2,24,3,4,8,1,5,2,8,2,3,7,9,5,2,13,1,1,5,1,13,2,2,1,1,1,1,1,1,14,14,1,13,1,3,1,2,1,6,9,4,2,6,1,1,11,1,18,6,1,6,2,6,15,8,24,1,5,3,1,10,1,1,2,2,14,6,7,18,2,1,1
303,23,0,0,1,1,1,0,0,1,1,13,2,9,14,13,4,1,1,3,8,6,6,6,1,10,26,1,12,13,2,2,4,1,4,2,2,22,2,4,3,1,1,3,2,11,2,7,15,1,2,1,1,32,1,1,1,1,17,2,6,1,10,9,2,1,4,10,2,9,1,1,7,1,21,13,1,4,17,3,4,1,1,3,4,1,10,10,1,26,3,1,3,8,4,1,2,12,1,1,6,7,2,5,2,10,1,2,3,1
305,23,0,0,1,1,1,0,0,1,5,1,1,7,1,26,3,2,1,12,1,5,1,4,1,1,11,4,1,6,4,1,9,6,1,6,2,5,11,30,8,17,1,14,1,4,5,1,3,1,4,1,1,1,1,2,1,4,1,10,1,9,1,1,1,7,2,8,10,8,1,1,3,1,1,1,8,7,4,4,2,10,4,1,3,5,4,3,1,1,1,5,3,1,7,8,14,1,10,1,1,9,3,7,12,4,3,1,4,5
306,23,0,0,1,1,1,0,0,1,9,15,3,1,1,2,5,1,9,1,1,2,1,8,1,8,1,3,3,15,14,3,3,6,2,1,8,7,1,19,3,7,2,6,5,7,10,16,8,1,17,8,4,4,1,11,6,18,24,5,1,22,8,4,2,3,4,4,1,4,5,6,7,2,7,12,2,1,6,6,3,2,4,1,1,1,1,3,1,3,25,1,5,4,15,1,3,25,16,1,2,4,2,5,1,7,2,1,2,2
336,23,0,0,1,1,1,0,0,1,4,4,8,1,2,3,3,2,34,18,1,1,1,4,4,1,5,2,4,14,3,13,7,1,5,2,1,1,1,2,6,1,1,5,11,2,1,2,1,24,4,1,2,2,6,1,2,28,28,1,1,1,5,5,9,29,3,2,4,5,1,7,2,2,13,2,16,1,7,7,5,1,1,5,2,1,2,10,5,1,23,18,2,4,1,1,10,11,1,3,8,2,4,3,3,5,28,3,11,9
380,23,0,0,1,1,1,0,0,1,3,1,3,9,14,1,1,2,3,4,22,1,1,1,5,4,1,21,1,1,1,4,11,3,21,15,1,1,1,1,5,4,1,2,10,2,1,1,1,2,11,10,8,3,23,1,1,1,2,2,7,23,3,1,4,4,17,7,11,4,2,2,1,1,15,11,1,1,1,1,1,3,8,5,6,5,8,5,4,1,10,7,9,1,24,11,1,1,11,2,6,1,1,3,1,11,3,2,2,15
389,23,0,0,1,1,0,0,0,1,2,1,5,3,1,7,19,2,1,5,7,4,2,1,1,1,8,2,3,2,27,9,5,3,4,9,6,1,1,8,2,19,3,4,2,9,4,1,2,17,4,6,5,1,7,15,1,31,18,2,11,12,14,4,1,23,1,2,2,1,23,8,1,23,1,2,3,1,1,1,1,1,32,30,6,5,1,3,1,19,2,8,13,1,22,1,28,19,18,12,7,1,3,3,1,5,5,8,5,4
400,23,0,0,1,1,1,0,0,1,7,1,1,6,2,5,1,4,1,6,5,1,18,1,13,3,1,2,14,1,1,21,3,18,4,3,1,2,32,1,2,1,5,4,10,7,4,4,3,28,15,4,1,1,7,1,1,14,5,1,1,1,1,1,30,1,4,3,9,4,2,17,1,1,1,22,1,10,5,3,4,15,2,9,13,15,1,2,7,5,2,1,1,1,3,1,16,4,1,3,8,2,1,1,2,1,1,1,13,2
442,23,0,0,1,1,1,0,0,1,1,17,10,15,5,1,1,1,1,19,2,2,2,2,15,2,3,22,3,3,1,1,1,1,2,2,1,29,19,2,10,1,2,3,8,5,2,15,1,4,8,8,1,3,1,1,4,1,2,4,9,1,1,1,2,2,6,7,31,7,1,1,2,12,5,3,1,6,2,6,5,1,1,5,1,11,4,1,3,1,14,3,10,23,2,2,2,6,1,3,2,1,7,11,10,8,2,20,12,2
443,23,0,0,1,1,0,0,0,1,2,8,8,1,2,1,3,1,1,5,2,10,3,2,1,7,1,4,12,2,12,5,3,24,4,10,1,3,9,2,5,3,20,5,11,1,1,6,5,18,1,2,7,2,23,6,2,1,2,1,1,12,1,1,4,13,1,3,1,1,2,4,25,7,4,2,25,3,1,1,2,1,2,4,4,1,5,2,9,16,4,1,14,6,1,8,5,6,9,18,2,1,1,1,2,10,1,10,2,2
478,23,0,0,1,1,1,0,0,1,2,5,3,5,16,2,2,1,6,2,6,22,1,2,2,1,7,1,2,1,1,3,2,24,1,12,1,4,1,12,5,5,5,3,20,6,1,2,10,8,1,1,1,1,4,1,5,1,1,3,4,4,11,8,4,6,2,1,7,4,4,11,1,6,1,8,1,7,1,1,1,2,2,14,4,23,13,4,6,2,4,4,1,15,14,3,11,1,1,27,1,11,1,1,3,9,7,4,1,25
487,23,0,0,1,1,1,0,0,1,5,1,16,1,1,6,1,1,3,4,3,2,1,10,2,4,29,11,2,1,3,7,13,6,27,2,8,6,23,3,21,9,25,2,1,1,10,12,4,1,1,1,1,4,1,2,18,3,1,1,11,10,1,8,1,5,6,3,2,3,14,1,25,1,10,2,1,11,20,27,6,4,1,3,7,29,33,18,4,17,1,17,5,1,4,12,1,2,12,1,1,1,1,3,1,3,7,3,3,1
488,23,0,0,1,1,1,0,0,1,2,17,1,1,3,7,3,1,1,1,1,3,13,2,2,5,9,1,8,13,22,6,5,2,1,3,4,3,1,19,28,4,8,2,1,3,2,6,1,2,6,6,4,1,5,3,4,9,2,4,5,2,3,1,14,1,13,6,1,1,1,6,21,1,3,2,19,1,1,7,17,2,4,3,3,1,3,2,1,2,1,1,24,1,1,10,10,3,7,2,1,6,1,4,5,1,2,1,1,6
492,23,0,0,1,1,1,0,0,1,2,1,1,1,15,4,3,6,1,9,2,14,9,8,2,1,12,1,10,2,1,1,3,1,2,2,35,5,1,22,9,13,5,11,4,13,18,3,3,1,1,4,9,6,1,1,18,20,14,4,4,3,16,1,1,2,1,5,3,1,1,3,1,1,2,9,3,9,5,3,1,18,1,10,1,1,3,3,1,1,5,1,1,2,1,1,1,5,1,1,2,2,3,15,9,7,1,6,1,3
9,23,0,0,1,1,0,0,0,2,1,1,9,17,2,26,4,4,7,1,2,6,9,1,2,3,4,12,4,2,2,3,8,20,8,4,8,12,1,12,2,12,4,5,5,5,17,25,2,5,1,9,9,18,1,1,16,1,1,1,4,4,7,4,1,1,4,3,10,9,2,2,2,5,1,10,3,4,15,1,1,6,9,4,1,4,1,2,3,3,3,3,2,14,11,7,1,1,2,1,2,3,10,1,6,1,1,4,13,1
18,23,0,0,1,1,1,0,0,2,2,1,5,1,22,1,1,3,2,7,14,4,2,5,1,9,10,15,3,16,11,1,2,7,6,12,1,2,1,2,1,8,13,2,2,1,1,2,17,7,14,1,11,1,3,2,6,1,4,1,2,4,1,2,4,14,1,7,1,1,2,1,1,1,5,4,1,9,1,3,2,18,8,19,1,1,2,2,1,1,1,1,1,8,4,2,1,15,3,3,7,11,7,4,2,2,7,15,2,13
41,23,0,0,1,1,0,0,0,2,1,6,9,3,10,12,2,15,2,2,6,17,9,7,1,5,3,2,3,3,3,11,3,19,14,1,1,2,2,11,5,1,12,4,3,24,1,6,2,1,3,19,1,1,1,18,1,1,8,1,3,12,6,1,1,1,1,3,11,6,1,6,1,2,4,7,4,5,4,1,8,2,1,1,25,4,2,1,15,6,1,2,6,14,3,1,15,6,17,1,6,1,7,1,3,1,20,1,2,10
55,7,0,0,1,1,1,0,0,2,6,2,7,5,9,9,3,12,1,1,1,2,2,24,1,1,15,10,1,2,7,3,9,1,2,8,16,28,2,4,1,1,1,1,10,1,11,21,14,3,2,2,12,1,6,32,4,1,4,1,10,1,4,8,1,2,4,1,6,1,4,12,12,17,5,2,6,6,1,10,1,4,1,4,2,1,3,9,1,5,1,1,2,2,1,3,5,5,3,1,3,9,6,1,3,18,1,1,3,3
129,23,0,0,1,1,1,0,0,2,1,1,1,2,2,6,5,1,11,2,1,8,2,1,4,2,1,2,21,1,1,1,1,5,7,28,13,3,7,9,1,1,2,5,1,1,1,16,1,3,11,1,3,1,1,25,2,8,5,20,5,1,1,1,3,1,1,1,12,1,1,3,1,4,24,1,2,1,11,10,5,4,1,2,1,1,3,7,1,3,1,9,1,2,2,4,3,3,3,1,4,9,2,2,14,1,6,1,3,6
141,23,0,0,1,1,0,0,0,2,3,2,15,1,3,7,1,1,1,2,2,3,1,7,16,11,12,1,1,2,1,19,9,17,16,1,13,14,5,4,1,1,9,6,11,1,4,1,2,16,6,1,2,5,8,4,13,15,16,1,5,2,2,1,2,5,3,8,8,1,2,1,4,1,2,3,1,1,1,1,1,4,1,2,1,3,9,2,5,1,4,1,1,11,5,1,1,2,12,11,3,1,7,1,1,6,7,14,8,1
159,23,0,0,1,1,0,0,0,2,22,10,5,1,7,3,22,2,2,3,1,2,1,3,1,1,1,3,3,1,2,1,3,4,8,6,9,3,1,5,12,4,1,16,14,18,5,4,1,8,23,1,1,8,29,5,1,1,4,10,5,1,3,1,4,5,5,1,1,14,4,2,1,9,3,6,2,1,1,9,7,6,2,2,21,2,1,2,3,14,20,13,3,21,5,2,1,7,3,1,1,5,9,1,2,3,2,9,9,8
181,23,0,0,1,1,1,0,0,2,4,2,2,1,1,3,1,9,2,3,7,1,1,20,31,3,6,5,2,2,2,18,5,18,12,2,5,1,2,8,3,3,1,1,6,6,1,11,6,2,12,3,10,1,1,2,5,5,1,7,3,2,3,4,2,25,4,1,5,6,5,6,14,5,5,20,1,5,1,4,1,2,1,3,1,19,1,5,3,9,1,2,18,4,1,1,1,4,1,29,1,4,25,1,5,8,6,3,17,2
217,23,0,0,1,1,1,0,0,2,2,1,22,4,1,9,2,1,1,2,12,2,21,1,4,7,21,4,4,6,6,3,21,1,1,17,2,4,32,1,3,1,1,7,9,1,6,6,8,3,1,1,1,1,9,1,1,1,2,1,2,1,1,7,4,3,9,5,2,15,5,8,6,20,22,1,2,16,1,5,4,10,2,1,2,3,3,5,15,2,1,9,2,1,19,6,1,5,1,1,20,1,7,7,5,4,1,5,14,14
221,23,0,0,1,1,0,0,0,2,6,1,2,11,20,1,4,9,1,1,3,2,1,1,1,14,4,1,9,1,1,24,13,10,16,18,9,1,5,3,19,1,7,5,2,1,10,2,8,8,1,3,12,1,2,2,1,11,4,10,2,5,2,20,10,25,9,1,4,13,1,1,14,2,15,26,1,7,1,3,2,1,15,1,3,24,1,6,1,1,14,1,28,1,1,12,8,10,2,9,10,1,9,5,1,10,6,12,3,2
223,23,0,0,1,1,0,0,0,2,15,2,4,3,14,1,2,1,2,2,2,4,1,8,4,1,13,5,2,1,12,2,3,10,10,1,14,1,1,11,1,1,3,5,21,2,7,3,2,1,2,5,8,1,1,1,3,1,16,3,1,18,2,13,3,1,1,23,3,16,1,2,1,5,3,2,1,1,17,1,4,1,4,2,6,2,4,1,1,1,10,24,6,2,2,1,1,1,2,3,5,2,1,1,3,8,15,4,1,1
256,23,0,0,1,1,1,0,0,2,2,2,2,3,1,12,17,21,1,2,1,3,7,1,13,1,1,1,2,4,7,1,1,2,2,11,1,3,13,16,9,1,7,17,5,2,4,1,13,1,2,2,2,2,4,2,8,7,2,1,1,4,4,1,1,1,2,2,3,1,8,27,1,3,18,3,5,19,1,1,1,4,5,3,18,6,5,3,2,11,1,1,6,1,8,2,3,24,1,24,1,11,1,2,1,2,2,1,7,11
263,23,0,0,1,1,0,0,0,2,16,1,17,12,1,2,2,20,2,2,9,3,1,4,6,6,1,1,1,6,8,1,1,16,1,9,1,1,5,3,4,4,13,1,1,5,1,9,11,22,2,6,2,8,11,4,2,1,9,2,10,1,1,1,1,3,1,31,10,5,10,2,1,24,3,3,18,1,1,6,7,30,5,1,10,1,16,17,1,1,21,1,1,1,1,7,1,12,1,2,6,7,7,1,6,1,1,4,24,2
264,23,0,0,1,1,0,0,0,2,1,4,4,2,1,3,1,2,1,9,11,5,4,1,9,5,5,1,9,4,5,26,2,21,27,1,1,21,2,1,1,2,2,5,10,1,1,7,10,1,15,2,2,2,29,1,15,15,1,1,1,1,10,6,11,3,4,14,1,5,6,3,4,28,1,1,2,4,2,4,12,14,3,5,1,19,20,10,3,10,14,4,4,3,3,6,1,14,1,5,4,1,2,10,1,1,1,1,6,1
287,17,0,0,1,1,1,0,0,2,1,9,4,2,1,5,4,2,27,9,1,10,10,1,1,7,2,2,10,6,6,5,1,3,18,1,10,1,1,25,19,1,3,5,3,4,1,3,24,2,5,2,8,2,1,2,5,8,1,2,3,1,1,1,9,1,9,2,7,2,2,1,4,2,1,8,1,3,3,2,3,1,1,3,9,1,4,1,6,1,1,3,4,1,1,1,2,1,1,2,7,6,1,12,1,1,11,6,10,1
310,19,0,0,1,1,1,0,0,2,2,1,2,2,7,3,1,2,1,1,2,16,1,13,2,2,5,5,7,4,2,15,1,3,3,15,1,3,11,3,14,2,2,11,5,3,1,1,3,6,6,1,5,26,18,2,6,6,7,3,7,30,1,3,23,1,3,3,12,3,2,7,6,2,1,1,1,20,1,4,8,19,4,6,5,3,1,9,3,4,1,1,4,5,1,7,3,1,24,10,5,1,4,1,1,3,2,3,8,2
327,11,0,0,1,1,0,0,0,2,1,5,2,2,13,3,5,4,4,19,9,5,18,1,8,1,1,6,9,33,5,2,2,6,1,5,1,2,1,1,3,2,1,5,18,23,4,2,1,5,3,2,8,5,15,2,1,1,1,1,2,1,3,12,1,1,12,1,4,1,1,5,3,1,1,1,9,2,19,1,1,6,8,3,6,1,2,3,4,2,2,17,13,10,8,1,5,2,4,6,1,13,1,8,2,3,13,1,1,1
352,23,0,0,1,1,0,0,0,2,5,15,1,1,1,1,3,16,2,2,3,17,3,1,2,1,3,1,13,9,1,7,2,1,1,5,4,3,4,2,7,4,1,4,1,1,20,7,9,1,2,16,2,1,3,10,4,3,2,1,1,1,11,4,2,9,4,1,2,3,4,15,2,6,5,6,19,2,16,6,1,1,2,1,1,29,3,1,7,3,3,30,7,1,1,2,1,2,10,1,10,2,1,1,12,1,10,1,10,2
368,23,0,0,1,1,0,0,0,2,1,1,2,2,1,3,1,4,5,1,1,1,9,1,6,2,1,1,2,1,1,5,3,9,1,1,1,1,1,21,12,1,9,1,2,5,2,1,15,5,35,3,8,1,1,1,4,5,5,1,1,2,5,7,7,1,5,1,12,3,1,8,7,1,5,20,23,5,2,2,1,2,2,4,4,1,2,6,1,2,2,4,4,6,9,13,1,19,2,1,4,9,1,1,11,1,22,1,7,4
381,23,0,0,1,1,0,0,0,2,10,7,2,5,3,1,8,8,1,8,2,10,1,7,1,8,2,1,3,1,1,2,3,4,6,7,1,1,9,6,10,5,1,1,2,4,1,2,19,13,1,27,4,5,1,2,5,3,2,25,8,1,13,1,2,1,2,3,1,5,1,15,1,2,1,5,14,2,1,2,1,2,17,7,2,1,4,1,3,1,2,1,5,6,15,1,19,4,1,3,2,10,2,1,1,2,2,4,8,2
445,23,0,0,1,1,0,0,0,2,16,1,1,1,1,1,3,1,1,11,13,21,1,1,3,2,5,1,1,23,6,6,14,7,5,1,7,11,1,4,2,5,1,3,2,8,1,1,1,4,1,1,1,1,11,2,1,2,1,2,1,1,3,5,27,1,4,11,3,7,6,3,1,4,8,12,1,1,3,4,17,8,8,2,25,1,2,3,3,3,3,1,5,1,2,8,22,1,6,1,25,2,1,7,1,2,9,2,2,1
483,23,0,0,1,1,1,0,0,2,3,1,3,1,2,6,28,2,2,2,3,8,5,16,1,2,2,1,1,5,1,1,2,6,2,1,4,1,1,23,7,28,8,4,2,4,2,1,4,10,10,2,1,3,1,1,1,10,11,10,2,3,4,15,2,3,10,1,2,8,1,4,11,1,2,5,2,8,6,4,4,22,6,12,1,6,1,4,16,22,2,1,2,6,2,10,2,28,2,2,2,1,4,2,22,8,3,4,9,7
491,23,0,0,1,1,1,0,0,2,1,4,1,1,2,18,2,17,6,1,9,5,16,6,2,1,1,1,2,6,8,1,1,14,3,1,2,1,1,1,1,6,14,1,2,1,2,1,30,6,3,1,4,12,5,7,3,1,1,1,3,7,2,13,4,3,2,1,1,1,6,2,2,6,2,20,9,4,1,2,11,1,27,1,7,1,2,2,13,4,1,13,2,8,13,1,3,1,6,7,3,13,3,1,7,12,9,6,7,3
16,23,0,0,1,1,1,0,0,3,2,5,1,1,16,7,2,1,1,14,5,1,1,1,17,8,1,5,6,1,9,9,9,5,2,1,4,7,3,1,4,23,6,7,1,10,2,2,1,21,3,7,2,3,24,1,2,7,4,1,31,17,5,18,1,2,2,1,5,1,4,10,2,1,1,18,2,1,7,20,3,24,7,1,2,11,1,2,3,1,2,8,13,1,28,8,23,2,2,11,5,30,13,1,2,10,1,28,9,20
17,23,0,0,1,1,1,0,0,3,1,4,1,1,2,5,1,6,3,6,12,5,2,1,2,4,2,2,2,1,2,1,24,22,8,1,9,1,2,1,7,8,20,1,1,1,2,5,7,2,3,1,1,2,1,10,5,1,5,1,1,12,4,3,1,1,11,1,1,1,1,27,12,4,9,2,3,7,3,1,1,1,4,15,1,1,12,1,21,22,31,2,5,1,4,1,7,1,15,1,1,1,1,1,1,4,1,1,5,1
80,23,0,0,1,1,1,0,0,3,1,1,2,25,3,14,18,19,12,1,6,3,1,12,1,12,10,3,2,10,1,2,12,1,2,10,2,19,1,1,6,13,1,3,9,12,2,1,3,1,8,1,4,2,7,7,3,1,28,6,19,6,26,1,10,1,4,1,3,4,1,16,3,1,2,2,1,14,5,1,1,6,9,1,13,2,1,31,22,10,15,1,3,6,11,3,10,22,5,2,7,2,5,1,4,1,1,3,1,1
131,23,0,0,1,1,0,0,0,3,3,2,2,5,9,10,2,1,5,3,2,2,1,1,1,1,2,2,2,11,1,9,2,1,14,1,3,1,3,2,3,6,15,1,3,26,1,3,2,2,6,8,1,1,5,4,2,5,1,5,2,19,4,7,4,3,14,8,15,3,16,5,3,16,1,9,1,2,1,5,2,2,18,1,2,1,1,16,22,1,14,8,1,3,26,1,2,11,2,7,2,1,1,21,4,5,1,4,1,1
132,23,0,0,1,1,0,0,0,3,2,1,3,1,2,1,1,4,1,1,5,11,8,7,9,1,2,1,3,3,10,2,1,1,1,7,1,10,4,1,2,3,1,3,13,1,1,5,4,9,1,2,2,4,18,2,3,3,7,1,10,2,26,2,3,2,34,1,4,4,1,2,1,5,2,11,2,1,1,8,26,3,1,2,2,13,9,1,19,1,19,9,5,11,9,1,1,23,10,21,3,1,24,5,2,3,1,2,3,3
137,23,0,0,1,1,0,0,0,3,9,3,1,5,1,2,2,1,2,7,1,13,1,10,3,4,14,2,3,1,5,1,1,3,1,1,2,1,2,7,5,20,5,2,3,11,17,2,1,3,15,24,1,16,4,2,19,5,5,8,1,1,1,1,3,1,1,1,7,1,10,1,17,4,2,4,10,1,1,3,1,1,2,4,8,12,4,4,7,1,2,1,5,29,8,2,28,3,1,5,2,4,5,8,2,23,13,1,1,1
152,4,0,0,1,1,1,0,0,3,10,1,2,2,1,1,1,3,1,1,1,1,16,2,1,2,1,3,9,3,5,1,1,15,1,4,23,1,24,7,2,1,7,3,5,7,12,1,5,1,3,1,3,9,2,2,1,1,22,1,3,8,21,1,3,1,27,8,5,1,1,1,2,21,12,1,9,7,1,2,9,1,7,1,9,1,1,26,5,2,7,2,4,4,1,1,2,3,1,1,1,15,1,26,11,16,5,6,15,2
164,23,0,0,1,1,1,0,0,3,1,1,1,3,1,2,1,1,1,1,18,1,1,5,1,3,7,1,13,1,3,2,1,2,1,1,13,1,24,3,11,5,1,4,3,1,1,1,3,6,1,22,8,1,1,3,1,1,7,1,1,2,4,5,5,21,7,20,1,1,3,2,3,5,12,1,9,4,1,1,9,1,7,1,9,2,10,4,13,15,17,1,2,1,3,10,10,2,7,13,2,1,3,1,8,1,6,1,10,31
182,23,0,0,1,1,0,0,0,3,2,4,9,6,2,7,13,2,8,1,27,1,1,1,5,1,1,1,1,18,3,3,2,3,3,6,8,7,3,2,1,1,9,1,19,6,3,4,1,6,3,20,2,1,22,5,1,21,10,1,24,1,19,15,1,6,1,2,17,14,1,22,1,1,2,2,16,2,1,23,1,7,13,3,6,20,1,1,8,1,6,2,17,19,10,1,7,28,5,4,1,3,1,10,1,9,4,7,8,1
188,23,0,0,1,1,0,0,0,3,1,10,9,2,2,4,7,4,1,1,9,4,2,1,2,1,14,2,3,5,1,3,7,15,16,1,2,6,1,3,1,2,4,13,32,4,1,17,1,3,5,7,2,1,1,1,3,11,2,4,7,1,9,2,2,1,12,1,1,2,1,4,1,26,7,6,1,1,1,1,1,3,3,1,11,1,1,1,13,16,2,30,12,2,7,1,2,12,12,2,13,2,2,4,16,4,2,3,1,23
219,23,0,0,1,1,0,0,0,3,1,1,3,4,6,14,4,4,28,21,11,6,5,2,3,8,5,1,10,4,8,2,1,2,4,4,1,2,4,2,14,2,3,25,4,1,2,5,8,1,13,2,1,12,3,2,2,4,5,6,1,1,3,8,3,1,2,19,1,1,1,7,1,9,24,1,2,1,2,1,4,14,1,1,1,18,2,1,2,2,16,1,9,13,1,1,2,1,13,8,4,11,1,3,1,1,4,24,16,1
