"ID","age","momID","dadID","RRS","HvsW","sex","gen","alive","gendead","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
488,23,0,0,1,1,0,0,0,1,1,12,1,5,3,1,8,16,7,6,1,8,1,3,1,11,4,9,2,2,1,1,27,1,28,6,3,2,1,2,1,14,1,1,2,1,7,7,5,15,4,8,6,1,1,23,22,17,4,1,5,2,1,12,2,9,1,1,2,7,1,10,3,1,8,1,1,1,1,1,3,2,5,2,10,2,6,2,1,1,2,1,1,3,6,7,4,1,5,6,2,5,1,1,13,3,5,24,4,3
26,9,0,0,1,1,0,0,0,2,1,2,1,1,11,8,6,1,2,15,2,1,1,4,7,5,2,1,1,1,2,7,3,4,26,28,2,2,7,11,1,7,11,1,1,2,5,18,6,14,27,1,6,19,1,1,6,2,1,2,3,2,1,3,14,2,11,29,11,1,15,19,1,14,5,5,14,4,1,5,5,1,2,2,1,1,1,1,8,8,3,2,8,4,3,5,8,2,1,2,11,1,6,5,16,13,11,2,34,1
50,23,0,0,1,1,1,0,0,2,29,8,14,15,2,2,4,6,13,12,2,2,1,1,6,2,1,1,1,3,14,1,5,21,2,3,4,1,8,1,14,23,17,4,7,7,5,1,1,1,11,1,6,1,1,19,4,3,9,1,12,1,5,7,12,3,4,5,9,2,20,2,1,2,16,6,9,5,12,1,9,1,1,10,2,5,2,1,1,4,1,2,5,3,12,1,6,15,32,6,1,4,1,1,1,8,3,1,15,2
68,23,0,0,1,1,0,0,0,2,15,3,20,2,14,7,11,2,1,2,1,1,18,4,7,1,4,2,2,6,1,1,2,1,14,6,7,3,2,30,11,10,4,4,1,19,1,1,21,1,1,5,1,12,3,7,11,8,4,2,5,11,8,3,2,24,4,2,6,2,3,10,1,1,1,3,3,20,2,2,1,10,5,4,1,9,2,1,3,2,8,5,5,3,2,3,1,1,1,15,1,5,5,4,4,1,1,1,12,10
85,23,0,0,1,1,0,0,0,2,1,2,5,1,1,1,1,3,2,20,8,5,2,19,22,2,7,27,4,1,1,18,3,8,2,1,3,2,10,1,1,12,19,3,5,1,2,2,2,15,7,4,9,2,8,6,2,1,1,2,3,3,1,6,1,2,6,1,6,7,12,5,2,8,1,6,2,9,1,1,19,1,14,2,1,2,2,1,14,1,3,23,2,2,18,4,3,2,2,1,2,1,3,3,6,1,22,12,2,2
155,23,0,0,1,1,0,0,0,2,1,1,23,1,1,1,2,2,11,1,1,11,4,1,12,8,3,9,3,1,22,1,1,3,1,9,17,5,1,2,2,1,10,6,3,19,13,9,1,18,1,7,1,5,5,14,10,4,3,2,1,2,1,1,2,2,7,1,3,15,20,2,2,4,4,31,11,28,14,2,2,2,4,3,5,6,11,11,1,11,1,1,3,15,8,21,5,1,1,1,1,4,2,2,7,1,13,6,1,2
161,23,0,0,1,1,0,0,0,2,4,6,2,11,8,2,3,1,12,2,29,14,11,14,1,2,15,1,1,1,2,7,3,1,3,3,4,3,1,21,1,2,1,4,2,1,5,20,8,2,6,1,2,13,2,1,1,3,9,1,1,5,2,2,2,6,1,15,3,4,6,1,5,1,6,2,10,1,17,27,1,1,1,3,1,10,1,22,2,1,1,2,2,14,1,1,2,19,4,1,1,2,5,3,10,3,1,6,12,1
171,23,0,0,1,1,0,0,0,2,5,11,1,6,1,1,2,1,1,1,4,2,3,4,1,1,7,1,1,10,23,9,14,2,10,12,6,23,1,4,1,1,1,1,5,1,1,2,1,2,1,1,1,1,3,10,1,1,6,14,1,2,1,9,8,4,14,13,4,2,1,1,5,3,23,18,12,7,5,8,12,1,15,8,6,2,2,3,21,9,4,2,2,14,1,11,23,14,5,4,1,3,17,33,7,1,1,25,3,1
172,16,0,0,1,1,1,0,0,2,1,1,1,1,3,9,2,4,1,3,9,1,2,1,3,6,1,7,1,4,1,3,5,13,2,5,3,2,2,1,10,10,1,2,1,1,1,1,4,24,25,8,2,1,1,1,10,26,1,1,2,2,1,3,1,2,1,3,28,1,3,4,7,6,2,1,23,2,1,5,1,1,2,2,6,29,20,1,24,5,4,4,3,9,1,2,2,12,19,1,6,1,1,1,4,3,11,12,1,4
183,23,0,0,1,1,1,0,0,2,1,1,10,1,15,1,1,1,3,1,1,10,2,1,1,8,10,18,6,3,10,25,6,8,13,8,26,8,4,2,16,13,6,12,5,1,6,1,7,1,10,3,11,12,19,1,20,27,29,1,5,2,2,5,1,3,2,8,1,4,1,11,2,15,1,2,1,2,18,1,6,1,13,18,3,3,16,12,5,1,11,24,1,17,11,17,5,11,30,22,5,6,3,2,1,1,2,2,1,1
185,23,0,0,1,1,0,0,0,2,1,3,2,14,1,2,5,2,1,5,2,2,5,1,12,1,24,1,1,1,28,2,2,1,7,2,4,5,6,1,22,10,1,18,10,3,16,1,26,2,2,3,1,2,10,1,1,1,12,4,1,9,10,10,4,1,6,9,1,1,2,1,2,1,1,10,1,11,1,1,1,2,7,1,2,11,7,7,24,5,5,13,24,3,1,4,15,1,4,1,4,3,6,1,1,9,2,3,1,27
226,23,0,0,1,1,1,0,0,2,1,4,7,2,1,1,1,1,4,2,16,9,17,5,4,1,1,6,10,1,3,8,1,1,8,3,18,1,6,1,1,3,2,5,1,2,31,2,14,3,2,4,10,10,5,23,1,1,2,9,7,10,1,1,1,16,2,8,2,22,1,1,1,10,2,3,13,1,6,10,2,6,1,4,6,1,5,20,2,8,5,15,2,5,2,5,1,8,3,1,1,1,17,12,3,3,2,1,5,9
264,23,0,0,1,1,1,0,0,2,3,1,6,1,1,1,1,16,5,8,3,3,2,1,2,8,1,2,4,9,8,1,2,2,1,1,7,2,9,4,12,4,4,1,16,1,1,2,2,2,5,18,1,2,10,1,3,5,1,1,1,7,2,3,3,11,17,2,20,1,1,5,2,7,1,7,3,8,4,2,2,7,13,27,4,1,7,10,1,4,1,1,1,1,1,3,3,14,3,12,4,6,2,5,2,1,2,2,17,1
269,23,0,0,1,1,0,0,0,2,7,6,14,7,2,8,1,13,1,1,13,1,11,1,1,5,10,11,1,21,1,1,9,3,1,2,1,3,1,3,3,3,1,14,2,1,11,2,9,23,21,2,2,2,4,6,1,33,14,2,3,3,2,1,18,1,1,29,17,2,7,3,1,22,8,1,4,1,1,2,1,17,2,6,1,5,3,2,1,2,1,1,1,5,7,2,1,5,1,13,3,1,1,20,2,1,1,12,2,7
270,23,0,0,1,1,0,0,0,2,2,2,13,1,1,10,4,20,5,1,1,1,3,2,3,6,2,2,22,1,3,4,2,1,1,4,8,19,1,1,4,10,10,27,13,16,1,4,2,1,1,1,9,12,6,2,4,3,15,6,1,1,17,7,3,1,9,1,2,5,4,1,6,3,1,8,7,3,3,4,1,3,26,1,2,1,19,4,2,3,1,1,2,4,2,3,5,4,1,9,1,3,6,1,7,11,10,2,1,9
283,23,0,0,1,1,0,0,0,2,1,3,4,19,3,17,9,1,4,6,1,1,7,20,3,6,2,1,1,18,1,14,7,2,1,19,1,26,22,6,10,1,2,1,2,1,5,6,1,1,4,10,1,5,2,8,7,1,6,3,2,2,3,1,12,2,5,2,2,26,20,12,2,13,25,2,11,1,8,4,1,2,1,3,9,1,1,1,2,1,9,2,4,3,19,7,2,2,13,12,1,12,14,1,2,2,11,1,3,1
289,23,0,0,1,1,0,0,0,2,1,1,1,2,1,6,6,5,5,4,1,6,3,5,1,2,1,4,3,6,8,1,16,12,1,4,13,12,5,3,1,26,10,6,28,7,1,1,1,1,14,1,1,4,1,15,15,1,1,7,1,3,5,16,3,2,2,1,4,1,3,16,3,5,1,7,1,1,2,3,2,1,3,2,12,10,14,1,7,1,8,1,2,1,2,1,2,17,2,25,1,3,1,1,1,1,3,4,9,12
333,23,0,0,1,1,0,0,0,2,5,4,2,1,2,13,10,2,3,21,7,4,3,10,3,1,1,1,7,3,25,4,5,1,1,2,12,16,1,1,1,3,1,12,9,5,7,4,10,1,2,10,21,6,1,17,1,1,14,32,1,1,2,3,1,1,3,4,2,1,4,1,16,2,9,3,1,5,3,1,4,13,1,16,12,2,1,1,3,13,6,2,2,1,3,10,1,2,23,15,1,2,3,1,2,1,12,2,2,4
373,23,0,0,1,1,0,0,0,2,4,1,2,2,1,7,4,3,1,16,17,16,20,4,6,19,2,9,3,5,2,2,4,3,15,1,8,1,2,1,10,2,1,1,1,2,3,5,1,2,9,12,3,3,2,6,1,7,1,6,1,1,1,4,3,6,1,15,23,2,2,4,1,2,2,9,6,1,4,17,1,1,3,6,5,1,1,1,10,8,2,4,1,3,1,2,5,1,1,3,1,1,14,3,9,1,10,1,10,3
380,23,0,0,1,1,1,0,0,2,9,3,1,2,1,14,1,2,4,6,3,5,2,4,12,5,1,4,1,4,9,11,4,2,2,4,7,6,7,15,5,12,15,12,6,21,17,1,5,15,5,7,21,1,2,2,26,2,16,5,4,8,2,4,5,1,2,6,1,6,20,2,9,4,1,3,1,3,24,3,1,6,12,6,2,6,2,18,4,1,15,1,1,1,1,4,1,11,2,7,2,1,3,1,10,3,2,3,1,28
389,23,0,0,1,1,1,0,0,2,4,1,7,1,2,3,4,6,3,1,2,3,18,1,1,20,1,14,19,1,1,1,3,1,5,1,8,4,5,13,1,23,15,4,3,1,1,2,11,4,3,5,3,5,8,1,6,12,1,3,1,1,1,3,8,10,13,1,1,2,8,7,15,4,16,1,26,10,4,1,1,1,1,1,2,1,1,6,13,3,5,7,2,3,25,8,3,11,3,4,1,13,1,1,3,1,1,6,2,17
399,23,0,0,1,1,0,0,0,2,3,1,17,10,26,1,5,2,4,3,2,2,3,1,3,1,3,6,1,5,24,12,1,2,5,4,1,1,1,18,14,10,1,18,1,3,2,1,1,1,1,1,7,9,8,16,1,10,30,6,2,7,2,1,2,3,3,31,7,9,2,1,5,1,2,1,1,2,1,1,3,14,3,8,1,18,2,1,1,1,4,4,1,2,1,20,28,6,1,1,1,1,1,11,7,10,3,4,1,1
430,23,0,0,1,1,1,0,0,2,6,3,3,4,1,1,1,1,1,5,3,3,7,8,5,11,3,1,2,18,3,2,10,2,1,3,15,1,1,3,9,3,1,24,1,4,1,7,16,1,18,1,1,4,3,4,15,7,6,19,1,2,3,1,1,13,1,4,2,1,19,3,2,14,4,17,3,7,6,1,1,3,21,1,11,6,13,4,4,1,13,3,3,4,5,1,1,2,1,5,6,1,8,1,1,12,4,1,1,1
433,23,0,0,1,1,0,0,0,2,1,1,4,8,15,3,2,5,2,2,3,3,9,2,2,15,1,1,2,8,2,1,6,4,5,2,2,2,4,1,16,1,5,1,1,4,1,1,5,1,1,15,3,1,1,7,1,4,1,6,3,2,1,3,2,1,10,21,1,5,1,1,11,12,1,11,10,1,5,1,10,10,1,3,17,28,1,4,1,5,21,2,8,20,3,1,1,8,10,26,4,1,1,18,17,4,1,8,1,6
492,23,0,0,1,1,1,0,0,2,2,1,1,14,1,13,23,16,5,2,5,7,3,3,1,30,1,1,13,1,1,1,1,1,2,1,1,12,5,2,5,2,2,10,11,13,1,1,5,9,19,6,2,9,2,1,1,10,4,5,3,11,10,1,1,2,4,12,2,7,1,6,13,1,1,1,1,12,9,26,1,2,14,29,14,8,1,4,1,1,1,1,1,5,1,1,1,1,9,4,3,13,3,20,1,1,14,8,1,6
81,23,0,0,1,1,1,0,0,3,1,1,4,17,3,9,1,2,3,1,2,21,8,3,2,6,1,9,12,5,19,18,2,11,21,1,3,9,2,4,1,1,9,5,11,3,3,8,5,16,3,1,1,14,1,1,1,1,1,13,25,6,1,3,3,5,1,2,2,27,10,5,3,2,1,9,15,3,8,3,2,1,3,12,4,6,1,1,17,10,1,1,4,3,1,15,11,4,1,1,1,2,4,13,12,8,12,4,8,1
137,16,0,0,1,1,0,0,0,3,30,1,4,1,1,5,1,1,8,2,2,4,3,3,1,4,13,1,4,1,4,18,16,6,3,1,15,3,1,2,1,1,23,24,5,2,4,31,12,2,2,3,1,1,15,11,4,7,2,2,2,1,1,5,4,1,3,1,1,1,8,28,1,20,5,2,1,3,3,6,7,3,3,1,2,8,1,10,20,1,3,8,9,3,8,8,3,10,13,3,1,9,2,1,1,22,7,1,1,2
140,23,0,0,1,1,1,0,0,3,2,25,4,1,5,4,2,26,8,1,11,4,6,1,12,1,1,2,4,20,5,9,1,1,1,7,1,6,1,5,5,2,2,1,1,5,11,3,4,16,2,1,8,5,2,3,3,2,2,1,1,17,2,1,1,1,13,2,6,2,1,5,2,3,4,1,5,1,1,3,4,1,2,2,4,9,1,7,2,15,8,1,14,21,13,1,1,5,1,1,1,2,12,3,6,15,10,3,14,3
154,23,0,0,1,1,0,0,0,3,2,1,3,3,3,2,3,1,6,7,12,1,1,14,1,8,8,3,4,2,3,1,4,5,1,11,1,20,5,1,1,11,1,3,1,3,2,6,2,1,13,1,1,5,3,7,15,4,2,1,2,1,3,1,8,1,8,1,3,1,3,1,1,13,24,23,8,1,1,1,5,10,2,1,1,1,1,2,1,1,1,3,1,1,1,2,1,2,3,3,3,15,2,3,2,4,15,15,1,2
178,23,0,0,1,1,1,0,0,3,1,1,3,13,17,1,18,15,5,12,11,1,3,1,5,9,2,1,5,4,4,5,3,6,1,2,1,26,4,2,2,3,32,5,1,7,5,3,5,2,11,7,2,1,2,1,8,10,3,6,4,2,31,2,2,17,1,16,7,2,1,9,3,4,3,5,15,29,1,2,3,2,5,6,6,2,7,11,4,2,2,5,3,5,1,3,1,1,1,19,1,3,11,10,11,4,2,12,1,7
182,23,0,0,1,1,0,0,0,3,11,1,13,3,5,14,1,1,5,9,2,1,2,5,1,1,6,1,1,1,1,2,1,1,1,3,1,1,7,1,6,3,1,2,1,2,2,3,4,8,1,11,2,9,4,11,5,10,4,1,3,6,12,4,4,1,6,15,3,25,2,1,3,6,7,1,1,3,16,1,13,11,4,2,3,4,1,1,1,23,21,2,6,1,1,1,2,8,28,12,4,3,3,13,1,4,11,7,2,3
196,23,0,0,1,1,1,0,0,3,20,1,2,2,4,3,1,27,13,2,3,1,9,7,15,3,4,1,3,18,1,1,5,20,12,2,1,24,20,1,2,1,10,1,14,10,1,8,1,1,27,2,1,2,3,6,1,3,5,14,1,3,1,5,15,7,6,5,1,9,1,8,1,6,3,4,3,9,25,5,30,5,14,3,1,2,25,2,1,1,21,1,2,2,7,2,1,1,1,10,11,1,7,2,1,6,3,7,12,2
212,23,0,0,1,1,0,0,0,3,2,5,2,2,2,3,6,12,17,5,2,1,21,1,22,2,1,10,17,25,8,7,14,3,5,1,1,2,2,26,4,14,2,4,11,2,5,16,2,1,12,8,1,1,11,13,3,2,17,3,3,1,1,1,6,1,1,3,2,9,2,5,27,7,4,1,2,2,5,21,3,1,4,2,3,1,1,15,1,10,2,2,8,5,9,1,1,20,1,2,1,1,4,3,1,2,1,1,2,1
227,23,0,0,1,1,0,0,0,3,5,2,2,8,1,6,1,1,1,9,3,2,12,1,4,26,10,13,1,2,12,6,2,9,11,3,2,2,1,9,1,4,3,5,6,6,3,18,1,7,3,2,4,10,1,4,21,20,1,3,3,2,9,6,2,1,1,1,2,3,1,6,25,3,1,7,16,28,8,14,7,9,11,1,10,10,1,1,4,1,3,2,2,6,1,21,22,2,2,1,8,1,1,1,2,6,2,4,8,3
239,23,0,0,1,1,1,0,0,3,7,1,2,1,2,1,1,4,4,5,17,5,4,4,2,3,3,2,5,1,1,18,1,18,3,1,10,20,1,3,1,1,12,1,7,3,18,5,3,3,3,26,6,3,2,4,2,1,3,5,3,15,1,4,1,5,10,4,7,1,3,7,2,16,1,3,23,2,1,24,7,13,2,9,2,2,1,1,23,1,1,2,12,12,12,17,28,14,2,16,4,3,5,10,2,1,5,3,6,24
256,23,0,0,1,1,1,0,0,3,1,4,7,9,14,4,8,7,7,2,2,1,10,1,3,2,10,2,1,1,3,7,8,3,1,1,2,16,6,5,20,2,5,1,7,2,19,12,1,3,1,3,6,2,1,4,15,5,20,5,1,1,23,3,1,3,5,1,3,6,12,4,3,4,7,1,1,7,30,6,1,1,1,18,1,2,1,1,6,2,3,4,2,3,1,23,3,2,1,12,2,22,16,3,4,1,1,2,1,17
341,23,0,0,1,1,0,0,0,3,7,1,1,1,1,1,20,3,2,2,1,16,6,3,1,1,3,2,6,2,4,4,16,1,10,5,1,3,3,4,10,1,5,1,1,10,1,11,1,1,2,1,1,6,16,4,16,1,1,1,4,6,5,2,1,9,19,6,6,1,1,2,2,32,1,10,1,13,3,1,1,1,1,1,4,10,5,1,1,17,10,2,4,12,1,10,3,2,2,9,1,2,21,3,7,8,6,26,2,1
349,23,0,0,1,1,1,0,0,3,7,1,1,8,3,26,13,3,1,19,2,31,6,1,6,2,2,2,1,5,1,21,9,1,1,22,1,3,14,24,1,3,18,3,4,10,7,4,1,1,3,9,1,3,9,1,1,24,25,1,18,8,16,1,1,2,1,2,2,1,1,2,3,3,8,1,10,1,4,2,2,8,8,25,2,1,13,12,19,1,21,12,1,2,20,3,2,2,7,7,5,1,2,12,3,2,1,1,1,6
350,23,0,0,1,1,0,0,0,3,1,16,2,1,18,12,4,3,1,1,4,2,3,4,2,1,7,12,1,5,7,4,1,8,28,1,4,9,6,1,2,3,2,4,1,5,1,1,1,1,3,3,2,3,17,12,24,2,1,1,1,11,5,13,10,1,6,3,7,24,2,2,7,2,1,2,4,9,19,2,2,1,8,13,10,1,1,1,7,2,3,5,2,4,2,1,19,7,1,1,20,2,1,1,4,4,2,1,1,11
