"ID","age","momID","dadID","RRS","HvsW","sex","gen","alive","gendead","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
178,23,0,0,1,1,0,0,0,1,13,2,2,3,1,27,5,2,6,1,2,17,1,2,1,8,20,2,1,1,4,9,2,1,9,3,8,2,1,4,8,2,15,5,1,1,8,1,13,5,3,1,4,20,1,1,2,1,2,4,6,2,2,1,2,21,1,2,1,1,2,5,17,5,6,13,2,2,1,3,3,4,1,1,5,2,1,1,1,1,4,13,12,3,2,3,9,9,2,1,2,1,3,15,2,11,1,1,4,1
197,23,0,0,1,1,0,0,0,1,15,7,1,1,24,1,1,13,1,1,1,7,26,2,1,2,3,5,3,22,2,12,1,13,3,6,4,4,2,4,24,15,4,22,6,1,26,1,3,1,12,2,3,1,9,2,2,4,15,1,21,1,1,27,1,4,9,10,2,1,1,2,2,1,7,10,16,1,19,2,2,1,9,2,2,24,9,1,1,12,1,2,1,4,27,1,3,1,26,1,5,1,5,16,5,7,6,1,5,2
198,23,0,0,1,1,0,0,0,1,6,4,3,7,1,1,24,1,3,9,2,2,6,1,11,3,1,2,4,4,1,8,3,8,2,1,1,2,1,3,11,1,18,18,2,2,15,9,1,17,2,4,9,1,2,5,4,7,5,6,1,4,2,4,25,1,5,1,11,3,4,8,2,5,3,7,2,8,4,2,16,12,2,1,1,8,1,5,1,5,1,15,8,14,7,2,3,2,4,17,1,1,1,1,13,1,1,1,6,7
203,23,0,0,1,1,1,0,0,1,19,24,1,2,4,1,1,21,2,1,7,3,16,4,2,31,7,5,1,4,1,1,1,8,14,23,9,12,5,2,4,24,5,4,1,5,1,4,8,8,9,1,1,3,3,11,5,1,3,3,1,2,1,6,1,1,7,1,2,1,1,3,7,14,14,25,1,1,18,2,3,24,3,3,17,19,3,4,1,2,9,1,6,5,3,3,3,5,1,1,1,6,8,18,11,2,6,1,4,2
238,23,0,0,1,1,0,0,0,1,5,10,7,1,2,19,15,2,1,2,1,4,1,21,2,19,3,9,3,7,1,7,2,6,2,2,2,3,1,5,1,1,2,1,2,2,6,1,2,2,19,2,14,3,4,2,31,22,8,5,4,1,15,1,8,22,1,9,11,5,6,1,13,8,6,3,1,6,1,11,9,5,2,4,2,5,15,4,8,3,2,9,1,1,2,6,30,6,5,1,1,1,7,3,8,20,11,15,9,2
240,23,0,0,1,1,1,0,0,1,25,4,1,30,8,3,1,3,3,3,5,26,20,7,4,6,5,12,1,18,9,19,4,2,20,8,1,1,5,4,1,2,1,3,2,1,1,2,2,3,7,3,3,1,1,7,4,5,7,1,1,2,3,2,2,2,6,7,2,8,4,3,1,4,1,6,3,6,1,5,4,19,1,9,13,1,5,2,2,1,3,25,2,1,1,2,4,1,2,3,1,2,1,2,5,12,4,19,3,4
259,23,0,0,1,1,1,0,0,1,2,1,15,3,2,3,3,3,14,26,2,3,17,8,8,8,3,16,1,9,1,5,5,7,21,14,13,1,9,6,10,8,32,2,4,1,15,1,1,1,1,16,2,15,4,13,1,1,1,6,1,2,5,19,11,7,20,2,1,1,1,1,2,1,5,1,1,1,1,1,1,2,2,1,4,2,8,1,9,16,1,16,1,2,10,1,1,1,20,4,5,1,1,2,19,1,4,2,1,10
288,23,0,0,1,1,1,0,0,1,6,2,2,1,1,2,14,3,1,1,1,7,1,1,3,10,8,4,2,1,1,2,3,15,1,8,1,17,3,4,19,1,13,1,1,1,7,25,21,2,12,4,3,3,14,19,1,2,5,1,21,1,11,9,1,2,5,1,12,2,11,2,5,3,1,1,2,10,7,3,1,6,2,1,16,3,1,4,14,4,2,5,6,2,4,5,9,1,1,3,4,3,4,3,3,4,1,2,1,1
370,23,0,0,1,1,0,0,0,1,24,5,2,1,1,29,1,1,8,1,12,8,15,2,3,1,2,1,3,3,21,5,1,2,11,1,9,1,2,13,4,3,1,3,2,5,1,4,2,3,1,7,9,19,2,8,2,5,9,1,8,9,3,5,8,3,6,5,2,2,4,3,6,27,11,28,18,12,22,1,2,2,23,3,7,2,17,12,15,1,16,1,1,14,19,1,2,5,1,2,15,2,1,14,1,5,2,7,5,3
398,23,0,0,1,1,1,0,0,1,12,3,11,1,1,2,19,1,7,5,6,1,1,1,7,4,4,1,1,1,1,15,5,3,11,4,1,14,2,4,1,11,1,7,1,1,1,2,1,3,1,15,2,8,1,1,1,24,1,3,5,1,4,3,14,15,25,2,2,4,1,2,8,1,2,7,6,4,1,14,12,1,1,2,5,1,3,1,6,1,3,11,2,7,12,1,5,11,1,1,7,11,1,20,6,2,14,13,1,2
414,23,0,0,1,1,1,0,0,1,1,2,1,1,1,1,7,1,1,3,2,2,12,4,2,2,1,6,4,1,4,1,1,1,14,2,3,2,2,15,1,5,1,2,3,1,3,3,6,1,5,8,15,2,3,3,6,5,1,1,1,8,1,2,1,5,1,5,15,2,4,1,1,2,1,4,27,1,1,3,6,2,12,4,8,3,3,23,2,1,4,5,1,2,2,1,4,1,12,5,12,1,1,6,11,4,22,6,11,2
423,23,0,0,1,1,0,0,0,1,18,28,1,1,5,9,1,1,1,12,4,1,17,2,2,18,17,6,2,1,2,1,2,4,14,1,4,3,1,1,2,1,5,1,4,9,14,2,2,1,20,1,3,5,1,28,1,1,3,8,1,2,1,7,5,1,4,10,1,1,1,1,15,4,11,11,1,2,8,8,3,1,1,22,1,2,7,5,1,2,20,22,1,1,27,3,1,2,1,3,8,1,28,2,1,5,18,1,2,1
438,23,0,0,1,1,0,0,0,1,1,1,6,2,1,4,1,1,1,3,3,1,2,15,29,18,4,1,5,9,11,3,5,1,1,3,11,2,13,17,3,1,13,12,2,5,11,1,9,8,1,1,2,1,4,1,2,1,1,1,1,17,3,8,3,4,1,14,1,5,3,2,2,7,1,9,4,1,9,4,4,3,1,3,4,6,2,1,5,5,1,2,1,10,1,4,2,2,1,6,2,11,1,9,4,3,6,1,1,1
444,23,0,0,1,1,1,0,0,1,2,20,2,1,5,5,2,28,9,9,4,1,1,6,1,21,1,2,5,5,3,5,4,12,33,1,1,10,9,7,2,1,3,16,13,3,1,1,6,6,1,10,1,2,4,5,15,2,1,2,1,7,2,3,8,1,3,5,8,3,1,1,9,2,1,18,3,4,16,4,6,6,1,9,5,6,1,2,4,2,5,7,3,6,2,30,11,21,14,22,5,1,1,1,11,1,1,1,6,2
473,23,0,0,1,1,0,0,0,1,9,1,4,6,5,3,3,5,19,2,1,6,3,2,3,3,7,1,9,2,6,1,6,2,5,3,2,2,2,16,2,1,2,6,7,1,1,3,1,1,10,1,18,1,2,1,1,3,22,1,2,8,1,12,2,3,1,7,17,1,4,1,2,3,7,3,8,1,1,3,9,1,1,9,5,1,28,9,11,3,12,3,2,1,18,7,1,1,1,1,4,3,2,1,3,1,5,3,1,8
476,23,0,0,1,1,1,0,0,1,9,6,7,1,1,1,3,1,3,1,28,3,13,1,1,5,9,3,3,1,3,2,18,15,19,1,2,14,1,3,2,5,1,3,1,1,1,2,4,12,1,3,2,4,1,3,2,2,1,1,15,1,9,2,14,2,22,3,2,10,3,1,2,1,1,1,5,1,8,1,5,14,1,6,2,4,3,1,8,1,14,2,3,9,6,2,2,13,3,2,16,4,9,4,1,1,2,1,3,3
231,6,0,0,1,1,1,0,0,2,1,3,1,1,2,5,5,1,2,2,1,1,2,1,11,1,1,2,2,11,2,18,1,4,9,4,5,1,4,1,1,4,8,1,1,17,15,1,4,1,11,2,5,2,4,7,8,2,7,1,12,1,8,7,12,4,10,2,7,1,12,1,5,1,15,1,12,1,16,28,1,7,1,5,2,1,4,6,1,15,4,8,4,1,4,18,1,3,1,19,2,5,9,4,9,2,1,2,2,8
313,6,0,0,1,1,1,0,0,2,3,3,4,1,1,4,1,7,4,14,1,6,3,1,1,1,3,5,3,18,4,1,1,2,3,1,9,5,14,9,1,1,5,1,8,5,2,1,2,1,30,7,1,2,6,8,9,2,1,5,4,3,3,3,10,10,4,1,7,8,17,1,1,1,5,3,5,21,1,31,18,1,1,6,7,7,6,24,19,5,1,7,2,1,2,12,1,5,20,1,4,6,7,1,11,5,1,4,1,4
3,2,0,0,1,1,1,0,0,2,12,6,6,2,2,7,10,2,7,7,3,1,8,8,1,5,1,2,5,15,1,4,1,3,5,2,1,8,5,2,4,1,11,1,3,4,1,10,1,3,2,2,19,1,4,19,2,9,1,5,2,16,8,1,6,1,2,1,1,1,26,1,28,15,2,3,6,2,1,1,1,20,2,1,1,2,2,5,2,1,8,2,10,10,2,2,33,8,16,1,2,2,1,3,1,9,3,31,3,1
31,23,0,0,1,1,0,0,0,2,1,3,4,2,2,1,1,30,10,9,1,1,4,7,2,10,3,3,2,12,8,1,17,1,5,11,4,1,2,1,1,5,1,1,7,1,17,1,25,2,1,1,8,2,4,1,14,1,10,8,14,1,5,1,1,1,15,16,10,1,1,8,5,13,6,2,10,23,3,1,1,4,4,4,1,2,2,2,5,1,1,2,1,1,1,1,4,4,6,21,1,4,1,9,2,8,3,1,8,6
52,17,0,0,1,1,0,0,0,2,1,8,1,10,4,11,4,3,13,2,8,10,1,4,2,8,1,1,4,10,1,1,3,1,3,17,2,1,3,1,29,7,8,2,1,3,2,13,24,8,2,21,2,3,3,3,2,3,18,2,2,1,1,9,13,1,1,2,1,1,14,29,1,3,2,3,1,8,24,1,1,1,1,15,1,1,1,10,1,2,1,9,6,4,1,22,30,2,16,1,1,1,4,3,2,1,8,12,3,2
93,13,0,0,1,1,0,0,0,2,2,1,3,12,22,1,2,1,1,8,15,18,6,1,1,1,2,1,5,5,4,2,4,7,3,2,1,9,7,2,27,2,2,1,2,8,2,3,30,1,9,3,15,21,4,24,1,1,5,15,5,14,24,1,11,6,2,21,1,1,14,11,26,33,5,4,1,2,1,3,3,2,2,4,26,7,11,1,4,5,3,11,1,12,23,9,4,3,4,2,1,11,1,17,1,3,5,14,3,2
97,13,0,0,1,1,1,0,0,2,2,8,1,7,1,1,3,3,4,1,2,13,9,1,1,18,14,1,20,3,1,12,2,1,1,4,2,1,15,7,1,5,1,15,1,14,18,1,1,3,24,2,4,1,1,2,4,32,1,5,1,1,1,5,7,1,18,2,1,1,4,11,4,3,8,1,4,2,9,6,6,1,2,11,6,12,9,1,1,15,26,3,1,5,7,13,2,24,1,4,6,2,1,1,3,17,2,1,2,1
131,23,0,0,1,1,0,0,0,2,1,5,25,1,2,1,3,2,13,1,1,4,5,1,4,3,5,23,2,1,1,11,2,1,3,4,4,5,10,1,11,1,2,3,1,1,8,1,1,4,3,2,2,10,19,21,5,4,14,2,1,2,8,2,1,1,2,11,1,2,4,2,3,7,5,1,3,16,2,1,2,7,1,10,1,22,13,1,2,3,7,1,7,2,1,18,1,1,10,10,2,4,1,4,5,1,10,2,3,3
145,23,0,0,1,1,1,0,0,2,1,1,1,14,2,16,3,1,1,4,2,5,1,1,9,1,4,16,4,1,1,22,5,5,5,3,1,3,1,4,2,12,4,8,3,11,1,1,2,4,2,5,1,1,1,1,1,1,1,5,1,2,3,5,2,1,2,32,3,2,11,1,1,1,4,2,22,9,5,1,2,1,2,1,3,4,15,6,15,9,7,4,12,19,6,27,11,2,2,13,3,1,1,1,23,15,20,2,2,2
156,8,0,0,1,1,1,0,0,2,5,1,17,11,1,9,1,11,1,14,9,6,5,1,2,1,4,1,2,4,2,5,3,2,1,2,7,5,1,1,8,1,1,1,3,1,12,2,2,3,1,2,18,7,1,5,1,21,12,1,7,1,2,1,1,6,1,7,1,1,3,10,1,8,2,1,2,9,1,2,1,11,23,1,1,13,15,18,24,1,6,2,1,3,5,3,19,1,3,12,6,1,1,1,1,10,3,15,1,2
160,23,0,0,1,1,0,0,0,2,1,17,2,4,1,5,4,4,6,1,1,8,10,1,15,1,1,1,1,2,1,4,1,3,4,4,12,7,3,1,5,2,6,2,1,4,1,1,2,1,19,1,5,2,15,2,2,12,1,1,2,2,13,1,1,1,3,2,2,5,1,5,1,3,1,8,19,8,7,1,5,3,1,1,4,1,2,3,12,4,1,1,2,1,1,9,1,1,13,9,13,1,3,4,1,3,13,1,9,2
162,23,0,0,1,1,0,0,0,2,1,1,1,2,12,9,2,7,1,1,2,10,4,1,12,1,20,19,1,3,5,2,1,8,2,2,5,4,1,4,1,8,1,34,1,4,1,1,13,3,3,2,1,4,18,16,3,7,5,1,24,1,24,1,2,2,5,1,1,12,1,1,23,4,1,1,1,1,21,3,3,1,1,1,3,2,7,2,7,4,9,1,1,1,4,3,3,1,6,4,20,11,16,1,17,22,4,12,1,1
171,23,0,0,1,1,1,0,0,2,12,8,13,1,4,1,24,18,1,8,1,3,1,7,1,1,7,6,1,7,19,8,2,18,2,7,1,2,5,34,5,2,4,22,5,2,7,1,1,2,3,15,9,1,1,3,3,2,7,3,1,21,16,8,6,10,1,1,3,1,5,16,11,5,1,3,3,2,7,2,4,1,12,5,3,4,3,1,2,6,2,1,7,5,1,3,2,2,11,24,6,3,4,3,6,1,3,1,13,6
210,23,0,0,1,1,1,0,0,2,1,1,3,9,3,6,2,2,1,2,1,1,3,26,8,1,27,2,2,1,10,3,1,1,4,19,4,1,1,3,4,7,2,12,1,1,2,1,3,1,2,3,6,16,8,2,15,10,5,3,3,1,2,2,1,2,1,9,15,2,2,2,2,1,2,6,2,7,5,11,6,28,6,6,1,6,28,2,11,3,1,11,17,4,8,4,11,1,8,1,9,2,2,1,10,3,6,3,1,2
221,23,0,0,1,1,0,0,0,2,1,1,9,1,1,2,19,1,7,3,2,2,6,2,1,4,4,4,10,18,8,21,1,1,3,1,2,1,25,24,4,6,2,5,2,6,5,5,1,11,14,3,7,1,6,5,1,2,8,3,1,2,1,1,3,9,2,2,10,2,6,1,4,1,1,4,2,1,15,11,7,19,5,2,29,2,4,6,11,20,1,18,1,4,20,1,1,9,3,12,1,3,6,2,2,3,2,1,18,1
225,23,0,0,1,1,0,0,0,2,1,9,4,1,2,20,4,1,1,2,7,3,6,1,7,5,19,6,1,1,4,5,8,3,1,1,3,7,1,2,1,2,4,12,1,1,1,2,7,5,1,1,1,6,1,1,2,5,5,1,20,3,10,1,5,21,3,9,23,1,1,8,3,3,2,3,3,9,9,8,7,4,2,2,5,1,2,1,1,2,1,11,12,1,11,11,1,7,2,1,16,8,2,4,1,15,9,1,1,8
256,23,0,0,1,1,1,0,0,2,10,1,1,1,1,1,7,2,7,11,5,1,2,5,2,1,16,8,4,22,2,18,10,6,10,1,5,5,23,13,1,17,9,2,1,1,3,1,3,5,6,1,1,20,3,4,1,3,1,29,4,3,15,27,2,7,12,7,13,1,7,1,1,2,2,1,2,3,4,2,4,4,21,3,3,5,1,1,1,4,4,2,1,21,11,8,1,2,8,5,7,27,6,7,7,1,3,6,28,15
277,23,0,0,1,1,1,0,0,2,1,1,4,18,2,18,1,8,1,1,15,4,3,5,15,2,4,3,9,1,6,1,1,7,4,13,20,2,1,12,4,14,12,5,3,4,12,2,9,10,9,21,1,5,8,1,1,1,7,2,4,9,1,1,1,5,1,1,2,3,1,7,13,1,7,25,29,2,23,13,1,1,18,3,14,1,4,14,1,3,19,5,1,3,4,1,1,7,9,2,3,1,9,10,13,2,6,1,8,2
306,23,0,0,1,1,0,0,0,2,6,12,1,3,3,10,2,23,2,10,3,4,1,2,10,15,2,1,2,5,2,2,2,11,10,1,3,8,5,1,1,1,14,2,1,7,3,1,7,2,2,12,23,1,10,3,2,1,1,4,2,9,1,3,1,1,2,4,5,1,5,4,3,2,2,3,1,3,4,2,1,2,7,3,2,1,1,1,1,3,1,1,1,1,6,6,3,10,6,2,1,1,17,4,8,2,7,6,10,2
322,23,0,0,1,1,0,0,0,2,2,2,15,1,1,1,9,9,25,7,1,2,1,11,5,4,1,1,5,5,4,1,8,4,1,6,4,1,4,1,3,3,1,9,3,3,4,2,2,1,1,3,23,1,6,14,24,1,7,3,3,18,1,26,4,3,1,6,3,2,19,9,1,15,2,31,2,11,1,2,1,5,13,14,1,17,1,26,1,14,9,2,9,6,1,19,5,1,1,1,1,1,3,4,1,9,4,7,2,1
445,14,0,0,1,1,1,0,0,2,1,8,2,1,4,3,3,6,1,3,1,8,3,5,14,4,1,1,20,18,4,14,1,5,16,1,1,2,1,5,12,18,14,7,2,2,16,2,6,2,8,2,17,7,1,6,4,18,5,3,1,1,3,1,10,9,13,2,4,2,17,3,19,4,4,1,1,4,11,3,1,3,6,3,1,6,1,4,1,5,3,1,2,2,8,1,5,6,1,2,9,5,1,1,1,13,1,3,7,1
472,23,0,0,1,1,1,0,0,2,1,1,6,2,7,14,1,5,9,5,14,10,19,1,1,3,2,2,7,18,2,1,10,4,1,4,1,6,1,1,7,2,14,8,5,3,1,1,2,2,7,1,1,14,7,7,2,6,16,7,1,1,1,18,2,4,17,3,1,30,4,2,1,2,3,20,1,1,1,8,2,7,10,4,2,3,2,2,6,4,1,24,3,2,1,1,1,1,1,1,1,1,8,1,1,1,6,2,7,2
484,23,0,0,1,1,0,0,0,2,1,1,4,3,32,9,1,8,26,1,1,7,6,19,1,1,1,1,1,1,8,2,1,12,4,12,2,1,1,2,5,6,8,4,1,1,7,1,18,3,1,4,3,1,1,1,10,9,14,1,7,3,1,2,4,17,1,2,9,2,2,13,3,9,10,2,2,4,1,3,1,1,1,3,1,7,3,1,1,1,19,7,5,1,16,2,15,4,6,1,6,8,6,22,14,24,4,8,1,1
492,23,0,0,1,1,0,0,0,2,27,1,1,15,2,5,10,3,1,1,16,6,1,2,1,1,23,2,6,1,22,21,10,4,1,1,1,2,1,17,1,25,3,2,4,8,2,12,14,8,16,6,5,4,4,1,1,1,3,1,1,13,3,7,1,14,2,3,1,26,18,1,1,25,1,2,1,9,1,1,10,1,2,2,3,2,1,3,1,1,1,6,22,6,9,1,1,6,1,18,13,2,4,7,1,1,7,1,1,3
247,5,0,0,1,1,1,0,0,3,15,12,9,2,15,2,4,1,1,6,1,9,19,4,1,4,7,13,5,3,4,9,2,1,1,1,2,2,4,19,1,20,1,3,3,1,10,1,7,1,1,2,30,13,2,1,3,1,13,4,4,2,24,1,5,4,1,1,1,1,3,2,1,2,4,1,3,10,3,19,8,11,2,1,10,5,14,2,2,3,9,3,4,11,3,2,1,1,2,5,1,1,4,3,1,1,7,22,7,3
64,23,0,0,1,1,0,0,0,3,7,16,19,1,7,1,3,1,5,1,4,13,2,5,1,13,3,2,5,18,1,2,5,2,2,1,2,4,4,19,2,5,1,5,28,2,1,1,5,3,7,7,1,5,3,5,1,15,2,4,1,1,9,1,1,1,1,16,3,2,1,7,2,1,7,1,1,12,1,2,9,1,3,4,1,10,19,1,5,6,3,2,9,1,1,7,1,7,2,4,3,25,11,1,10,2,1,4,1,1
69,23,0,0,1,1,1,0,0,3,9,1,1,10,10,1,4,1,1,7,2,4,3,1,1,2,11,1,4,1,3,3,1,3,6,1,4,1,1,21,24,1,2,9,6,1,1,1,1,6,9,6,8,7,1,4,1,1,7,2,20,22,4,1,2,3,1,4,2,2,1,2,2,1,1,1,1,1,5,6,2,3,1,16,7,1,1,1,20,3,1,8,2,1,3,5,1,1,1,11,2,3,5,17,1,1,1,2,1,1
74,23,0,0,1,1,1,0,0,3,1,2,2,2,11,4,1,3,3,1,1,5,4,8,30,1,6,6,2,13,1,7,3,1,15,1,19,3,1,2,1,8,1,2,1,1,20,3,4,1,3,2,2,4,1,4,1,21,1,13,2,1,5,4,2,2,5,1,1,8,13,1,11,1,1,7,11,1,5,14,6,1,1,5,4,7,1,2,10,5,1,2,12,12,1,2,28,8,1,25,4,3,3,2,1,4,3,9,1,3
110,23,0,0,1,1,1,0,0,3,1,4,1,2,17,1,3,4,1,1,3,6,1,2,4,1,1,9,3,9,9,4,4,1,4,5,5,2,3,10,16,1,25,1,1,6,1,1,1,2,8,1,3,15,14,3,1,7,12,3,1,13,2,1,1,2,2,2,5,3,7,1,2,1,3,9,27,3,1,4,7,16,1,16,23,5,1,1,3,4,11,7,1,10,1,2,1,7,7,1,5,1,1,9,2,8,3,2,1,4
132,23,0,0,1,1,0,0,0,3,4,1,29,3,1,2,2,8,3,12,1,1,1,19,1,18,18,1,3,2,15,1,10,4,1,1,1,2,3,2,7,1,29,1,12,1,3,31,2,1,1,14,8,1,9,5,2,1,1,1,1,1,26,1,4,17,1,3,4,1,1,1,1,13,19,2,7,2,12,2,1,1,1,1,1,8,28,16,1,4,1,3,23,1,5,6,1,2,1,1,4,1,11,1,4,1,1,14,2,4
150,23,0,0,1,1,1,0,0,3,1,22,1,1,8,8,16,9,1,2,1,6,2,7,3,1,4,13,1,25,1,11,2,8,10,13,2,1,8,1,3,9,1,2,22,2,2,6,3,4,17,2,1,1,2,1,28,1,3,9,2,2,1,18,2,3,29,1,1,1,1,1,2,3,8,1,2,1,1,1,2,3,1,18,1,4,2,5,1,6,25,2,1,5,8,1,1,8,6,1,7,1,1,5,24,17,1,2,3,1
154,23,0,0,1,1,0,0,0,3,3,2,2,11,11,33,4,4,2,1,20,10,13,35,18,1,4,1,4,6,1,4,13,13,1,15,13,1,1,2,2,3,5,2,6,3,11,13,9,2,7,1,18,1,10,7,1,1,2,1,1,11,1,4,1,30,13,3,2,7,7,21,4,4,1,4,16,8,1,2,1,1,3,1,13,13,2,1,4,9,3,1,1,7,2,3,1,2,1,3,3,1,3,9,3,6,13,6,3,2
166,23,0,0,1,1,1,0,0,3,8,2,4,3,6,1,1,10,3,2,2,9,6,3,1,2,1,3,1,1,17,5,3,3,2,2,2,2,13,1,2,1,18,6,1,2,6,4,15,1,2,1,11,2,4,3,1,25,9,6,3,4,1,1,3,2,1,11,14,12,17,2,1,10,1,1,3,5,2,2,7,1,1,1,5,2,1,2,12,1,2,19,1,1,2,14,1,5,10,1,25,6,2,3,11,6,5,6,4,7
196,23,0,0,1,1,0,0,0,3,1,10,4,18,10,1,16,9,5,6,1,2,2,1,1,2,1,1,1,6,1,14,1,1,2,1,2,3,2,1,1,15,13,1,8,3,16,1,6,1,1,1,3,10,25,7,23,12,5,1,3,3,28,1,15,1,2,8,6,1,2,1,3,1,31,1,4,3,18,2,2,1,4,1,2,13,8,4,2,3,2,1,1,1,12,6,5,1,14,1,3,21,7,1,2,2,2,2,7,1
